feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,true_label,pred_label,confidence,window_idx
-0.7756183783561277,-0.4099424020212851,0.4519366211402764,0.13468696414339362,0.25181031289052747,0.25181031289052747,Neutral,Neutral,0.9766668275913313,0
-0.8109054589137531,-0.4761533510337922,-2.0939372994804066,2.179143068030017,0.4524564219917185,0.4524564219917185,Unfocused,Unfocused,0.9795307165266445,1
-0.20824131119826794,-0.47051183908000394,0.9194466174159922,0.16480914969848692,1.2433242972810867,1.2433242972810867,Neutral,Focused,0.6473125487216016,2
-0.34480876326281945,-0.4789509562345394,-0.6150870528635521,-0.1452822685757082,-2.0519585164246124,-2.0519585164246124,Neutral,Unfocused,0.5827770076462098,3
-0.8280279975006717,-0.40140957427237056,-0.5079697579378183,0.5063467335022864,0.8464257894969784,0.8464257894969784,Unfocused,Unfocused,0.7955509688350774,4
2.9438250322369854,-0.5063642977055869,-0.9732164066511287,-0.3509341400623874,-0.8832315451636576,-0.8832315451636576,Focused,Focused,0.995524024303338,5
-0.7525914273427862,-0.48853737756759313,-0.49088315819710643,0.5881068723454669,0.8727880520066238,0.8727880520066238,Unfocused,Unfocused,0.7528648782760878,6
0.5476609187230079,-0.5234227151054112,-1.6554016547678392,-0.32504538024420304,0.018943660721991013,0.018943660721991013,Neutral,Unfocused,0.4918994557342929,7
-1.1082846754704747,-0.3687612431715658,-0.8165431482453623,0.02799132367242905,-0.4409313630573818,-0.4409313630573818,Unfocused,Unfocused,0.9874567329012517,8
0.14768071874555488,0.5442758134603727,-0.15566288400793907,0.4345498149711052,0.5989134359341939,0.5989134359341939,Focused,Focused,0.9939084587491533,9
1.4503723966898452,-0.48947362348642465,-1.3211481762893418,-0.19290384756401982,1.2184266049108667,1.2184266049108667,Neutral,Neutral,0.6214331357794277,10
-0.5438322467577991,-0.353028802570327,0.4796996329465735,0.1370412159444854,-0.4409313630573818,-0.4409313630573818,Neutral,Neutral,0.9371353103639078,11
1.2481910602328932,-0.414528439457856,-0.2826216962045381,1.0527514905141473,0.09949501839035305,0.09949501839035305,Focused,Focused,0.9875200958149922,12
-0.6700449794321565,-0.3980091908945269,0.4358845374382816,-0.27009485932961147,-2.1222578831170007,-2.1222578831170007,Neutral,Neutral,0.8684198134643059,13
0.1500022636110813,-0.4643008490674584,1.2780496215881587,0.08438653121535244,0.7116853366699009,0.7116853366699009,Focused,Focused,0.9775471440738188,14
-0.5931576618862644,1.7872302322989169,-0.09724129072269953,0.5825197892873631,0.43195244003977207,0.43195244003977207,Focused,Focused,0.9996134543971886,15
3.4438108108748158,-0.31427012235831425,-0.17823747360435993,2.0592388306218106,-0.015107595019634408,-0.015107595019634408,Focused,Focused,0.990416170391411,16
-0.719426003354304,1.2554920667226463,0.7021328232736254,-0.4622887566262336,-0.7016248478749884,-0.7016248478749884,Focused,Focused,0.9972442059824697,17
-0.22494574075634935,-0.4448515522521059,-1.5321503311972873,2.214012968473029,0.65310253109291,0.65310253109291,Unfocused,Unfocused,0.8134338059563506,18
0.26124404295616505,-0.45695685805126535,-1.1622148909990981,-1.5076691356740173,-0.528805571422867,-0.528805571422867,Neutral,Unfocused,0.5739115276662531,19
0.5722704203681583,-0.393784687362045,-0.8792109170062478,0.9325381877839732,0.2532748830299522,0.2532748830299522,Neutral,Neutral,0.5277004425476503,20
-0.5138213266502968,-0.31786278049106353,-0.20589270919151448,0.05406488385765297,0.21958976982318257,0.21958976982318257,Neutral,Neutral,0.9426016721262261,21
-0.10927855802569908,2.4349526097219405,0.32607603959576736,0.2501534978169831,-2.0519585164246124,-2.0519585164246124,Focused,Focused,0.9985749507426136,22
-0.06203042996787692,1.5976674080557887,0.13983836571482675,-0.1651894248950493,0.4524564219917185,0.4524564219917185,Focused,Focused,0.9998279328293469,23
-0.804982144261828,-0.49034674320673316,-1.2385744297997403,0.7282875588600256,0.8727880520066238,0.8727880520066238,Unfocused,Unfocused,0.9905479705185505,24
-0.23792680036891256,-0.5053576635793279,-1.2468322883140515,-1.0825050887565881,1.4908366508438713,1.4908366508438713,Unfocused,Unfocused,0.9015937993651305,25
2.337517159480489,1.8109920000476443,0.26091095766308553,3.30926034110809,0.005030244397456244,0.005030244397456244,Focused,Focused,0.9817952523931696,26
-0.484764523047406,-0.4416756876870703,0.8924152013826636,-1.4414134990882288,1.0690404506895406,1.0690404506895406,Neutral,Neutral,0.561690419930571,27
-0.7814370167363061,-0.4587358595179452,-2.210020557748559,1.7308481431474443,-0.017670592763627563,-0.017670592763627563,Unfocused,Unfocused,0.9891511979858629,28
0.6741958997845894,-0.4352660991655497,-0.34911827951044916,-0.5705457535122939,-0.8832315451636576,-0.8832315451636576,Focused,Neutral,0.5879108601249602,29
-0.02493715565533717,-0.4770183439736996,-0.12352171733660837,-1.6470161366306537,-0.5815300964421583,-0.5815300964421583,Neutral,Neutral,0.8670081265830972,30
0.03771414341955199,-0.13176023716194907,0.05703275611640477,1.2997674940574773,0.5549763317514517,0.5549763317514517,Focused,Focused,0.908238082692663,31
0.2292894536504504,-0.48655349172688367,-0.6954219448824885,-0.5463258010684781,0.563763752588,0.563763752588,Neutral,Neutral,0.951896742510608,32
-0.8811447584293501,0.023314736949568312,0.9701342118830614,0.47041717777755016,-0.8832315451636576,-0.8832315451636576,Focused,Neutral,0.5394866162460418,33
-0.34888576646718966,-0.457034074098991,0.24295765039410927,-0.8705356969102763,1.155450088915601,1.155450088915601,Neutral,Neutral,0.917401492650284,34
-0.7999047503611946,3.855279853430183,0.686459587751912,1.0732474087810568,0.8405675089392782,0.8405675089392782,Focused,Focused,0.986252990980319,35
-0.11558473003544978,-0.5126339760936337,0.3382395624290639,-1.3060923487959395,-1.1556415910966622,-1.1556415910966622,Neutral,Neutral,0.8498236046509071,36
2.477882202528667,-0.4506568068831347,-0.1420044428942938,-1.5478223374124385,0.8464257894969784,0.8464257894969784,Focused,Focused,0.9962185171330556,37
-0.005478793540445589,0.21603678984865002,-1.235958803629941,0.264049998206401,0.6135591373284414,0.6135591373284414,Focused,Neutral,0.45951037192148153,38
-1.1763695645527743,-0.4962029295079652,-0.49775583496064063,-0.5959400755801362,1.025835631576511,1.025835631576511,Unfocused,Unfocused,0.9813203960250646,39
0.962799541191941,-0.4585385831072384,0.033974048425277285,-0.013924258343328335,-2.1024861862347666,-2.1024861862347666,Focused,Focused,0.9332280155567975,40
0.15360728947102134,-0.4429378307304334,-0.5519746614695173,0.6189732783838615,0.005030244397456244,0.005030244397456244,Neutral,Neutral,0.8755892303283036,41
-0.23094279778562976,0.29126366003204,2.4916363881357086,0.7019777601616511,0.43195244003977207,0.43195244003977207,Focused,Focused,0.9991326373910279,42
-0.816684636712506,-0.5070367153856271,-1.1474174091515263,0.2881100877171743,0.7116853366699009,0.7116853366699009,Unfocused,Unfocused,0.9925276418011909,43
-0.07312124717988783,0.023576673513478842,1.1623301370248276,-0.011614542209412477,0.43195244003977207,0.43195244003977207,Focused,Focused,0.9917607812262458,44
0.6818088923002474,-0.5072147390051553,-0.0747397897020052,-0.12895265915280346,-0.7016248478749884,-0.7016248478749884,Focused,Focused,0.7956416692572096,45
1.2423129223160214,-0.31008117503458116,-0.14327864734105492,-0.06399722618667522,-2.1222578831170007,-2.1222578831170007,Focused,Focused,0.9659687470022561,46
-0.48113312933588226,-0.4594349702379929,-1.49655293039227,1.753917417952055,-0.015107595019634408,-0.015107595019634408,Unfocused,Unfocused,0.9397243514324773,47
0.06933656161923457,0.4754721385839762,0.31680640187672604,-0.3867230921795828,-0.8187904590289684,-0.8187904590289684,Focused,Focused,0.9941185972337369,48
0.4075957062969128,0.11501232901550645,0.7982221829417824,1.5531575597979148,-2.1024861862347666,-2.1024861862347666,Focused,Focused,0.9927283351012594,49
-0.6338551010603877,-0.3901996289752114,1.460900726414893,-0.7087815596212627,0.7116853366699009,0.7116853366699009,Focused,Focused,0.6180959290620035,50
-0.8178803575100277,-0.4261818145675009,-0.2393055747490116,-1.4460759942633072,0.4524564219917185,0.4524564219917185,Unfocused,Unfocused,0.8057148753138371,51
-0.42797160454067207,-0.2093743520430898,-0.8984177999848243,-0.45156683178678964,1.155450088915601,1.155450088915601,Neutral,Unfocused,0.7595331869269931,52
0.42357724761054705,-0.4975200817623702,-1.0990706959315533,-1.1642896292985707,-1.6550600086405036,-1.6550600086405036,Neutral,Neutral,0.7641973045111612,53
2.6160819573647536,0.18679534558865976,2.3011899329448844,0.23096504053751035,1.4908366508438713,1.4908366508438713,Focused,Focused,0.9947356851850452,54
-0.482599677362817,-0.544642249068506,-0.4250524189895745,1.0192068606965943,-2.000698561544746,-2.000698561544746,Unfocused,Unfocused,0.4873337702952558,55
0.8423613730484119,1.970061992801445,0.476418052600139,1.2638089274565734,-2.191092679669964,-2.191092679669964,Focused,Focused,0.9982684606972031,56
-0.71961185045386,-0.5141313318746114,-0.9039117553158188,-0.4583769365710548,0.8464257894969784,0.8464257894969784,Unfocused,Unfocused,0.9774050955842313,57
-0.6230145074039565,-0.37479330637188035,-0.6385579563590552,3.527438625632565,1.025835631576511,1.025835631576511,Unfocused,Focused,0.7560035116099546,58
-1.1199506249048876,-0.3466142053147935,0.5914605777581112,0.7038299473802718,-0.6261994856946133,-0.6261994856946133,Neutral,Neutral,0.9303524683141708,59
0.44497668309254146,-0.4348006591436461,-1.9070180688628824,1.1655943223142462,0.48614153519848813,0.48614153519848813,Unfocused,Unfocused,0.601216837848247,60
-0.1587620375171809,1.6609405185202684,0.013964411590087288,-0.4989896511739521,-0.8231841694472427,-0.8231841694472427,Focused,Focused,0.9995223469066901,61
-0.8002503579128518,0.22219953761136052,1.6712540947225332,0.6947925458098693,0.4407398608763205,0.4407398608763205,Focused,Focused,0.9820850937687104,62
-0.9808328462806299,-0.3184391026195748,-0.046728852781785124,-0.3589659138711977,-2.0519585164246124,-2.0519585164246124,Neutral,Unfocused,0.5025625887288817,63
0.876604476008157,1.6648580634300336,-0.013746321161824459,1.0707623526732641,-0.6386483318797239,-0.6386483318797239,Focused,Focused,0.999930198140653,64
-1.0914554186614378,-0.4703151815833796,-0.6075725630296048,0.15807815571436287,0.53300777966008,0.53300777966008,Unfocused,Unfocused,0.9679161778241131,65
-0.20303877013286073,-0.46097638906723104,-0.5380679133956464,-0.9130916793117807,0.15954239410676752,0.15954239410676752,Neutral,Neutral,0.7764858330925469,66
1.5783534594010458,-0.42981778285409106,-1.21320894147389,0.4028481629232694,0.25181031289052747,0.25181031289052747,Focused,Focused,0.9386039703333815,67
-0.032604438272557885,-0.4021968535756169,0.17606901344988113,-0.13325952630692992,0.5549763317514517,0.5549763317514517,Neutral,Neutral,0.8600962110255956,68
-0.6613751886469232,-0.4509369879100801,0.6563908885896725,-0.8539305977153275,1.2184266049108667,1.2184266049108667,Neutral,Neutral,0.8648712990950129,69
-0.06128408352811686,-0.4811427216696439,-0.7775422912962857,-0.005071960576833134,0.8815754728431723,0.8815754728431723,Neutral,Neutral,0.8023153093205698,70
0.028692526478792967,-0.49625879157196373,-0.5008555196764023,-1.0393741181157437,0.5989134359341939,0.5989134359341939,Neutral,Neutral,0.9073942639852027,71
-0.24088526199446048,-0.5360343710228287,0.04671044052561373,-0.8573850406303267,-1.1556415910966622,-1.1556415910966622,Neutral,Neutral,0.9653806307733238,72
-1.0145181625976456,-0.3427846371921226,0.8787933385666195,-1.391867548112443,1.3590253382956432,1.3590253382956432,Neutral,Neutral,0.6020222067600497,73
-0.384087967510618,-0.4705419908153514,0.2932227572819083,-1.629840313308697,-0.528805571422867,-0.528805571422867,Neutral,Neutral,0.9154922219526622,74
-0.1541941950901956,-0.438430226316473,-1.9755856581438203,1.1051518800949194,0.65310253109291,0.65310253109291,Unfocused,Unfocused,0.9664792598530545,75
-0.5290279537445798,2.590553575793969,0.4810631315862962,1.4593898412391666,0.43341701017919737,0.43341701017919737,Focused,Focused,0.9990146548549075,76
-0.6368419820837056,-0.5077341817175618,-1.0138895148244274,0.04362862373846165,-2.000698561544746,-2.000698561544746,Unfocused,Unfocused,0.9692566744239927,77
0.28762643911459373,-0.4258018844541451,0.12843899554328775,-1.1437755986095568,-2.191092679669964,-2.191092679669964,Focused,Neutral,0.5317817151786739,78
-0.6899236364679919,-0.5052111500826953,-0.6989589400268648,-0.37620565204272954,-2.172053267857442,-2.172053267857442,Unfocused,Unfocused,0.9017049985018062,79
-0.5758504119759812,-0.5444582545324688,-1.1952999160267053,0.8381852140039252,-0.5815300964421583,-0.5815300964421583,Unfocused,Unfocused,0.9628231481202106,80
0.7346619174679503,2.005354244068749,1.0239886201716957,1.5803529277185304,0.21958976982318257,0.21958976982318257,Focused,Focused,0.9997954217410095,81
-1.0383071196460214,0.46455263373889316,0.21677619258535216,0.8501163850365426,-0.44532507347565603,-0.44532507347565603,Focused,Focused,0.8606184986937586,82
-0.6412402095300784,-0.4158080620036423,-0.24906915150101597,-0.1995763769939234,0.3045348379098182,0.3045348379098182,Neutral,Neutral,0.8177430398409661,83
-0.45409296640398494,-0.1648084365368131,1.0858255722429992,-0.701941650442237,1.3590253382956432,1.3590253382956432,Focused,Focused,0.7714791872315557,84
-0.7853940347579553,0.43339797279489456,-0.5145055320862457,-0.5114846095624241,1.4908366508438713,1.4908366508438713,Focused,Unfocused,0.38569871283269586,85
0.9364090660309042,-0.4963481658244416,-0.280823819410309,-0.7016716755006759,-2.1024861862347666,-2.1024861862347666,Focused,Focused,0.7660923112890826,86
-0.3147556854821941,-0.29065594865886785,1.1223599633202082,0.07680318074889077,1.2184266049108667,1.2184266049108667,Focused,Focused,0.8498023225597506,87
-0.7641242375004783,-0.46038429417097815,-0.8051567580987092,0.0008141508668169631,0.3045348379098182,0.3045348379098182,Unfocused,Unfocused,0.9477373549884863,88
0.15168502242232784,-0.37911475039381853,1.648190310480624,0.08892312574749614,1.4908366508438713,1.4908366508438713,Focused,Focused,0.9905735146034216,89
2.1419028824085378,3.1839347961990714,0.6824912216555729,1.110473033035426,-0.3457343039947729,-0.3457343039947729,Focused,Focused,0.9883905526660536,90
