17.999,15.483,16.108,27.281,17.831,16.295,16.337,16.198,9.849,8.294,11.053,17.281,14.183,6.863,6.549,7.766,7.594,7.533,7.661,9.536,10.731,6.907,8.281,4.200,4.759,3.672,3.310,5.577,7.332,5.839,5.836,3.851,5.242,3.323,3.597,3.244,6.696,3.565,5.952,4.549,9.216,8.472,9.241,8.680,13.099,11.085,14.128,11.333,9.284,7.407,6.476,8.328,10.434,9.561,10.581,9.392,17.942,10.230,7.805,5.022,4.521,10.657,8.933,22.108,13.414,8.975,5.974,4.558,10.702,9.445
17.052,15.009,16.092,27.396,16.110,16.149,16.416,16.267,9.307,7.335,10.344,17.293,13.941,6.001,6.393,7.736,7.627,7.424,7.463,9.352,10.806,6.744,8.264,4.259,4.699,3.701,3.367,4.933,8.071,6.276,6.420,3.963,5.486,3.556,3.878,3.340,6.790,3.805,6.818,4.750,9.377,8.262,9.119,8.625,13.125,11.048,14.261,11.231,9.297,7.329,6.288,8.122,10.336,9.456,10.792,9.325,17.561,9.794,7.742,5.179,4.803,10.631,8.868,21.555,13.183,8.835,6.100,4.582,10.871,9.550
15.884,14.527,15.885,27.442,14.889,15.933,16.483,16.201,9.353,5.831,9.633,17.400,13.843,4.993,6.283,7.567,8.079,7.590,7.590,9.125,10.739,6.885,8.393,4.300,4.843,3.918,3.566,4.384,8.794,6.700,7.007,4.188,5.571,3.631,4.010,3.456,7.194,3.886,7.317,5.118,9.448,8.051,8.922,8.436,12.828,10.808,14.340,11.192,9.405,7.024,5.848,7.766,10.403,9.109,10.727,8.986,17.155,9.363,7.838,5.425,5.023,10.503,8.658,21.209,13.139,8.774,6.344,4.690,10.993,9.534
15.050,14.133,15.570,27.518,14.432,15.678,16.409,16.016,9.502,6.425,9.623,17.810,13.672,5.246,6.739,7.680,8.339,7.616,7.625,9.077,10.326,6.995,8.433,4.294,4.974,4.132,3.790,4.416,9.473,6.930,7.637,4.725,5.573,3.499,3.964,3.946,7.571,3.982,7.576,5.357,9.624,8.080,8.930,8.357,12.748,10.682,14.461,11.285,9.399,7.015,5.914,7.847,10.483,8.798,10.664,9.006,16.851,9.587,7.838,5.760,5.184,10.521,8.641,21.200,13.347,8.622,6.795,4.894,11.010,9.488
14.642,13.734,15.373,27.638,14.365,15.469,16.347,15.910,9.747,6.519,9.440,17.920,13.612,5.021,7.425,8.032,8.553,7.576,7.573,9.493,9.741,7.019,8.431,4.793,5.014,4.281,3.959,4.444,10.142,6.954,8.295,5.608,5.549,3.183,3.760,4.958,7.919,3.980,7.757,5.554,9.697,7.900,8.885,8.680,12.711,10.437,14.566,11.411,9.576,7.025,5.956,7.973,10.419,8.714,10.709,9.277,16.685,9.714,7.897,6.087,5.333,10.536,8.706,21.376,13.678,8.395,7.206,5.221,11.091,9.507
14.575,13.694,15.564,27.677,14.184,15.328,16.279,15.698,9.726,6.434,9.221,18.705,13.616,4.905,7.936,8.718,8.745,7.686,7.716,10.218,9.388,7.260,8.666,5.824,4.988,4.456,4.335,4.341,10.794,7.067,8.994,6.612,5.501,2.760,3.551,5.847,8.143,3.854,7.804,5.557,9.644,7.579,8.941,8.920,12.631,10.402,14.583,11.421,9.650,6.977,5.975,7.916,10.394,8.756,10.599,9.197,16.625,9.907,8.188,6.449,5.377,10.515,8.683,21.499,14.071,8.265,7.589,5.507,11.163,9.499
14.854,14.521,16.370,27.681,14.146,15.353,16.119,15.355,9.720,6.658,9.132,18.621,13.543,4.899,7.945,8.803,8.720,7.851,7.970,10.598,9.174,7.738,9.035,6.368,4.817,4.545,4.571,4.298,11.253,7.210,9.562,7.408,5.449,2.619,3.607,7.099,8.209,3.973,7.759,5.363,9.565,7.153,8.923,8.813,12.616,10.163,14.432,11.241,9.596,6.817,5.963,7.892,10.463,8.883,10.444,9.078,16.800,9.915,8.432,6.708,5.510,10.363,8.642,21.656,14.146,8.321,7.835,5.745,11.173,9.643
15.728,15.771,17.309,27.717,15.244,15.525,15.940,15.105,9.573,6.741,8.970,19.466,13.427,4.689,7.998,9.250,8.747,8.071,8.111,10.656,8.864,8.178,9.395,6.655,4.574,4.708,4.734,4.798,11.509,7.278,9.962,7.889,5.312,2.632,3.684,7.983,8.209,4.081,7.657,5.126,9.670,7.574,9.120,9.142,12.657,10.239,14.324,11.156,9.785,7.239,6.413,7.938,10.562,8.980,10.469,9.123,17.292,10.014,8.585,6.932,5.585,10.485,8.814,21.940,14.434,8.471,7.957,5.832,11.310,9.891
17.230,17.137,18.158,27.844,16.782,15.734,15.897,15.157,9.555,7.102,8.990,19.428,13.535,4.632,8.168,9.363,8.786,8.190,8.255,10.676,8.708,8.477,9.592,6.819,4.345,5.036,4.860,5.768,11.669,7.399,10.248,8.112,5.162,2.620,3.626,8.859,8.110,3.945,7.537,4.986,9.852,8.183,9.400,9.289,12.602,10.261,14.194,11.111,9.752,7.109,6.375,7.897,10.351,8.682,10.283,9.189,17.992,10.097,8.688,7.180,5.606,10.612,8.705,22.324,14.580,8.619,8.102,5.928,11.477,10.006
18.522,18.188,18.790,28.039,17.647,15.776,16.121,15.570,9.637,7.297,8.949,19.763,13.747,4.498,8.164,9.375,8.799,8.341,8.498,10.738,8.678,8.632,9.581,6.820,4.214,5.224,4.980,6.333,11.751,7.492,10.508,8.240,5.072,2.814,3.522,9.446,8.002,3.858,7.627,4.960,10.157,8.202,9.892,9.382,12.537,10.301,14.194,11.178,9.631,6.873,6.357,7.964,10.153,8.920,10.282,9.306,18.582,10.179,8.761,7.343,5.663,10.730,8.686,22.630,14.711,8.770,8.223,6.182,11.836,10.148
19.060,18.644,19.000,28.148,17.900,15.665,16.457,16.074,10.277,8.102,9.425,19.958,13.768,4.398,8.225,9.555,8.797,8.446,8.558,10.881,8.617,8.787,9.425,6.630,4.208,5.190,5.004,6.370,11.802,7.420,10.480,8.060,4.675,3.076,3.164,9.744,7.812,3.533,7.852,5.130,10.349,8.249,10.233,9.396,12.577,10.576,14.634,11.509,9.638,6.951,6.581,8.048,10.141,8.967,10.620,9.429,18.868,10.464,8.767,7.317,5.623,10.940,8.797,22.784,14.964,8.866,8.238,6.463,12.343,10.319
19.123,18.700,18.966,28.159,17.911,15.508,16.408,16.145,10.432,8.214,9.401,19.725,13.741,4.197,8.779,9.753,8.811,8.363,8.451,11.013,8.577,8.850,9.092,6.419,4.514,4.966,4.910,6.262,11.802,7.211,10.314,7.816,4.341,4.061,2.861,10.087,7.986,3.446,8.114,5.292,10.775,8.545,10.603,9.225,12.468,10.644,14.701,11.468,9.789,6.997,6.651,8.054,10.161,9.005,10.673,9.384,18.865,10.530,8.697,7.224,5.774,11.054,8.839,22.780,15.060,9.019,8.255,6.817,12.579,10.463
19.090,18.720,18.983,28.164,18.002,15.404,16.220,15.956,11.038,8.612,9.631,19.792,13.756,4.126,8.261,9.549,8.879,8.334,8.339,11.061,8.553,8.887,8.779,6.300,5.005,4.826,4.898,6.294,11.812,6.960,10.169,7.757,4.251,4.786,2.801,10.306,8.181,3.401,8.386,5.524,10.996,8.748,10.712,9.064,12.362,10.537,14.439,11.187,9.868,6.817,6.417,8.085,10.204,9.001,10.725,9.513,18.818,10.596,8.642,7.215,5.954,11.006,8.829,22.709,15.176,9.178,8.328,7.244,12.827,10.543
18.883,18.748,18.959,28.098,18.033,15.342,16.130,15.845,11.263,9.271,9.958,19.811,13.825,4.552,9.194,9.894,9.017,8.348,8.247,10.962,8.498,8.936,8.586,6.111,5.147,4.891,4.999,6.424,11.847,6.848,10.076,7.796,4.778,5.779,3.369,10.508,8.675,4.001,8.674,5.836,10.900,8.577,10.528,9.089,12.203,10.220,14.251,11.114,9.677,6.605,6.286,8.004,10.027,8.962,10.686,9.495,18.755,10.971,8.588,7.253,6.453,10.860,8.718,22.505,15.234,9.216,8.381,7.639,12.961,10.489
18.608,18.713,18.816,27.676,17.872,15.392,16.111,15.835,11.470,9.468,9.852,19.802,13.857,4.503,9.136,9.904,9.135,8.367,8.162,10.622,8.431,9.076,8.329,5.894,5.213,5.281,5.206,6.323,11.879,6.880,10.072,7.863,5.053,6.101,3.903,10.691,8.917,4.232,8.788,6.125,10.848,8.498,10.403,8.818,12.074,9.900,14.263,11.101,9.753,6.540,6.368,7.929,10.317,9.003,10.914,9.435,18.628,10.999,8.502,7.340,6.726,10.738,8.782,22.198,15.265,9.080,8.495,7.875,13.023,10.564
19.297,18.911,18.790,26.887,18.003,15.552,16.116,15.852,11.647,9.593,9.875,19.502,13.810,3.954,9.189,9.738,9.809,8.487,8.061,10.466,8.343,9.141,8.180,5.818,5.492,6.178,5.444,6.232,11.886,7.005,10.124,7.937,5.267,6.319,4.491,10.775,9.135,4.393,8.768,6.178,10.819,8.505,10.412,8.614,12.036,9.798,14.239,11.077,10.047,6.601,6.475,7.965,10.441,9.021,11.109,9.414,18.676,10.913,8.538,7.537,6.916,10.687,8.884,22.230,15.147,9.422,8.814,8.031,13.124,10.706
20.258,19.357,19.019,26.180,18.772,15.733,16.164,15.965,14.407,10.776,10.396,19.423,13.733,3.505,9.192,9.756,9.892,8.472,7.971,10.150,8.329,9.233,8.358,6.149,5.744,7.164,5.618,6.387,11.918,7.256,10.142,7.969,5.448,6.688,4.886,10.891,9.385,4.676,8.674,6.198,10.752,8.550,10.414,8.622,11.864,9.847,14.306,10.978,10.067,6.860,6.559,8.245,10.441,9.002,11.166,9.398,18.931,11.399,8.569,7.775,7.106,10.667,8.967,22.399,15.955,9.586,9.210,8.203,13.199,10.845
20.395,19.463,19.075,25.837,19.140,15.574,16.034,15.933,15.994,12.042,11.510,19.519,14.122,4.357,9.555,10.003,9.772,8.432,7.865,10.104,8.392,9.252,8.343,6.368,5.755,7.630,5.799,6.996,11.937,7.469,10.114,7.932,5.609,7.220,4.901,10.959,9.410,5.040,8.552,6.133,10.746,8.651,10.399,8.587,11.870,9.867,14.285,10.958,10.269,7.326,6.730,8.200,10.521,9.134,11.367,9.452,18.931,12.138,8.566,7.954,7.228,10.670,9.125,22.352,16.405,9.721,9.447,8.439,13.304,10.951
21.530,19.816,19.411,25.964,19.193,15.015,15.606,15.677,16.275,12.286,11.514,19.345,13.576,5.433,9.815,10.026,9.376,8.485,7.621,10.425,8.655,9.245,8.169,6.358,5.497,7.666,5.833,7.824,11.912,7.535,10.074,7.812,5.865,7.847,4.834,10.990,9.306,5.348,8.403,6.062,10.776,9.037,10.420,8.595,11.923,9.804,14.255,10.973,10.201,7.415,6.724,8.131,10.490,9.103,11.343,9.403,19.027,12.284,8.542,8.019,7.332,10.723,9.101,22.809,16.475,9.986,9.619,8.730,13.407,10.930
23.846,21.138,20.531,26.472,19.802,15.091,15.339,15.637,17.525,13.438,12.376,19.569,13.828,6.038,10.051,10.354,9.036,8.547,7.462,10.716,9.225,9.143,8.038,6.351,5.347,7.850,5.836,8.911,11.938,7.545,10.033,7.723,6.181,8.797,4.659,10.996,9.055,5.809,8.389,5.882,10.802,9.508,10.384,9.038,11.907,9.993,14.304,10.885,10.034,7.284,6.618,8.096,10.272,9.067,11.355,9.206,19.732,12.897,8.565,8.148,7.471,10.853,8.991,23.846,17.009,10.313,9.946,9.110,13.457,10.929
25.668,22.732,21.861,26.937,20.930,16.028,15.483,15.819,17.775,13.735,12.556,19.551,13.670,6.711,10.343,10.778,8.939,8.711,7.275,10.784,9.556,8.997,7.920,6.378,5.487,8.098,5.807,9.923,12.066,7.492,10.030,7.793,6.183,9.147,4.569,11.054,8.885,5.830,8.264,5.714,10.962,9.671,10.247,9.676,11.929,9.984,14.419,10.887,9.871,7.116,6.431,8.306,10.020,8.522,11.742,9.499,20.682,13.140,8.570,8.337,7.456,10.972,8.938,24.833,17.001,10.647,10.375,9.232,13.582,11.105
26.608,23.808,22.811,27.174,21.848,17.085,16.021,16.255,17.851,13.714,12.450,19.623,13.388,6.718,10.325,10.843,8.921,9.274,7.159,10.781,9.554,8.912,7.864,6.549,5.966,8.195,5.739,10.642,12.188,7.457,10.030,7.988,6.047,9.529,4.478,11.083,8.749,5.962,8.269,5.407,11.034,9.667,10.228,9.900,12.139,10.032,14.616,11.252,9.990,7.100,6.395,8.177,10.048,8.418,11.834,9.627,21.451,13.114,8.627,8.526,7.441,11.109,8.949,25.376,17.033,11.055,10.749,9.341,13.755,11.206
27.002,24.242,23.281,27.148,22.273,17.783,16.581,16.715,18.089,13.726,12.415,19.667,13.292,6.854,10.369,10.980,8.906,10.032,7.098,10.799,9.431,8.938,8.005,6.762,6.510,8.154,5.624,11.039,12.258,7.550,10.092,8.293,5.943,9.671,4.433,11.120,8.823,6.108,8.425,5.235,11.008,9.670,10.254,10.012,12.145,10.160,14.579,11.370,10.012,7.039,6.243,8.066,9.835,8.321,11.737,9.454,21.878,13.174,8.746,8.690,7.470,11.150,8.838,25.517,17.139,11.486,11.071,9.462,13.825,11.211
27.123,24.366,23.427,26.862,22.354,18.270,17.100,17.148,18.103,13.847,12.142,19.671,12.870,7.319,10.423,10.901,9.149,10.693,7.135,10.811,9.219,9.104,8.322,7.047,6.774,8.160,5.554,11.151,12.256,7.614,10.265,8.575,5.894,9.696,4.187,11.092,8.902,6.277,8.391,4.900,10.876,9.544,10.038,10.174,11.766,10.201,14.370,11.203,10.465,7.031,6.240,8.116,9.673,8.248,11.587,9.230,22.081,13.159,8.935,8.794,7.417,11.021,8.824,25.437,17.114,11.851,11.233,9.633,13.806,11.221
27.135,24.371,23.418,26.377,22.356,18.449,17.338,17.361,18.151,13.820,12.088,19.681,12.803,7.724,10.518,11.044,9.452,11.219,7.275,10.773,9.106,9.317,8.615,7.348,6.858,8.338,5.566,11.149,12.217,7.629,10.469,8.801,6.016,9.679,4.058,11.075,8.832,6.314,8.298,4.567,10.668,9.528,9.741,10.019,11.070,10.166,14.205,10.864,10.283,6.839,5.915,7.788,9.632,8.442,11.651,9.177,22.101,13.229,9.138,8.878,7.355,10.783,8.716,25.218,17.241,12.177,11.320,9.734,13.746,11.326
27.154,24.400,23.421,25.920,22.371,18.464,17.360,17.353,18.170,13.829,11.884,19.648,12.564,8.019,10.649,11.151,9.712,11.687,7.439,10.806,9.037,9.590,8.930,7.650,6.955,8.550,5.487,11.108,12.070,7.486,10.453,8.893,6.126,9.659,3.892,11.035,8.811,6.380,8.189,4.405,10.317,9.482,9.497,9.833,10.126,9.961,14.028,10.614,10.377,6.850,6.011,7.799,9.508,8.357,11.360,9.200,22.055,13.239,9.356,8.875,7.312,10.482,8.683,24.961,17.190,12.502,11.379,9.831,13.541,11.209
27.266,24.517,23.522,25.696,22.434,18.486,17.350,17.319,18.150,13.897,11.795,19.642,12.747,8.154,10.644,11.099,9.711,12.049,7.488,10.888,8.878,9.776,9.229,7.986,7.029,8.670,5.399,11.081,11.719,7.153,10.243,8.878,6.035,9.573,3.524,11.013,8.776,6.267,7.532,3.982,10.110,9.486,9.414,9.784,9.613,9.555,13.537,10.155,10.713,7.092,6.235,8.073,10.144,8.458,11.368,9.144,22.074,13.266,9.501,8.772,7.088,10.207,8.903,24.832,17.252,12.722,11.374,9.774,13.298,11.320
27.463,24.686,23.696,25.660,22.609,18.552,17.611,17.577,18.183,13.966,11.801,19.601,12.853,8.229,10.583,11.129,9.433,12.314,7.466,11.035,8.841,9.839,9.597,8.536,7.010,8.762,5.367,11.116,11.329,6.910,10.042,8.892,5.985,9.495,3.463,11.020,8.542,6.171,7.007,3.531,10.037,9.714,9.488,9.979,9.535,9.470,13.364,9.928,10.615,7.082,6.277,8.086,9.995,8.358,11.369,9.206,22.232,13.293,9.633,8.678,6.902,10.189,8.873,24.852,17.233,12.857,11.323,9.680,13.225,11.249
27.661,24.814,23.851,25.552,22.767,18.607,17.896,17.855,18.242,14.069,11.865,19.409,13.341,7.969,10.910,11.526,9.441,12.601,7.602,11.125,9.198,9.927,9.953,9.100,7.009,8.750,5.360,11.174,10.989,6.801,9.838,8.912,5.981,9.502,3.581,11.023,8.380,6.134,6.740,3.277,9.905,9.722,9.553,10.353,9.376,9.291,13.251,9.777,10.602,6.938,6.314,8.069,9.916,8.361,11.451,9.186,22.375,13.417,9.868,8.604,6.827,10.153,8.855,24.849,17.248,13.001,11.189,9.570,13.222,11.276
27.855,24.916,23.954,25.289,22.890,18.642,17.958,17.905,18.238,14.004,11.846,19.383,13.401,7.968,10.719,11.397,9.404,12.789,7.599,11.035,9.641,10.018,10.181,9.364,7.141,8.717,5.297,11.244,10.717,6.836,9.624,8.881,5.988,9.578,3.771,10.833,8.174,6.146,6.594,3.067,9.893,9.769,9.709,10.184,9.287,9.173,13.205,9.694,10.579,7.086,6.454,7.819,10.039,8.318,11.572,9.011,22.426,13.369,10.004,8.557,6.769,10.114,8.860,24.742,17.147,13.094,11.019,9.419,13.203,11.237
28.026,24.948,23.960,25.086,22.951,18.610,17.898,17.859,18.271,14.043,11.910,18.782,13.400,8.060,11.053,11.328,9.248,12.935,7.373,11.049,10.118,9.918,10.024,9.197,7.297,8.697,4.937,11.303,10.267,6.861,9.236,8.678,5.992,9.618,4.048,10.615,8.058,6.177,6.721,3.166,9.986,10.043,9.840,10.042,9.415,9.083,13.360,9.702,10.491,7.161,6.483,7.973,10.014,8.312,11.570,8.967,22.417,13.356,9.983,8.410,6.799,10.184,8.871,24.706,16.905,13.172,10.804,9.274,13.260,11.198
28.158,24.912,23.845,25.038,22.942,18.483,17.824,17.825,18.270,14.052,11.909,18.753,13.292,8.088,11.219,11.332,9.232,13.021,6.965,11.013,10.518,9.602,9.559,8.915,7.417,8.821,4.649,11.331,9.819,7.044,8.993,8.465,5.964,9.593,3.969,10.112,8.009,6.105,6.727,3.155,10.047,10.431,9.986,10.151,9.503,9.179,13.687,9.759,10.409,7.264,6.415,7.980,9.909,8.071,11.826,8.933,22.378,13.365,9.853,8.317,6.704,10.343,8.851,24.766,16.855,13.181,10.672,9.075,13.359,11.111
28.214,24.797,23.649,25.070,22.776,18.297,17.762,17.789,18.294,14.140,11.983,17.830,13.249,8.130,11.320,11.030,9.363,13.139,6.657,10.945,10.702,9.265,9.209,8.703,7.405,8.775,4.261,11.217,9.437,7.294,8.851,8.250,5.967,9.629,3.917,9.580,7.983,6.158,6.781,3.194,9.981,10.689,10.161,9.968,9.503,8.998,13.750,9.797,10.224,7.091,6.162,7.820,9.744,7.929,11.839,8.879,22.294,13.247,9.748,8.186,6.651,10.356,8.711,24.872,16.385,13.230,10.650,8.912,13.351,10.943
