timestamp,mi_score,behavioral_state,theta_fz,alpha_po,faa,beta_frontal,eda_norm
0.0,0.4634812200988952,Neutral,3.167824561988105,0.422407232091818,0.8095969988569921,0.23916055428773975,1.1329264298850874
1.5,0.4010588863740149,Neutral,2.7300457693990836,0.8436583021848327,-0.32804770015848456,0.39587876374661013,1.129931222958927
3.0,0.33936057620481624,Unfocused,2.456381320491701,0.2409784430339187,-0.5755552330336426,0.3768046234476767,1.125688013146866
4.5,0.5125994392170226,Focused,4.574173987328344,0.8549536479753701,-0.49239732266075453,0.2815766691577139,1.1077167715899028
6.0,0.6100290517053915,Focused,5.096739642304995,0.7292663751460222,1.0169492978164683,0.3629515335666957,1.0534286460532427
7.5,0.4077728261128893,Neutral,2.1548282809335078,0.40674367461635874,0.9410530062545788,0.3375975298330589,1.0076269401407043
9.0,0.37814854791651425,Neutral,1.9409006531637243,0.5023862570902504,0.4226082218185675,0.3967322077444595,0.8883178642486423
10.5,0.32484643997431695,Unfocused,1.3613917524228225,0.37795012145521717,0.07110364531259361,0.37013733154754497,0.8341545390005723
12.0,0.37743067643391925,Neutral,1.7142625654224444,0.47675486646590026,0.6445043852000832,0.40781964953591493,0.7730023975914612
13.5,0.461234378149498,Neutral,2.292582549905864,0.7725974216160025,1.2924083303484262,0.44547611048685337,0.7555303571888579
15.0,0.45734069725118565,Neutral,1.7110439232777976,1.0229497477084537,1.5251028364399608,0.3257553606429895,0.7380583167862547
16.5,0.44477032385484977,Neutral,1.9673594932078626,0.509067933509822,1.6481717331775292,0.38980672579629694,0.7472935381419163
18.0,0.774400507716076,Focused,1.8302066513055009,4.9508406888537,3.5802855272915672,0.4622765017434027,0.7243302850413521
19.5,0.7270586125348139,Focused,1.471193679666939,5.014985983397483,2.6421080950402382,0.3101070311055632,0.8246697170677306
21.0,0.4992157882683561,Neutral,1.9046033930089856,1.2762540071078718,1.8680011854359675,0.3296604121697089,0.8166824985979692
22.5,0.6168810910511225,Focused,1.509758150892113,3.508160121728156,2.025123402042958,0.3882492812546729,0.8329065361146721
24.0,0.4399865608371717,Neutral,1.5278724994667436,1.5955876075556434,0.8602003771205287,0.4797085814768369,0.8144360934033488
25.5,0.4509983386246658,Neutral,1.5440043855756227,1.1594994265364698,1.6262370418603862,0.4771396669017595,0.8412681554502037
27.0,0.5693262228093948,Focused,3.1124413374445323,1.854516367904238,1.1416556489733125,0.4172493160030785,0.8558697892152364
28.5,0.6898554954006786,Focused,3.287576694893015,2.967995711769102,2.1695858347956363,0.4466051823333279,0.87583783538964
30.0,0.47694363942798823,Neutral,1.8096396368946563,1.1546992600164139,1.728293795570701,0.3544159696481833,0.8391465505441733
31.5,0.5134061569753131,Focused,2.457598036826681,0.8565966401204808,1.9987077726516218,0.37724677025550957,0.7871048302021337
33.0,0.6658149828072987,Focused,1.319868626287065,4.227842077352979,2.4252685823639033,0.43327829137069934,0.7844840241417432
34.5,0.4336312420929933,Neutral,2.075175656266456,0.5856396233421065,1.2125381068702856,0.43600945562322985,0.729072696007773
36.0,0.38755151959329626,Neutral,1.0036140829637852,1.0765483463722214,1.0258918544534423,0.5058018058593049,0.7130982590682501
37.5,0.431476038068739,Neutral,1.2605190522038592,0.7760740912383208,1.8497302433755727,0.3561822182539655,0.6766565747999633
39.0,0.45834064787972517,Neutral,0.9258836031928934,1.5101792101153777,1.969431492809056,0.46717000926228097,0.6656741494040413
40.5,0.5702046451294358,Focused,2.0414943202900453,2.3837568059627983,1.7211265998769136,0.4832909538464432,0.6357220801424358
