timestamp,mi_score,behavioral_state,theta_fz,alpha_po,faa,beta_frontal,eda_norm
0.0,0.4366339180073685,Neutral,2.9270448526028177,0.4363366266654998,0.5427763915661789,0.2286413809107072,1.1329264298850874
1.5,0.35188883452611797,Unfocused,2.4780636911037353,0.593265013379446,-0.7638219500584186,0.3755001416501121,1.129931222958927
3.0,0.3423488699254407,Unfocused,2.456359930980263,0.3007618903930005,-0.5840010230575077,0.37647558264971775,1.125688013146866
4.5,0.4963545084983948,Neutral,4.551902452271143,0.6381856441133457,-0.5231165316055626,0.27548950957338814,1.1077167715899028
6.0,0.5225020522872971,Focused,4.513312625374814,0.46375876548845935,0.27324308582810686,0.3388874549820235,1.0534286460532427
7.5,0.3985432737506332,Neutral,2.337008638554251,0.3255430641400358,0.6282164360388443,0.34450451798117765,1.0076269401407043
9.0,0.33648604903907076,Unfocused,1.9304399579317386,0.1848038913976893,-0.10573560330887855,0.3560623513175906,0.8883178642486423
10.5,0.30554921750796676,Unfocused,1.1913509786447178,0.3986746310475296,-0.20897154737697649,0.34399555887081706,0.8341545390005723
12.0,0.34523916183115894,Unfocused,2.2156366930887263,0.5860414635154313,-0.7576314486107875,0.48650351079420134,0.7730023975914612
13.5,0.7704283852927736,Focused,9.68425895719449,0.4422817551830248,-0.7893641705020692,0.3313407547522193,0.7555303571888579
15.0,0.5383128253735264,Focused,5.003450284666284,0.3856071960905459,-0.19345456778501963,0.29541605781964025,0.7380583167862547
16.5,0.4305466771671285,Neutral,2.5790375685992935,0.3817648468905495,0.7216766889357966,0.3470865689196334,0.7472935381419163
18.0,0.3730572641731073,Neutral,1.8231214218529528,0.5051901603413216,0.2808767922493346,0.3248465744801487,0.7243302850413521
19.5,0.40936537130029316,Neutral,1.794880826002141,0.5578388715833932,1.041826046708079,0.26289460818826754,0.8246697170677306
21.0,0.5753809271220469,Focused,3.584486890724887,1.0084866217197503,1.5788811504505047,0.25118265269747586,0.8166824985979692
