timestamp,mi_score,behavioral_state,theta_fz,alpha_po,faa,beta_frontal,eda_norm
0.0,0.4366339180073685,Neutral,2.9270448526028177,0.4363366266654998,0.5427763915661789,0.2286413809107072,1.1329264298850874
1.5,0.35186321884760474,Unfocused,2.4780636911037353,0.593265013379446,-0.7638219500584186,0.3755001416501121,1.130680024690467
3.0,0.3423825886825525,Unfocused,2.456359930980263,0.3007618903930005,-0.5840010230575077,0.37647558264971775,1.124689610838146
4.5,0.496307710910067,Neutral,4.551902452271143,0.6381856441133457,-0.5231165316055626,0.27548950957338814,1.1089647744758029
6.0,0.5224553467699786,Focused,4.513312625374814,0.46375876548845935,0.27324308582810686,0.3388874549820235,1.054676648939143
7.5,0.39848942717806873,Neutral,2.337008638554251,0.3255430641400358,0.6282164360388443,0.34450451798117765,1.0091245436037846
9.0,0.3364693312576058,Unfocused,1.9304399579317386,0.1848038913976893,-0.10573560330887855,0.3560623513175906,0.8888170654030024
10.5,0.30551744095126515,Unfocused,1.1913509786447178,0.3986746310475296,-0.20897154737697649,0.34399555887081706,0.8351529413092925
12.0,0.3452053094268725,Unfocused,2.2156366930887263,0.5860414635154313,-0.7576314486107875,0.48650351079420134,0.7740007999001813
13.5,0.7704449398025297,Focused,9.68425895719449,0.4422817551830248,-0.7893641705020692,0.3313407547522193,0.7549063557459078
15.0,0.5382756049025647,Focused,5.003450284666284,0.3856071960905459,-0.19345456778501963,0.29541605781964025,0.7390567190949748
16.5,0.430551266882846,Neutral,2.5790375685992935,0.3817648468905495,0.7216766889357966,0.3470865689196334,0.7471687378533264
18.0,0.3729784572903816,Neutral,1.8231214218529528,0.5051901603413216,0.2808767922493346,0.3248465744801487,0.7265766902359726
19.5,0.4095011651831674,Neutral,1.794880826002141,0.5578388715833932,1.041826046708079,0.26289460818826754,0.82092570841003
21.0,0.575262008167692,Focused,3.584486890724887,1.0084866217197503,1.5788811504505047,0.25118265269747586,0.8199273061013097
22.5,0.5526327433678627,Focused,3.5909400935921725,0.8527198493378156,1.320140033152362,0.2629467342669623,0.8279145245710712
24.0,0.4232880425639971,Neutral,1.8463202420752356,0.4908273542781012,1.3343996277542167,0.25190670076089333,0.8178057011952794
25.5,0.5493444498926101,Focused,4.598797074532167,0.32175106561698363,0.5848106699172432,0.15519806179874196,0.8386473493898132
27.0,0.502835493683966,Focused,2.971302115354825,0.41981543646355013,1.5919604677100818,0.17532770962311925,0.8568681915239565
28.5,0.4944222524759769,Neutral,2.4033081381462438,0.47471032057609247,2.144122614706631,0.26476439343442776,0.8728426284634795
30.0,0.5846990824594479,Focused,2.725873052355905,1.226569754572112,2.5214249958568176,0.16186661348941692,0.8401449528528935
31.5,0.5039253005404449,Focused,0.8968777328949878,1.7536987942168425,2.550967029800045,0.2633389964293638,0.7842344235645632
33.0,0.3059242740823987,Unfocused,0.8524258682125538,0.2904837965808407,0.15868972841670126,0.1254105762839968,0.7859816276048235
34.5,0.5030844262643254,Focused,1.9128174341593684,0.6972245388719065,2.4312051522404174,0.1156818562250137,0.7270758913903327
36.0,0.5144923440481273,Focused,1.807149140454283,1.0685683321958501,2.3878144782371695,0.2092809775391267,0.7140966613769703
