theta_fz,alpha_po,faa,beta_frontal,eda_norm
122485.92863815554,701000.3049750306,5.082341741112087,54006.61020480794,4.03253929674925
20779.280115681875,258286.9592425559,4.2448446101869735,18589.138782469356,3.9865977972596136
227009.6902561592,1592448.584367392,3.397059680969546,77175.42005325387,4.006773050586183
98343.25448056418,289070.4360777466,4.441891610908364,56177.87829317045,4.026613237390567
113815.02285002827,879166.8792689326,2.6512383155744406,164754.91196772116,4.009267939275234
243803.70523660845,1058825.0775764715,3.376651680313884,120202.67924050074,3.980015674188509
314566.33675122313,2769468.2670472227,3.7784589286769474,145278.21167040963,3.965090028964096
238109.5014687284,1204194.836415915,4.0213176285461465,148178.9800681228,4.025189341252774
235221.58520745626,1424748.7755776132,3.6136154963316134,97002.92019885688,3.97875718830818
330595.6010301099,3617423.2000097204,4.052259498956504,387052.49897267023,4.119442193112781
716051.4500757891,3479357.473306988,3.6995953689750074,358091.7751783694,4.0680783909169875
370916.75684228784,2538034.9564737827,4.332736833979768,207363.05222843145,4.042577070686686
525015.8847295531,3889473.417802374,4.278732496013314,367080.06667697185,4.031965407175036
43443.06097115278,272081.1830537124,3.9992979499416936,58065.454105245335,4.011434953775838
545455.5096006629,829325.7932193028,4.480884124244213,152120.31693328125,3.985664115599053
142253.85285272836,622278.9324489605,3.6083782602763392,127077.43407318181,3.9832880326850932
596426.8988846117,4650225.139990544,4.178355110859931,280093.500457781,4.011203002929688
426254.0678481002,4962331.0051697325,3.592648217633286,378016.02298089047,3.9806426091409817
668658.8561288454,974853.1293266682,3.3345919125374497,237449.3382611217,3.925578284143803
518594.26365287096,3632247.6644830992,3.623327947488516,202142.5824655743,3.8697366848662873
627841.285264855,2600214.5392407165,3.985293558424731,239077.85175884952,3.8360795907638785
1346629.940894321,1487434.9021668355,3.8033969732341397,438212.77090177394,3.816051058553572
383704.9102084363,1808981.8664139952,3.453284799810385,176474.29308352413,3.7845993914196847
200976.507700407,2250711.0492727407,4.723399305500367,350259.2167893415,3.735553359985352
352349.2552550065,2243066.2439451716,3.405327733669475,374526.40694919997,3.7273499484038233
474589.2350992728,1769603.1268417228,4.149966574890238,321079.7161110372,3.770339892976848
214193.89999901707,496816.95829757757,4.732258137205788,109914.00838104525,3.7692882432410473
58172.43805871181,887020.6461605236,3.65277982015421,178818.03887941217,3.7420391964552997
568919.0389549253,1404488.7797241004,2.903445404132915,192995.76936419526,3.712922003281177
743754.0343633718,1355197.6615668263,3.2235726780967173,189979.91849820106,3.7533622128280566
685990.6229629694,4224514.860408414,4.112857200280114,197789.18886558057,3.8390327597383282
247399.11872592158,2311128.7909436934,3.843275752239828,160872.24813873833,3.879454480463536
815586.041106188,1338643.8471346314,4.975307028291512,316328.79509402247,3.8917835101410376
127032.13693082459,407633.6861471973,2.8323485901253953,119947.48411508751,3.886764217740927
695529.1579182871,5201797.486217173,4.093144861168701,195087.59604704136,3.881704328527403
401809.8630565953,973293.5950059986,3.2933249823846538,347642.3245257222,3.89813046191805
851362.0498338842,3643831.4249036917,3.691291811481344,365741.2603856965,3.9556864311946702
511447.98196532426,2840658.990898806,4.155609737678143,130560.88031972719,3.9878972844262823
576271.8300297292,3657393.0414333357,3.30001359885793,161071.6372521855,3.976254856167127
652158.8871852749,1317727.194200377,3.709162368586119,140072.46884065273,3.948288039586053
188845.111319542,1367253.8287528092,4.174091480011159,93888.05376550414,3.921682008906226
205673.10562591025,946919.881002259,3.079606998651606,51689.126872282744,3.895502313776831
476977.81075350905,4787770.081418229,3.420759066802974,210026.14840572377,3.8445133650123178
40977.44027114193,3553280.184837988,4.010150222524286,106440.90651449504,3.8173095568939677
17894.398721887173,279642.86039185186,5.064210087102557,21344.813134132397,3.8123895664310936
492220.9534380166,2034555.1464320908,4.266652660562098,129450.09023932728,3.8129861505786384
185526.79244147596,1187864.349733909,3.59455225556502,74955.75122637372,3.8046625194837107
48179.08141739736,768011.84650582,4.9983346403417315,43471.794448679015,3.7864986889326397
168394.65859878334,778681.330434314,2.9718485521480105,68198.03511276051,3.7785565831553405
86628.88606039862,538493.623747773,4.150957712433174,44796.460561306994,3.751826936156307
276534.74915978307,516239.3151648879,4.356152842086809,94420.16604672222,3.7165021043326987
259520.85966908856,2247486.4532417655,3.248637188163512,106847.74796280339,3.6837252343719333
116164.95792107191,4818130.9459299,3.322243718858431,103516.25339459674,3.657473568940283
49187.56970794084,466234.4955536904,2.4988769036290606,40868.21141670208,3.637050247192383
252900.38313754476,1230081.3675324067,3.3976092601158037,100630.05687291834,3.6227849183969165
199977.8323715832,1788352.106130625,4.157415255409354,56001.84436749455,3.5979165772097796
255394.86293602618,1844874.731682961,3.524537625509243,110286.10040691654,3.565457283671777
80921.2777949815,1134747.4661766612,4.275877285284681,42263.16218045297,3.532895478291728
281199.9822670545,1890165.6531952799,3.325607175856943,92539.51959134205,3.5022363825659064
177797.41342094168,3028132.0814628247,2.7428203997381235,157489.99155703775,3.474101904289208
