theta_fz,alpha_po,faa,beta_frontal,eda_norm
489.11823623922,33710.22742128605,4.807375346253252,214.52838957434204,5.368926038742066
1311.4297363121375,46299.54439730745,4.194029674099605,268.4647477049863,5.364682434082031
842.709327843871,12847.448266050116,3.9617093606580642,307.4802994094115,5.378682029724121
919.526131271068,5823.158842874076,3.7574859319326954,260.8444998407743,5.39072522354126
124.4840829333188,11647.131633959107,3.971157458622251,74.74320274935587,5.251011194229126
341.9575793699888,17817.957130699586,4.791613784094081,215.89237596991143,4.930669208526611
422.51186518599405,29292.273223285712,5.556552044599278,196.14218840055614,4.9776732006073
262.3478577095058,18084.959721594147,2.2950906531813082,176.69320621776674,5.202091592788697
177.3139582825424,6333.599265202186,3.424235009793545,108.72422277568052,5.277115598678589
334.67820058450457,40603.75141854788,4.308650353335095,232.86954032530937,5.31448638343811
795.4927571261474,27927.20001038952,4.828771639739758,276.7192212694567,5.340183200836182
674.431685987786,30109.745055461877,3.2358622260803287,375.9182775089666,5.397478412628174
173.82541318426786,20041.77808660332,3.640689705597028,158.60503631803357,5.469680393218995
307.4055989051925,40001.38055752657,3.6983584947904298,651.2150699515618,5.513845199584961
900.9914399050795,37985.361446326,3.810528048465258,278.12860807602857,5.521559204101562
117.0006764654483,13766.756029831784,4.017749528662124,108.76413090905909,5.5163252029418945
1563.5282591809773,64985.28500597505,3.1437053114251654,401.8721633135017,5.4930667953491215
576.9751068904081,38425.15535388068,2.00839945536098,230.75325856730177,5.467332807540894
509.4956170171102,18916.874475728262,3.93657075816326,297.8087029136284,5.460771203994751
429.70861838215205,23405.003139766355,2.057558176607012,298.3364905100074,5.469395603179931
429.5623930436805,30252.274457767155,3.416744665949608,511.349020562379,5.47735080909729
858.4165921907504,17923.238725746436,4.703047268672185,266.51971876876166,5.469990009307861
322.2318964541422,11547.632131747774,2.3452366202881763,215.08228288900418,5.453943201065064
238.18874800243142,8830.092785323925,3.650447572413084,81.33691412512229,5.432167600631714
141.07939493350304,59652.885525531456,3.045503706937252,132.89021942061876,5.408773992538452
507.5394336004908,46489.543582835235,3.9755232569508223,185.68316383301604,5.3886103973388675
531.6409543994745,32686.645587692736,3.8418872496692273,244.75470396894647,5.3686200027465825
715.1928162465381,8670.107669400253,3.9092990891473463,268.26634316661045,5.348315191268921
262.49287156146283,29654.592473779536,4.191104503235497,365.4832760658264,5.330179988861084
457.13981784142425,27157.051613844444,2.0896836024045164,154.29279634956973,5.315221601486206
860.6084424693264,10066.878215105371,3.369372552533015,145.2936384692238,5.305875604629517
347.0879088571321,9035.161188338736,2.5698708520623192,395.0688160916947,5.296556804656983
783.0992312898571,25765.78785298155,3.031279734733239,288.20888331281174,5.285009603500367
171.4594510865388,21311.579806151247,2.7689788282016004,340.4045061165487,5.2693083896636965
80.66177632028466,10631.462299852568,3.4459345945520976,370.0166370580814,5.25353840637207
106.23112374792775,4134.6566972107885,4.229765173351782,105.6769924032527,5.240069980621338
308.983942973211,9474.052022223701,2.4885307987957965,149.19963088121725,5.22515357208252
204.0673455367014,28103.606264169146,3.492338087357048,290.92862064089013,5.2123963775634765
331.671762524528,19172.962095680712,3.967707701483519,173.18792982941343,5.196571172714234
79.05137355555665,3505.38990677312,2.126514694579095,46.53272783408829,5.1815004062652585
88.44707689408811,40134.32228126751,3.3589985407686225,542.5074953903793,5.168034399032593
601.7393632363368,26990.272715178216,2.852887475719168,503.09889712153006,5.153134824752808
500.4738236476947,45225.54491756695,1.8874258134657769,208.13871767103643,5.1367555809021
419.9271498624696,27325.620436720164,4.155105438602138,328.61230622698343,5.121114393234253
273.7527475823685,19018.67259656986,5.6134787958178505,204.55173168341958,5.107673204421997
127.17887722851943,32216.800634775733,3.6940167427778547,273.5908034622564,5.091557601928711
434.46616453048995,59695.012754853626,4.701238268783257,395.0336628853402,5.074500406265259
877.2401279857219,44616.402818624316,3.4966964275136068,306.5951516266407,5.056811998367309
522.1429457300205,27911.93649307218,3.5303491669256264,282.01769269876047,5.039753984451294
125.19975012307944,43351.528451276245,4.021183692552823,440.3107615380973,5.021275217056274
996.1559014845708,20473.14007252352,4.479065186343398,344.57128382782304,5.001766002655029
281.7972372085152,37553.999508490786,3.0920868097764806,566.2895844120222,4.984474800109863
184.14171713563343,2141.6751418133854,5.301826396758299,40.024732965663816,4.96684840965271
308.90175883516605,10607.389256862363,2.9318229294514992,303.22944505175406,4.949212009429932
116.04745388950707,4389.686036317242,2.1320607466475074,75.79525030084089,4.932262796401978
305.7017915786281,37979.60730248939,3.5945557456528814,156.0910707373707,4.914783599853515
229.50209538316807,26706.883328162116,3.5328311800931367,328.3593137553723,4.897011594772339
1705.4306022399892,32442.093296453004,3.844725741373372,622.7906661903437,4.878902402877808
194.21929334586065,5454.555700819294,4.359840720223409,112.69218340753855,4.86072279548645
453.3084001590746,18316.39551622353,4.103491658785774,223.4790024893956,4.842534017562866
