theta_fz,beta_fz,alpha_c3,alpha_c4,faa_c3c4,alpha_pz,alpha_po,alpha_oz,eda_norm,phase
62.7078361145244,7.328520907837666,339.7470347287465,8.834405584073352,-3.649547500253614,10.442632913367381,4.712283756154807,8.83173533315128,1.093742332061132,relaxed
4509.697457681168,744.1102922599421,1683.593638152296,30.491005200006313,-4.011254129207169,30.716183102110957,6017.871910672156,193.57137308141475,1.0931049954891205,relaxed
65.82130317154318,9.217498782282782,806.8382547703109,5.174905669762609,-5.049302107547588,4.50342803000002,11.193206180613473,22.056980871845646,1.0899190016587574,relaxed
62.21049740752857,8.628086840632196,4156.948220179771,4.874930925953097,-6.748430545757086,4.516620289999916,43.99314393170668,18.54072577676668,1.0911979969342551,relaxed
4557.479713524308,1165.066779306049,2840.7326126542416,7.752651343313732,-5.903782365130507,7.591357370108042,6650.914948415817,43.10060121753915,1.0937493272622427,relaxed
221.8771427437684,14.05305878686432,9097.515983845331,21.561897156634743,-6.044828949523712,21.574894980652815,26.20474647884938,38.32322909418826,1.095159999926885,relaxed
201.5124797404817,80.46467684279436,339.4645359954692,12.745573268650977,-3.282185464571918,12.382793934658551,83.88197164480576,10.792837349346229,1.094900666475296,relaxed
424.3330015321644,136.58477203830697,16077.390942360722,20.580527933967115,-6.660823891409673,21.216303605983814,1188.9099209681137,161.3985441235047,1.0902476680278779,relaxed
17.51136485160156,12.475182376843476,747.4669996899227,2.9678581909398742,-5.528849608531505,2.668674250739828,24.533827842795898,31.471429415701422,1.0890293292204538,relaxed
522.0843941690451,168.837079961814,6277.493663814717,12.307387171969593,-6.234526415684306,12.322205498421694,68.76452167956326,60.80802102579429,1.0909159962336221,relaxed
142.47353075025666,75.66050734365429,150.3680107586211,9.776468083034638,-2.7331074113955127,9.912182133036936,145.59079359776257,23.822996883790957,1.0916420022646587,relaxed
210.01902564616512,26.41347093587816,90796.37364723478,28.012387265170226,-8.083727810957534,26.291370043958956,429.9400662640316,57.7921291294713,1.0926970064640045,relaxed
54.37810440847717,48.4567946777677,2156.3333681302433,79.46616749626297,-3.3008331783951483,79.21232017901886,64.08939503679315,115.16553872774026,1.0922563258806866,relaxed
309.0811474800543,185.7158846391884,136550.14740074892,88.20633488012132,-7.3447684217803495,87.26530639413582,706.0773350136008,159.6812200357959,1.0938770012060803,relaxed
15619.528097068656,4719.911894114798,1881.8730147622437,40.471325014986846,-3.8394291450446687,39.587924952220206,9434.349951144844,1470.2457689654834,1.0906039949258168,relaxed
5247.483609033212,54.926674243100194,3567.5718040584457,22.331190896100036,-5.073656079883904,20.011382467432036,85.25817004985396,17.443998111543976,1.09220099568367,relaxed
23782.86076236837,4987.534686492424,11000.89766588649,1052.462593664314,-2.346844129968508,1107.234001016935,3403.933009245251,5528.775363078157,1.0857786679267882,relaxed
9903.363034745345,117.03598662356006,18321.563982469524,388.413791345748,-3.853762760895207,438.8387027724847,1016.299392953611,162.9314904056584,1.0968816669782004,relaxed
121267.36533756986,20590.039674304528,5641.531669234306,16123.084213162047,1.0500964459362336,16864.503844818533,9202.175721495398,42648.60467541719,1.0871940048535664,relaxed
146125.4286963488,17819.991152529496,14702.572692249594,16526.313819578903,0.11693139599438318,15676.472581463731,29884.474055758405,35741.209641895555,1.0880536691347757,relaxed
35692.44921080143,13730.586541442713,29116.541956973946,21238.112718805743,-0.3155091274202153,20708.795707022757,14520.572053215514,35825.635831424705,1.0918926652272543,relaxed
170.79394777885585,19.92500750073126,22.123236933953454,3.8965263891322888,-1.7365430122028724,2.813848116846846,7.493466445634293,3.660376379836202,1.087140993277232,relaxed
163.86810554813871,5.523221144202154,3453.0270868724824,2.6893644069293963,-7.157701652346554,2.8962700286839587,22.651333430759603,9.38821619789985,1.0905340015888214,relaxed
187.45018972215343,12.300612455770183,129621.15527903281,2037.94763100049,-4.152672767569891,1704.4321531892151,2450.703556400697,952.8400026835773,1.0906523303190865,relaxed
