theta_fz,beta_fz,alpha_c3,alpha_c4,faa_c3c4,alpha_pz,alpha_po,alpha_oz,eda_norm,phase
406.69338419640707,889.0270411553854,3634.4738680991527,3195.2800887961243,-0.12878961124664734,57008.156462651255,9529.287759751196,12042.83861170274,0.0,relaxed
6352.597005891825,15195.0252580421,44037.62867704284,79316.94432854226,0.5884073139168216,110857.26819036009,17418.321141016935,27799.57825761751,0.0,relaxed
568.2039641547155,115.82260538332041,744.9124236082249,1710.6306963259099,0.8313507504834368,3713.56729591853,1259.0589105256977,581.1429688329309,0.0,relaxed
312.46862650071296,70.94122772991027,581.9695820457921,313.52850342978365,-0.6185279058535498,104.81200478922372,907.6776347775005,106.22971233697403,0.0,relaxed
120.95815856754635,156.9519129042813,8904.390756157673,7193.398506689973,-0.21338076710745035,1891.6731020880623,6769.198808305506,1494.198296148769,0.0,relaxed
729.5568689700377,242.00047212685638,8041.398492747361,9222.422614976907,0.13703474961024575,21844.753767761806,3840.894057688956,3418.6155813414825,0.0,relaxed
6293.8205533855935,1522.8027626450703,631011.636319393,487054.00856261846,-0.25894928597502975,626236.966157824,366134.8369720366,245116.90387765982,0.0,relaxed
14806.718425099716,6146.622647976608,51399.48921682191,111901.83226090966,0.7779937542800255,36106.49577079685,48841.1597066898,25055.55335201173,0.0,relaxed
1048.6370643417147,282.3156607077,45930.53486935818,163299.47778826155,1.268455658518027,14082.813315029976,22936.38644955347,17808.038079992777,0.0,relaxed
62157.41760185771,13113.68472286256,128748.38402229469,629634.9168495467,1.5872801661660567,1000367.3878142906,192004.4198975759,234021.25350728305,0.0,relaxed
508.2528515214308,351.985560877764,65309.31056510315,100609.17543927545,0.4321088531425499,115261.12310417043,37489.79016716979,39332.06634278686,0.0,relaxed
5077.760326761467,582.0915537446319,15683.767984508864,25642.943510948313,0.491642135793974,106006.25364753274,33438.76913245136,14705.404162588306,0.0,relaxed
208678.4075139667,53246.84927927575,4416494.140024362,8575025.510107331,0.6635077676220451,6034298.822025085,3100339.5097039035,2470014.9060565834,0.0,relaxed
47545.887437685036,11359.627334179055,1694784.0978467034,1941205.258475621,0.13575369060633768,5437817.83915431,1736346.3361980529,1171734.4124221425,0.0,relaxed
219545.92701679023,48737.49129496215,3679468.4670657637,2232316.833080013,-0.49972831870153733,5307770.699329296,2693939.5436666505,1534685.7163665101,0.0,relaxed
146933.20709292736,43323.74690702304,11460324.52841566,3129239.166582443,-1.298101132011828,13441201.027420456,4268313.745329874,2609149.3465198204,0.0,relaxed
91143.97083006288,18267.86513955541,412696.67506166606,426098.32215151377,0.03195724263526145,1414157.3209149158,230005.4346543332,188751.8686545168,0.0,relaxed
7645.1673440564455,7794.68670891589,681622.3654596208,270992.0156330089,-0.9223864303142228,444884.25143474666,230237.8490407315,170746.16316403076,0.0,relaxed
212669.78084731233,39592.04523484438,5097680.092560006,3139816.8960443875,-0.48462106756927703,5902575.243189512,2372253.991243953,1675401.010214064,0.0,relaxed
714277.8103882743,195907.06155312402,7681123.301209864,3682551.284974209,-0.7351600037116182,16146671.344904378,5112667.311273529,2783267.608098726,0.0,relaxed
133197.03451966448,90715.09966024883,9412566.562466055,1405436.426847666,-1.9016977861676434,9644524.212151986,1495519.0238102896,1189705.056189815,0.0,relaxed
136755.3181389345,67743.52555090608,2286200.493498183,2536719.909573072,0.10398060583532143,3235515.492056857,1668244.5279254208,1076378.6725647007,0.0,relaxed
715.4355212277072,2415.020429963022,363051.9766297785,339962.4965954314,-0.06571070292742398,2200.327257244477,192058.96565690968,75678.07899190296,0.0,relaxed
619.3382049896046,458.2270442405315,10135.752276880321,219456.6557976366,3.075085742331373,120421.12833308714,59291.493356168714,66229.5203626855,0.0,relaxed
1039.9612142824326,361.99385445402345,803.2374405658582,64549.24518391109,4.386533340582463,196090.31438236177,24636.69231489405,22978.904916901178,0.0,relaxed
452.4532975970088,93.83345347905251,6402.686208324165,26616.935479067986,1.4248300629836983,102899.12040956026,13273.911174170626,15694.463116469171,0.0,relaxed
691.6806222472853,89.56052864280589,2635.9738274025362,6558.860172446722,0.9115641459720276,51106.29786104214,4611.988080521041,5942.503392307995,0.0,relaxed
