theta_fz,beta_fz,alpha_c3,alpha_c4,faa_c3c4,alpha_pz,alpha_po,alpha_oz,eda_norm
100031.40162346156,60259.93079697284,284167.1290632987,839141.6510096256,1.0828169776721648,1003564.489846056,489291.3025606526,638167.9827193714,1.4519087982177736
32957.33073215689,22537.75764501682,353919.7336739776,1108227.9409316862,1.1414474226215177,1317741.8798954375,679338.2748623572,849806.5917961275,1.4454628000259397
27959.755091305553,35282.999997181905,810557.6630610691,2449989.4788604104,1.1061165254942242,2917037.4148894222,1450321.1605554272,1855557.4272768297,1.439224802017212
100289.60005322566,40127.98345927285,41299.63142876194,76497.39642401774,0.6164031308961366,83529.37400392148,43714.36174969927,55437.97678388324,1.4332628107070922
119178.379390935,56929.83528993019,595006.1040027095,1455281.4337514653,0.8943829218389769,1600388.2179073375,861736.4966212641,1063755.5094305542,1.4301840085983275
292365.237974779,76334.95899087127,862847.685046612,1647141.1448173032,0.6465582438592765,1644511.6128826053,965966.6717194598,1129716.4336216103,1.4320944032669067
172191.87680605365,186278.8266457674,679064.8353068319,1389290.7244317723,0.7158320162387426,1436274.4007999324,812859.3296774245,975928.4115871035,1.434409999847412
196982.95290128788,163565.20121239533,499475.52986531035,1290143.651910153,0.9489502415957851,1466750.9347396586,776944.4213542358,956659.5219014524,1.4348816051483153
144746.8069659265,63028.88181137016,578167.9412884075,1345837.3997125314,0.8449073179849602,1409623.2778525865,809872.6082907782,962032.5487510363,1.436486388206482
149389.01342300975,155164.7697002829,301766.2358843152,795856.982694349,0.9697668354421172,929651.2346437708,471609.60677266144,600337.9232002632,1.433835196495056
157405.93150746071,94232.11958539936,734180.4277646139,1937528.5285389994,0.9704136727260018,2145744.13964916,1171120.6670115362,1421751.646253975,1.4312788047790526
25189.082355386152,71101.80458677864,257332.4814105993,904381.7800766684,1.256882643561898,1144280.1279545103,556619.7768769757,716961.1466002604,1.425016798019409
91523.08836822034,40485.588824638085,300917.03473122144,1075644.9313271854,1.2738411021571512,1325364.4614123516,648265.2579163391,840046.0919402341,1.4185703973770143
566421.5265245124,96074.02435550022,819736.7056595449,2555108.6700893417,1.1368668360193528,2967082.8240476334,1529956.7964626472,1929789.9968420237,1.4145555953979492
156145.57139773137,64292.67437991901,746303.2870975534,1949328.0750222646,0.9601079466124869,2125402.212065179,1170378.9063179232,1423500.4356048496,1.4118671913146974
231907.0198620391,68574.47771036963,798576.4277154771,2191431.957497761,1.0094797938240632,2436247.117341415,1329981.1849853965,1628416.0858072285,1.408962803840637
147815.7582595299,45770.51841511795,99912.45604979176,467512.14856177184,1.5431309715543584,613112.9421399417,296755.2789559471,383240.62749416236,1.402505193710327
292234.1894105113,118929.64965022777,751757.6401202078,1509404.6111323666,0.6970565698600151,1560097.7502209586,876541.216725636,1071338.0607124458,1.3957360010147095
277787.7606615405,116471.4744693781,1023350.982331094,3385464.0632001325,1.196408471610809,3994194.1229115687,2022552.2943978636,2583378.729001039,1.3902495956420897
71318.06341699115,36055.14615854532,942026.1050489648,3004595.1431748685,1.1598651236052877,3440523.4392178897,1812826.0689302536,2265314.763630766,1.385191997528076
45699.8990671123,40157.83461726883,314333.7441484609,1136477.6766083082,1.2852336999665273,1379954.3722105958,699178.9738674781,888044.5672495392,1.3800871963500976
139302.03356167697,145239.97371822392,1024251.4290385426,2369419.6684266487,0.8386830268710881,2507531.7507216437,1391183.0310389462,1706425.2844280375,1.3734791955947876
192137.32810172322,67404.27824523956,209112.9258213151,454379.01300830516,0.7760572591972252,475232.08036029537,263776.0092817333,325090.3381770964,1.3673816022872924
108774.60049130663,220526.93755735457,507208.42047980137,904994.0830220904,0.5790064007038467,876595.6471182161,530416.9940081931,626504.0076927243,1.3612411890029907
316531.953056787,164360.81790688468,480640.6361116248,1183121.6108332246,0.900791784767776,1287730.148243417,699334.2107516157,860840.4495351571,1.3584583911895751
348003.20585712756,172160.2828197482,548522.1052555816,1289801.3317374405,0.8550158989008239,1339966.9544668787,782776.8026344477,927823.4117431836,1.3537535943984986
126539.49302517707,88790.28703058619,1079217.484034705,2910875.032496469,0.9922175077331907,3263309.6974552395,1701954.114955951,2152673.073466309,1.3484560050964354
76605.20426012506,117729.12197440895,1059134.2565775556,2668853.4848132934,0.9241971384207179,2888125.8825051924,1589982.864633074,1954306.2920322223,1.3419336013793943
151186.11012609987,62296.62296477618,1015172.3996598863,2712933.256230174,0.9829719819586931,3054112.5126864184,1614419.4001416287,2021199.6089126847,1.335259202003479
478095.9041430097,138174.06537031787,1114120.8372658417,2833713.3572438206,0.9335223847843039,3107125.6298515256,1674521.7171996515,2079034.3490427176,1.3273652057647705
156553.55630863112,137259.69864109016,164962.71150020114,345315.86956196494,0.7387401046531146,376689.761392658,214219.1843226201,255444.45586059746,1.3192000093460083
380338.7568558216,81761.23149132784,560542.1659398748,1172211.860453877,0.73774325327072,1184880.4342588214,700491.8895198011,826437.8785403024,1.3104504041671752
42574.4088180961,50414.42840996353,130348.79886907124,403589.93463909463,1.1301854235396505,480687.7487443852,252115.63439948123,313223.39210260153,1.3033508081436156
131369.4258038135,89566.19166654162,1460748.3704188168,3345652.0863317694,0.8287127313047318,3459046.5344931437,2008076.4338321805,2396911.2284881053,1.2974904136657717
342880.3023486882,144016.871168471,1103532.2991954356,2712801.238399751,0.899465552271451,2889794.0151800606,1619851.5459508523,1972150.4313709172,1.2921295957565309
126061.64536633823,35584.77450561403,122733.70385921377,439469.31583107496,1.2755508995269071,571635.1647178475,267221.8721631828,352394.37319783214,1.287728009223938
116576.22383344435,93541.6335071311,622704.8168025289,1578287.552827743,0.9300231137326023,1761785.669984904,954897.332247535,1180883.952074796,1.2851160078048705
315240.0215553303,93241.23262015368,892122.2572299452,2270248.5657855687,0.934041421963764,2449516.3627748904,1354403.2028596657,1664985.6707493546,1.2819232053756715
127524.54234626838,74072.35406870875,1494717.6124063304,3678553.3935260708,0.9005822743330949,3966080.1394129526,2203124.0099275014,2696489.727352822,1.2765295991897583
126196.9198751896,35893.56270016703,737154.9449909591,2245472.2486410686,1.1138730262674095,2516779.9546460644,1390597.417622535,1705227.6191873048,1.2650779972076416
189890.83533932097,170452.21793237043,776951.3396772961,1644341.085479174,0.7497173045071754,1634232.530679972,985212.393114002,1166156.2712727361,1.2653323945999144
193167.0844925472,56193.10748391178,573711.6277617204,1835071.2914838146,1.1627117312587654,2136059.5670639607,1115217.482435331,1407997.1543144817,1.2625135984420774
136936.74363159796,129627.80930058552,732237.1654517082,2093435.942871531,1.0504575288836335,2342115.850823907,1308205.0721273879,1591062.114456701,1.2606912021636965
241791.24316769454,120915.80659522419,797245.0486668932,2137953.8769853823,0.9864424230242044,2351265.8020278434,1291351.5878187995,1593852.4116914233,1.2780912027359008
147942.55145137227,90601.953077938,1640138.969990709,3753278.1058779503,0.8278486436477905,3690681.8515872057,2252452.1429947973,2667447.2587427204,1.3164896011352538
146239.6404867385,70319.85911864993,522094.08960347006,1220866.5908877063,0.8494683860465386,1261960.1051254873,748768.5500238715,892565.9165181222,1.366376399040222
72839.19514024703,41804.196289472005,47447.37563028773,138474.95286303313,1.0710682480997686,166109.35806352523,90215.70331382111,110029.59149252404,1.410958797454834
81892.21475214692,136255.1917339862,712280.5148484677,2518716.709876326,1.2630329933347095,2955640.559274461,1557113.7651616605,1958518.4343504356,1.4613708076477052
218970.27900986336,67089.11919842986,796786.8684305549,2591009.919535239,1.1792157832617427,2944436.229483992,1594668.983572518,1985360.3152092998,1.4983224029541016
146261.25209953135,61877.728584625285,163413.61234142847,558064.4272989103,1.2281899310061384,655544.793948805,349140.74209978955,438837.45737339417,1.5312376041412352
141639.0947390447,97183.86820091627,986323.5848975079,2689359.982197722,1.003074039280925,2949401.7475691913,1636007.9661306075,2013489.032251317,1.5579448051452638
301317.42006873264,101614.41551114067,260505.60220904066,295233.8030573148,0.12514322860929816,223888.90475029923,174229.79297991126,184715.22846860104,1.5713864040374754
84055.68624823415,46396.49391445878,771260.8167240741,3014303.300521647,1.3630974046409818,3533277.880580089,1868597.3160141828,2351483.212997943,1.5939487981796265
86187.91845744706,36764.859920168776,199488.37676907517,643324.1323094582,1.1708927181953737,789585.4052226645,406218.9294654449,513354.6377167298,1.6143188056945799
119322.17094308976,145738.90968064417,355970.1042730243,1041636.109837174,1.073701187951178,1205036.042237683,644884.8033658196,804561.9072005167,1.6320891942977904
162027.1642179541,106457.86451977902,492593.5353796104,929270.9302833917,0.6347159706369361,841921.6948190248,560780.7630969763,640009.3092572652,1.6497348098754885
83525.92943706771,78660.2410825275,208091.9568111225,695749.679825398,1.2070098581622286,785312.90375628,433682.2530559593,534608.4359685006,1.6543328046798706
90313.28978717633,44590.100916107156,257982.9093887122,795942.320238407,1.1266333811587437,927139.5685569344,545311.3978577566,635586.7217968382,1.6551435861587525
122508.0063186197,219848.7981004814,1477532.4325100905,4055902.4678121,1.0097997986076948,4367969.405954836,2446994.757535159,2814960.4568039817,1.6604779911041263
178289.41026189277,98391.71409422658,1265932.5862134707,3252436.010238438,0.9435951843196975,3175936.374606165,1794740.9100083788,2667419.41083998,1.6731892023086552
372833.6252635482,99958.57102862283,298590.67258554127,677229.0419815419,0.8189358872603858,766779.7924933103,334353.7127947055,820670.8353492556,1.6873356056213382
709075.7336869636,155689.16018470406,1586916.857147753,1779852.7690959338,0.11473759667108929,2796465.4520918233,1263784.3350866865,1733318.8801798085,1.695611207962036
440928.1646280891,300127.25777942117,1748010.0332437642,2685128.991445445,0.42925075125471146,2177036.7133336766,1514345.5337814013,1985424.9404039888,1.708218395233154
76468.69918421449,204559.06846932485,2772340.2452081325,6136860.499688176,0.7946214747448899,3976229.757904921,2573362.5943712136,3409086.282546687,1.7231347942352293
253942.25012072478,155508.81410236974,280556.45998505736,995236.0014133728,1.2662049083070581,809482.8921720885,407026.0512912849,561268.735002432,1.7343756046295167
253978.26356924122,96868.85654944748,560069.0885235638,1062635.075723053,0.6404468743275462,1193158.6157625702,662722.6190355527,778741.6669684404,1.7404431962966918
25504.68491273776,17124.57911863799,216559.0274098679,333838.00841005315,0.43279271635608296,963422.2304567074,435557.60539142264,316382.0621678139,1.7508044004440309
76276.91846602311,62054.4205417712,412803.5983140669,623114.0603035201,0.4117576534036136,1135556.140698942,609878.629356151,347219.21047004627,1.7642308053970335
322421.3020664805,111072.81095123885,560685.006714307,1083506.7376725546,0.6587987769174184,1188478.4794258233,685119.679666851,787469.3200503216,1.7720576009750366
59935.84722280332,80522.33519418072,653200.4652037732,1399937.4541033653,0.762298765676908,1892463.8710514638,1011117.9682986818,960973.4555897595,1.7830083932876586
128651.80518638497,63390.38741834577,420493.78191532294,894537.8905334165,0.7548775695635008,1010583.6792837043,577806.4046266827,635600.9917959198,1.7887828016281127
294623.6244178191,90253.07269758552,985257.1471105176,2082013.4576219667,0.7481880427919698,2401844.6704753153,1289241.489339339,1555978.5328560502,1.80228759765625
213432.88541490748,77855.87073867538,1189517.041831257,2201541.024321307,0.6156102032087833,2613706.4200667725,1471430.573081436,1675150.4365279288,1.8193356056213374
166010.3417007746,63788.161454128174,998618.6203490873,2084978.726900803,0.7361409869087829,2790800.9173672227,1446246.4140914534,1719539.8138013144,1.825896405220032
79910.05260161185,48537.49474903956,708185.6979912271,1774829.5559899195,0.9187533279031328,2411378.0533283427,1228241.9637545194,1521542.9840514392,1.8246008195877077
492476.91538828646,100450.01692374416,739877.1682088723,1639907.4570627175,0.7959109070921855,2126311.4906154172,1099594.3813545783,1355773.330726257,1.828255599975586
228470.52969429438,63575.597051927136,366376.374108792,626008.6455079399,0.5357030321434273,733669.226226357,440100.4721107868,471954.4216089952,1.8367579832077028
140005.8566723438,57318.95305830265,463567.9653129429,1138549.6724177082,0.8985575050203423,1677152.8860622041,858542.6413489052,1012643.7209245859,1.8350971889495853
65179.440083447786,29695.368760120327,240202.93829606316,389442.102106868,0.4832310652754259,402062.5254653754,250083.97941893034,277841.01267564925,1.8328071994781496
18.27655101687045,12.996638801479147,11.982909308804098,80.10571024829447,1.8998657294658345,34.83836680439393,26.736477661615638,20.584333938692616,1.8309864072799684
45.0479243763922,4.454086021846797,30.581781106387787,95.96156342791981,1.143543287148054,48.49054422898545,49.64105493995201,56.85414425684737,1.8288596019744872
2.05768232684634,10.2274313071712,6.508278139349874,24.070849428454753,1.3079266134625223,17.021943550503956,16.840903123265637,12.389395049911974,1.828884793281555
8698.749647513758,3088.5189245061874,37991.72674328325,73900.27365795262,0.6653481122912641,87938.78521632876,50842.36711506039,57074.91623302746,1.831594392776489
255831.45485081055,151363.4974084382,572480.1813590266,1236708.5822933689,0.7702306432810389,1645636.8404320541,888829.3310021244,1026788.936944667,1.8349907922744753
162476.02772304424,159125.70083918853,366119.5208810907,701917.7850156276,0.6508564419281786,890203.4055738912,488483.8026744422,566346.0400642399,1.8355499982833863
41449.29565610586,11653.769218722426,497500.2920914967,1192775.29295652,0.8744419060351252,1659230.0923031946,878380.6799731853,1028679.7256815287,1.8344015893936159
142582.58537527602,161847.83652757274,859701.3905398413,1581421.7676087902,0.6094944656629284,1842481.3805705202,1059403.9280544713,1206719.3617531308,1.8346895904541014
129556.96620058494,73914.74891965426,748269.9640480797,1408331.8726578269,0.6323973865932953,1671003.455517502,959273.0100174914,1083180.7746214075,1.8337259912490844
13531.936031769488,46407.14300525755,659636.77775523,1549688.6703692393,0.8541199851172241,2108204.914538209,1098408.5151385078,1309897.206355725,1.8323995990753175
322559.34023549524,190367.57438719113,1371645.4285613433,2666002.825457775,0.6645692196568849,3206796.6660215664,1797959.122258882,2064387.3366134954,1.827848798751831
191656.40901453324,138384.5646163097,1224728.6486864085,2770954.8104175245,0.8164726495235044,3270140.9488716726,1795115.3953717216,2122148.719180358,1.823168409347534
216353.03143382532,143421.39744878636,1031179.9125384092,2060558.6415364812,0.6922734384913003,2224383.531062259,1276498.8775663865,1488231.6767840907,1.821954411506653
163965.9588632699,126305.71293129153,392999.00192957436,1022684.1229749413,0.9563788708285408,1211157.9374692335,663817.6168778478,786092.0251596194,1.8196227979660033
32327.74800231205,31791.301341413913,187388.35436324638,456297.8583663987,0.8899625697775875,597814.8558277856,300136.246914571,367312.7970498225,1.8149552049636841
153050.34652002726,84901.99103607524,194607.25386354007,597785.9284568027,1.1222492658710408,845884.3961111424,396721.06369226467,508888.36800779286,1.810670003890991
34261.367244686546,15475.924871631698,82537.14835475119,299408.6161404123,1.288560774513929,445558.25302172935,209183.05118995358,263574.4860355191,1.80704878616333
174561.5948804516,85147.08962460497,153864.7712003859,358047.3870780526,0.8445912362192551,415773.5068774756,224106.86004630796,268799.6088243152,1.8092335863113402
120453.9707572741,58862.51093678336,456014.16099887487,1186051.3867467653,0.9558610425444805,1469051.4933112774,766966.469691918,937591.8063019288,1.8077592039108275
353190.33912283776,83053.93523924111,417089.2406612321,1003546.2468514978,0.8779950474419849,1155629.9095444677,647555.6290996375,752936.3010409281,1.802962000846863
241076.88131311964,79850.8527987577,567909.2315641559,1108798.4563010973,0.6690706338428551,1194075.0635866881,690535.2972759893,791418.3809986328,1.7965240001678466
179027.56616080325,43657.12365858482,665820.8608835319,1637416.5813955837,0.899854366845533,1933899.0263552226,1049837.1130923638,1249507.4678324622,1.7946751947402952
19770.966522600105,27957.793209555406,1694241.9061562007,5147322.977438874,1.111241381541669,6625025.447059665,3346557.484835053,4110760.0748547697,1.7901564035415654
130030.68438064051,88513.64065970012,1215213.203978092,3221419.931684797,0.9749026970059127,4007199.275694601,2090001.6121458518,2534003.805418359,1.7823191995620729
368478.42139062885,95449.35970262327,629966.0771700222,1616055.4478823673,0.9420775781268169,1905905.6668779103,1044340.4546606855,1226893.0757573748,1.7738719940185548
86362.9205831409,227901.43860193132,1797187.741341185,3918660.306489286,0.7795267596267657,4133047.4392564674,2279906.1892890306,2800371.434461543,1.7653647928237917
277348.50107745803,80013.3168979348,636154.4182263252,1515064.6006009209,0.8677720278717516,1522147.160694222,870143.7448951909,1050090.9637351907,1.7572776021957395
202931.4220955518,96137.2195667903,1095820.890538344,2672097.6292781746,0.8913600387809151,2870295.042290419,1586115.6327002877,1964212.0578337908,1.7502887954711916
79830.13920417837,75575.53731072812,2840413.5334254215,6960006.51007516,0.896230757767496,7407005.226685222,4006601.1488812757,4877213.801022642,1.7446427965164184
240603.04730166835,105779.68154055902,741378.9143225653,1762986.9396222273,0.866252924369002,1926454.4577615962,1026296.91710557,1261224.958209241,1.74228959941864
167672.40742315192,59624.00361656636,264617.0321872554,621541.0008157378,0.8539182603405315,751450.5875634124,412571.7080249576,482831.6791072689,1.7416723985671996
99635.71126129094,54082.52962479297,796569.2497549942,1983131.0223842135,0.9121181310097839,2229277.705349504,1204276.0517653024,1468513.5999170616,1.7414255886077883
93751.75037428303,48220.63343008013,439720.0481281149,1037259.5519202441,0.8581991978972994,1127733.364961429,619265.3719448963,762717.6981865249,1.7375584011077883
192931.12006120774,140846.7001312316,307649.7705346181,523955.91097195115,0.5324455140934354,500538.7836081818,319288.79726092797,358920.10657467425,1.7324420137405396
330788.7939087851,145762.8035341256,1519978.4469089247,3189254.325719665,0.7410909806867316,3496905.1188306105,1988192.0111332126,2344342.79101532,1.7268052053451541
248531.72963730304,141117.46472901988,1699113.659567979,4183335.0128887324,0.9010020400235987,4903502.258037795,2638390.264248534,3180699.288836877,1.722517590522766
67621.5666239211,63949.74303396427,654402.8065933315,1697781.745436485,0.9533547482699714,1993024.131225299,1125522.550325911,1312628.6555492636,1.7205895862579346
118651.34300898746,85142.09739488646,354094.0070124046,1021183.2549510433,1.0591548533971977,1266919.6174640781,671085.4624174559,810778.068438682,1.7150360002517702
216933.00018750195,149027.81958795176,324118.28610363294,700100.6134057661,0.7701155284181329,771787.9433181421,443119.1755181878,517072.9733260735,1.7068724021911623
433646.5726147798,133323.4381834884,651048.6208863792,1448177.9208294465,0.799477113017236,1605699.250964498,920404.7510704825,1079130.916387266,1.696389994621277
332773.71767296805,108088.91169033323,1093624.8256079552,2482380.258534158,0.8197201745660596,2778386.320273805,1551526.3799614192,1842522.8390350756,1.683535994529724
396990.1743766076,149111.02307594748,418909.52387521113,803548.9921860187,0.6513831936592265,912622.5132560804,497458.35359566764,592553.6958568685,1.6721340141296388
97389.69021978776,67554.41744925932,760608.9564568151,1966372.4696573673,0.9498263673961276,2300930.988204044,1297206.4530725668,1518571.248831068,1.6583971939086912
58915.13703920334,71381.48755607434,293358.3408740499,703162.9627395219,0.874193807237015,797592.8571829315,456033.60250207793,531223.960018094,1.6457780055999756
163355.97096008807,143243.16247175034,584047.2451896011,1108432.8313438902,0.6407205541803016,1199372.358298831,682014.642981303,794886.857506962,1.6337968015670778
200580.4763688028,120425.21835366538,1124366.8764382608,2813788.0328467023,0.9173115291910001,3322675.6100264587,1797636.3245944309,2159048.70061105,1.622629193305969
232754.923316643,75881.30225235801,763451.0803895168,1884613.105564539,0.9036287800085816,2040322.6244418104,1174879.4864831609,1408946.5158126533,1.6130888090133666
321617.4425461555,136020.88260911423,1725435.024941816,4768355.6880360525,1.0165223189202806,5791710.753257107,3109501.4322415385,3736715.3160758098,1.6041048021316526
242107.49697203928,51248.42989870858,948324.0205308456,2557192.54239101,0.9919690349043453,3008398.4558919608,1636824.9590968064,1957831.2852929826,1.5950283966064451
95032.42730071669,102008.49285965961,2468404.869273457,4753492.845146604,0.6553075435335369,4739411.263546847,2889453.860868358,3309385.4890220333,1.5851408052444458
85279.23281789882,132270.97186513338,838284.0330168717,1636364.5551086278,0.6688753409330879,1642999.3742415057,1013347.4210016241,1163992.8667307927,1.5737671937942506
82545.59952089482,147432.05536781444,1205382.6626390363,2327025.526762335,0.657793775189786,2658000.3006073046,1516675.9468334976,1767293.1776404027,1.5619696025848389
251536.1146585511,61277.028010608214,865121.217493511,2334733.874783608,0.992783558407826,2814400.0312991105,1525913.8489171965,1830084.9571946985,1.5513720140457155
141323.8197811044,78454.7699715407,441892.9619790743,1335387.1422486608,1.1059088377056359,1694093.7093885778,918045.3882708189,1083305.967308454,1.5416432027816773
224751.26937336847,90139.28414323184,500755.2449838369,1059269.4010879868,0.7492172564641013,1207920.8662711408,685575.5495983944,796735.3165956859,1.5328835973739623
226376.5759166132,133948.05353372882,1352593.4371632594,3026949.94422052,0.8055316793399037,3349897.7569727027,1945129.2155711255,2262645.5114953094,1.5248032102584839
96350.29375535737,42623.73891230375,494075.40473672526,1280106.2642397317,0.9520102256981549,1476332.4812493236,859950.8198277244,995163.3728033295,1.5163335990905762
78809.51181484183,92675.94211821636,1391878.625641163,2917305.9933909713,0.7400062215278549,3126283.3184905094,1842990.5946425637,2146104.2914022235,1.508350386619568
214072.21341039235,74730.13093585835,1545644.7877269706,3898811.5335710985,0.9252306100897894,4438529.743028743,2541280.9048956493,2990840.539402451,1.5016664028167725
81610.95554399243,31366.284458533355,770682.8605019526,2102368.3287431593,1.003542810176878,2589762.906347646,1383136.7582307465,1661679.4141748033,1.494590799331665
142417.94352163543,82399.6777392737,1533732.27567384,4220304.8095731195,1.0122031944228027,5006408.935606642,2858626.433265412,3341540.884608296,1.4856044025421142
139529.46490901505,25946.263101232144,583304.5077924279,1535980.5404541264,0.9682148828366781,1879945.9644963741,1014528.5309567167,1207555.0878868478,1.47507399559021
288157.8757643329,173307.1760044237,258736.48980352387,505711.7933853547,0.6701567988295984,567568.8372517296,331692.9318342947,380928.0370448583,1.465089199066162
207013.508278015,105422.79846723442,507262.10088508524,1120844.718539838,0.7928100587138687,1248894.9248573545,732241.4484931603,850769.2072634913,1.4558124084472657
84077.74912898317,32797.7668755076,56442.09666349998,222453.7507513179,1.371503943375183,350431.3479749013,164116.93998102887,202815.8550738933,1.446460799217224
80098.25538448484,101660.85332286799,1759470.1748377795,3584319.481912198,0.71155590559305,3662703.5985599025,2260253.546493777,2588761.4830158614,1.436680790901184
35812.92001072399,16009.220989468246,68750.63059647285,251182.72923393952,1.295694770363788,355278.37110336695,177898.6486013805,215539.29199316082,1.4259619951248168
298606.1645510344,151684.3124788568,271650.3945896589,529017.7691919446,0.6665060958861861,532469.9481794749,342753.5549995806,384441.11061645404,1.4143779973983763
50939.58824074098,37362.92082082448,306133.50872497045,853739.6411298614,1.025604967612253,1034325.4414001361,578702.3301450246,680603.387310556,1.4039460048675538
263639.0462112891,156738.49358243146,542164.8621123888,1246852.9460649458,0.8328078837280177,1416531.0801285387,801938.5892003202,945377.5157377808,1.3939436035156252
142440.49843996632,89593.69759224678,755069.3257702019,1845852.1159388945,0.8938867340656458,2106370.9104372254,1217567.2682690585,1422601.4627699303,1.3845803966522219
41831.13662792882,97442.25827657527,144313.7210214607,329151.5275588473,0.8245286667899929,432958.25801477104,218402.38913062648,261769.04295152004,1.373539602279663
450309.42904756585,227945.4459392952,1621584.5720548322,3628360.490443935,0.8053770886405704,3999329.1508336617,2294790.4683176037,2696789.7199351517,1.3626943941116334
140526.6125624543,49831.52447531658,232932.42639307622,517088.5262341675,0.797465694454413,564834.9953597891,330618.06856386206,384660.5256867282,1.3516227979660034
99831.64001604424,135627.72237076846,615269.291227692,1774864.8508089725,1.0594195147378347,2204126.2444102485,1212608.209520908,1427099.7743203498,1.3405372076034547
199182.69072691095,131399.55499771843,1431924.923918005,3398347.0447052587,0.864269510351896,3853939.2579731504,2207465.1441599634,2585629.1799247796,1.3294060115814208
216269.2107531262,53310.613352501,439431.8497661348,904243.864810575,0.7216164439730655,964618.4298767278,574221.697768811,667911.6010297411,1.3182264032363893
55223.8752686364,45584.10596849368,963820.4479699412,2902961.156923218,1.1025815636425023,3572096.0592344287,1985072.1862423196,2338628.424892306,1.307471200942993
