mi,raw_mi,emi,timestamp,state,theta_fz,alpha_po,faa,beta_frontal,eda_norm,theta_fz_norm,alpha_po_norm,faa_norm,beta_frontal_norm,eda_norm_norm,mi_universal
0.9798642470054068,0.999991322350152,0.9765955474825824,1750884260.707528,continuous,68205.17364206057,3816306.966472227,3.0410673567246,168449.9478482701,6.220075375350876,1.5701057280365478,9.252622597512804,0.2736026621469353,8.406490375422358,10.0,0.004536268896129785
0.9799245614374236,0.9999914016828378,0.9766828560149298,1750884261.7686324,continuous,54686.39181952577,986315.0634952504,3.968995394124782,97538.92746570655,6.189614076470611,1.2519241369389724,2.3805246282105657,3.026509091890034,4.854431676599457,9.897020597933114,0.06226718064992099
0.9798891225906674,0.999991355129512,0.9766315637980948,1750884262.69499,continuous,320394.7367717752,1536462.9087058655,4.212783355880111,98895.59199241851,6.207523012400872,7.5057053632830755,3.7164542066347437,3.749760702317209,4.922389407393536,9.957564684414837,0.06259160067776817
0.979729579849686,0.9999911434262384,0.9764003861270316,1750884263.7658584,continuous,81645.4616562065,6309814.560366194,3.88366550325075,250932.2539698684,6.287766628169536,1.8864398682933343,10.0,2.7733588520346415,10.0,10.0,0.007437244237609273
0.979731979207346,0.9999911466358734,0.9764038659952524,1750884264.7292829,continuous,164574.43074652567,1855612.322623288,3.425031030171384,154186.3312038488,6.2865644349524725,3.838277813429418,4.491447957316073,1.4127169283576226,7.692000535829667,10.0,0.015789933166461854
0.9799162275986012,0.999991390750676,0.9766707960048804,1750884265.8228252,continuous,181005.8774882015,1625832.3695694462,2.87407870541845,77784.55793024861,6.193828345063944,4.2250126492255315,3.9334709726093022,0.0,3.8649002924841698,9.911267622053675,0.02064391912573198
0.9801393830469284,0.9999916802347404,0.976993317216494,1750884266.7722971,continuous,177396.02375060983,2581175.5514429207,3.4750334327259047,215355.03971002423,6.080387144232516,4.140050185822074,6.253340486452521,1.5610602588173939,10.0,9.527761092102704,0.010955842301032895
0.9803286639680892,0.9999919205283933,0.9772662086690544,1750884267.690482,continuous,410663.19541048206,833833.4303925564,2.791030589718416,97304.5996852511,5.983182922439959,9.630287457485702,2.0102519358757855,0.0,4.842693782736808,9.199146324954363,0.03330063741865311
0.980472483624906,0.9999920999221475,0.9774731417611108,1750884268.764845,continuous,65575.18825019401,1079393.6909064264,3.483764699801714,192423.4016336121,5.908710355135664,1.5082057027581919,2.6065484008386477,1.5869635188806894,9.607363167826735,8.94737963301101,0.027324953622232275
0.980524742694616,0.9999921644310208,0.977548244651697,1750884269.6369357,continuous,207403.60271187563,1428289.0266194318,3.6200718002607335,80420.83066408856,5.881516390469805,4.846316426687512,3.4537744743585734,1.9913490726619947,3.9969558664441287,8.855445988548711,0.07052148002497854
0.980554159994676,0.9999922005859274,0.9775904999955228,1750884270.8653162,continuous,16181.971316011472,113896.78428115908,4.128179421902509,7039.006319021812,5.866177080624068,0.34567400723600594,0.26202249445443004,3.4987641762492534,0.3211302177064356,8.803588943245362,0.2862615529963899
0.9806274058896396,0.9999922901148204,0.9776956452424984,1750884271.723757,continuous,381333.8725447309,2321435.783269886,3.360738293889783,151901.427094322,5.827884815925331,8.939984829797506,5.622611779585451,1.2219781210776066,7.577545639052909,8.674135680665758,0.024292248133297556
0.9806904765463244,0.9999923666446792,0.9777861081930452,1750884273.383753,continuous,212300.8754476588,681638.1482898497,4.186372697293855,108052.30768942212,5.794798182961929,4.961579920955377,1.640674592571316,3.6714075661844134,5.381065526686659,8.562280907421501,0.14295498401597856
0.9807669545804416,0.9999924587485324,0.9778957073053118,1750884273.6708934,continuous,145740.84611597398,2178945.0190800726,4.004318637362854,105782.43249575527,5.754535676965762,3.395005630884781,5.276600015310412,3.131303407300432,5.267363454943673,8.426166921951046,0.07885704558580474
0.9808348175811844,0.9999925398422658,0.9779928736672718,1750884274.817071,continuous,279966.6867893476,830576.1831251091,3.117782837196108,80413.79083980457,5.718676976342897,6.5541801861448015,2.0023423293823557,0.5011963234426404,3.996603229167846,8.304940720679944,0.06898368951276314
0.9807803272693312,0.9999924747755392,0.9779148608044128,1750884275.938667,continuous,694868.8459374476,1943557.3397173872,3.334173353952448,131554.7622074164,5.747479393733806,10.0,4.705005732073963,1.143167274749347,6.558345130956164,8.402312002602473,0.03653426088452058
0.9805518093693992,0.999992197701102,0.9775871240883756,1750884276.7974577,continuous,385773.3310969142,1188449.1924465753,2.8555802474320124,179114.06571027817,5.867403622727898,9.044473089486022,2.8713689785537038,0.0,8.940674940990007,8.807735469398393,0.0181559590782767
0.980681787681761,0.9999923561324204,0.9777736498219802,1750884277.484655,continuous,136835.9906075868,365624.0987600314,2.2124445769196037,20248.24789965259,5.799362615844114,3.18541861843447,0.8732944789531921,0.0,0.9828045415026555,8.577711719181348,0.09650058959053495
0.9297561003087172,0.9995689461901752,0.9546526942435218,1750884278.4680314,continuous,28.61784576440733,240.78598501395544,1.8972725129180148,102.71442379604616,5.637930662068891,0.0,0.0,0.0,0.0,8.031964601187255,0.15918913137744756
0.981230425264678,0.9999930008187388,0.9785576687708184,1750884279.4352713,continuous,27941.753089745354,527561.3723314557,4.259218267632697,29823.187342970214,5.507127242351897,0.6224553123007639,1.2665283987018239,3.887520271999355,1.4624302295388953,7.589762251126385,0.3737072521007471
