variable,mean,std,min,max
mi,0.7269888997954587,0.03801494644616251,0.3481922675026123,0.7862141741565093
theta_fz,425.2816861168965,321.43457212377007,20.497982711917658,2040.8177259873955
alpha_po,110558.29481322881,78767.52467931068,9992.859174028788,430823.0847845988
faa,2.6553343009155665,0.7713629500368083,0.4540990476483415,5.0369194319705
beta_frontal,223.14130580221845,107.63471677247027,50.11724189591689,725.3753040426571
eda_norm,1.3121600844076582,0.2949713809209929,0.983550410270691,1.9860376071929933
