theta_fz,beta_fz,alpha_c3,alpha_c4,faa_c3c4,alpha_pz,alpha_po,alpha_oz,eda_norm
71744.7939978335,19131.040309946013,182814.92585207394,385444.28858861,0.7459223583235399,813449.4042393502,463961.87377799436,341358.9896025433,1.9814579868316649
51458.20709432615,45753.34690050738,259572.13321462847,307744.59889161156,0.170235580620961,455635.0435823294,266476.1025882546,208227.44369819172,1.9808779973983763
114554.27457119113,36523.07639344701,1156280.3330657526,1788295.2483864871,0.43605454734896476,2654868.927981474,1542800.4919902284,1233271.7710337213,1.9793303813934322
32790.38641945317,13477.886616902773,444621.8830124702,772385.259324678,0.5522592462513707,1218451.7735906525,683480.6572984674,556220.3776638685,1.978577971458435
28410.68004342987,18043.357596365728,580053.9386098725,1530312.4995520466,0.9701061447842214,2764673.0755946813,1580422.7111545675,1233541.143072736,1.9773227586746214
140556.64854398358,47892.10905916391,1188519.6179941588,1908449.214060255,0.4735824682558256,2638458.0219178377,1503519.6697160292,1257877.371595993,1.9762939596176146
20494.579927457067,13367.82084638409,267745.8307060008,690887.0800894997,0.9479382575896427,1334790.6963647965,769815.2667910347,587705.6338632161,1.9755395793914796
29048.92299267091,17426.26379503367,33868.85989560271,139926.93151155688,1.418624363511677,327925.2774799655,187378.43066893256,136366.13985837635,1.9747104043960568
117581.68783757443,33580.69109325753,611297.9910812618,1205656.4556750727,0.6791949233582653,1831012.3295812157,1053840.1114391277,853585.0299350847,1.9737936115264891
57393.46391751453,45108.066241832734,1190143.2120427282,2554539.253865464,0.7637982300891242,3823299.071165516,2210734.615443245,1797776.2863644848,1.972840814590454
58569.92151201518,58991.67590139303,303597.4334553862,468316.4332413434,0.43344161506147216,613437.1251588687,354874.49282157014,297874.7859824171,1.9718000144958494
17889.380145920084,63162.685903163234,837395.9588847442,1851718.055517371,0.7935721379902301,2822798.900018515,1622661.755460799,1321047.6678970456,1.971020794868469
100376.6658438996,60397.024188171046,628054.8217130539,1055839.2454001885,0.5194637645638362,1424009.7353751468,810069.5520261945,682002.4084342466,1.9700148067474363
34413.91043593661,28434.8700137021,345398.2109340515,855957.9635155663,0.9075232808871192,1898485.579458143,1091864.5471625626,798612.6769897649,1.9769579696655275
28541.80873209849,20443.42190923247,401755.44796953007,753804.7571206173,0.6292898265437188,1397179.5136913664,801146.8634854213,609815.4258897464,1.9769199552536012
82592.62236268597,43921.72027565227,1319565.4399723283,2231736.8811934446,0.5254776825462528,3667603.793022565,2097439.300482974,1657461.9384842915,1.9749171981811524
29922.37444205507,16839.85981711427,954761.1733144132,1743577.3790363881,0.6022330176620407,3073439.1465408676,1739148.22119575,1354928.327639799,1.9734084091186523
11296.361549641224,18769.6348174046,440125.2820141149,876770.6227260835,0.689185992295732,1626549.899173437,922087.6658306173,710320.6118137491,1.9724532232284546
16811.570952677626,61338.6686679225,960461.949857265,1648776.2874441561,0.5403742812760921,2693485.541817167,1516229.0014191335,1204326.1326036477,1.9687423934936525
89983.0535644942,58474.93676133474,371010.14911257394,638254.6385271804,0.5425079053343111,1081286.89535043,619681.3932091997,482546.34900609235,1.9674003934860231
55774.444594895074,56073.27322591614,595792.9180130077,968252.6280179234,0.48559987889347944,1542663.2233361905,865404.9440220046,696876.4601409077,1.9659288005828857
81504.63090534825,59917.298076424006,757963.8833415813,1185160.398035545,0.44699766420073495,1557730.7985258505,883594.600831642,749826.0378127317,1.9649384088516235
67875.76942975953,61093.86342124559,936122.465811975,1739979.2471360979,0.6198821577426123,2494471.550679978,1441608.2575144586,1188077.3348827846,1.9644815940856932
88018.91532942577,68303.29144254515,767520.2525571822,1186608.1867309494,0.4356893863090576,1559935.5959306061,893543.8288088377,755133.1025510265,1.963995174407959
257435.13897517003,53879.11770428408,716522.0422030641,1340676.5966251798,0.6265206778571102,1897631.8260218964,1085543.7032379531,906354.0173283283,1.962795181274414
67080.18533491217,27965.104078170836,1034143.0696457685,1898031.8879452832,0.6072443691180958,2957437.147504677,1687826.2433303902,1369458.6172575196,1.961985200881958
31075.34530131441,43279.378554589566,711699.4707350361,1483618.9334422383,0.7345838767161599,2069367.5670221546,1162132.3789152792,976276.1099466118,1.9611552257537845
74084.23521802748,20439.757644801597,754813.7332336963,1616501.1115532413,0.7615482769327144,2391072.8516054126,1373289.4643514324,1129655.2688517615,1.9603888339996338
36606.729424840014,114651.2663084229,974988.3427551959,1917828.020075519,0.6765230703655529,2745920.7363688783,1564731.0889193737,1307726.8885528964,1.9593340396881103
131352.5252590124,59662.82718272476,849788.3558037288,1943470.478884634,0.8272432352028343,2938773.194705516,1704803.734640425,1385049.2487521535,1.9591100416183473
49871.32912927005,33908.69118696689,176834.8950748803,455393.25364346197,0.9459448383244471,739997.4508577475,425649.4496481124,340835.31233507645,1.9584432497024538
44087.0507821705,13957.043864296425,740186.6041902467,1543981.3860384997,0.7352173526035859,2211459.8740993096,1260911.8298930482,1048247.6101167906,1.957319613456726
161329.50056536164,58742.700482872664,797894.5113020192,1936809.2476236164,0.8868207829436123,3017282.380765507,1752737.7764651587,1412123.6438476047,1.9563384132385253
33524.014745569155,17442.22589715734,409143.86359723087,1044363.9321444097,0.9370964627742193,1625264.9633095632,928730.299915246,755504.1716911284,1.955751607894897
162815.22797332247,59472.23343080831,1244215.1928932318,9426477.718730897,2.0250175441797698,3508851.1508403206,1725068.9780696114,2103739.731607417,1.9550203952789307
141201.9872866785,34678.04534515789,91185.23176211868,1543314.2491177407,2.828794541218249,272863.749030174,159559.0928007136,170011.11126035676,1.954165186882019
69093.00575830201,22990.225512860645,127949.82435016226,253425.55374021913,0.6834319164878089,491077.91586909123,308373.49637420336,215787.12387512138,1.9534503765106201
44933.50846875516,35798.684996705546,404531.4656932463,1220117.4496531356,1.1039728807222868,1467419.9981321925,897015.1546875056,730824.2918769494,1.9525535612106322
24993.03291203667,22060.96282012744,217897.10485098598,612008.8097927568,1.0327237222274182,880808.3521250263,483882.8267811006,410017.29291417275,1.9518727798461915
36204.57851825615,38957.75876729297,457342.2174250871,729273.623620099,0.4666170573428374,837403.4350141762,461784.4520185536,415462.127031788,1.951331977844238
90120.48462492903,80928.2051137233,1016970.7992161056,1995487.8493881808,0.6740601524962582,2807620.7601819932,1633005.1848788476,1348226.1584599316,1.9508683700561522
13913.843668865171,11649.027090091313,510562.39740526467,1265887.9535912443,0.908016236357506,1987249.6903425222,1116444.6053963038,925202.2176798738,1.949526372909546
29914.471469192824,26960.353044798834,742769.9752044457,1549773.1851567475,0.7354774594904878,2253050.2955856216,1285672.1079180534,1071009.6973557551,1.9483560113906861
14714.011938156767,50194.795822114625,699941.5525484569,1430816.1402221576,0.715003452681028,2097503.084137879,1221658.796552825,996261.8985347473,1.9476836175918577
86058.85601663655,87885.18330193742,571338.1590222406,940574.0202851673,0.4985090919477493,1269421.8614319377,708240.8403491029,614621.5896454244,1.9466288022994995
110223.05455585409,54829.436699948776,378925.34227519995,650293.3869999495,0.5400844260737596,857144.4397033281,475528.0465548191,415642.0967022345,1.9455808086395265
24299.75865148316,13489.862773114632,138872.06676155535,439974.1696411433,1.1531628935202036,766260.0180843085,439619.41864618345,348627.60431334097,1.9444863948822018
127296.3874441088,84113.40361120623,614875.1089097991,1523071.5073673902,0.9070651312052807,1726681.370620589,941830.594367851,875295.016219382,1.9435487794876098
27022.626425351245,10375.048041117181,564247.7754953965,1579090.031779178,1.029110557576061,2145044.416150598,1202987.222411973,1035636.1611159715,1.9431779842376709
45651.5068320257,23509.906179322184,880293.7475522785,1541882.8553366205,0.5605039261268949,2159192.895037245,1216876.1675797475,1037523.4866852594,1.9428571863174438
68632.43060587549,31837.04626388921,120902.38908322874,221048.35304630754,0.6033979514047072,310936.781956694,179181.83541904314,150311.43989274438,1.9421135673522947
13327.107447981289,32320.43788212586,1501805.228699462,3543259.4092725837,0.8583791703106698,5172945.373460256,2915222.070892002,2449227.2531416705,1.9413935680389405
87436.95877183677,55292.997426974594,387449.67588437407,703967.8040374061,0.5971466505365903,1001718.2122836135,571153.86029363,480645.3746370277,1.9406995906829834
59835.58819638937,15414.825641469184,800788.7909828379,1892487.6134202469,0.8600502095729308,2681538.6814926937,1503140.421827626,1287234.559263984,1.940642385482788
56648.3428076664,34080.54322477772,395888.37263715,1152306.7772407508,1.0683888212556347,1991643.4745077784,1116685.4253768367,911277.0337865049,1.9396055631637572
20242.039979197987,11205.542407406158,362133.80281274556,794409.6566777931,0.7855855040334472,1296886.6690325513,725219.8059398422,593445.0368514688,1.9385463724136351
46844.448241633334,19895.537580381046,1096523.7447547112,2000456.4051317065,0.6012304134071549,3542887.742987517,1984367.0454175223,1579327.3638576036,1.9372399911880493
101594.32596391611,25293.36729928001,604375.5207442835,1124939.945319587,0.6212892034438529,2056784.9133170475,1146649.636205831,904742.5077246024,1.9365007972717283
63075.16048027752,33580.35857894739,583870.1969031099,1038549.8427827124,0.5759019445938627,1744685.3182844757,976244.2972524101,785686.3256290925,1.9355180044174194
79597.57660287089,34944.87546574751,1235289.0176599484,2040976.9105795703,0.5021236058681637,3022848.704593411,1668023.6212577699,1400954.606460516,1.9350824184417725
114723.59972046287,50952.849617434105,759589.8985018514,1286786.4486177708,0.5271245838327694,2109159.704124911,1183886.198724364,958219.9319465061,1.9344216318130492
83194.25489122115,28562.888995617042,563406.8711266269,849360.316219327,0.4104814458174886,1183216.6879609697,655904.9816968838,563213.8270361662,1.933875624656677
124703.69236430356,45025.68545186224,1096539.5756525176,2093624.419547916,0.6467373551382227,3441091.7502756156,1913684.6561224097,1560676.3945641317,1.9331832103729247
22424.620708234645,42790.609378878595,156472.22931357118,334743.90305456275,0.7604872252173625,626538.1001881578,354357.35973148234,275629.6362083004,1.932849214553833
41043.05019780363,19950.18897689215,203624.5470632688,351715.05064959655,0.5465434900109685,605210.4215479088,340201.495979453,270027.5876678064,1.9322952232360842
185932.41297655774,71149.28758871253,404048.1630452218,639489.120698988,0.45913552236154587,1040196.1722534974,578249.1692336863,475963.0774024242,1.932687208175659
42471.16859135885,19659.386188060438,447351.5029798583,941385.012612771,0.7440075627941063,1625540.4091476903,920571.7247944892,746538.4017525401,1.9331336193084716
193953.07480479692,96656.00367444822,1166593.0109532056,1870004.29410083,0.4718531828088821,2761093.960553728,1605244.3504803493,1311941.8713102343,1.940767976760864
43972.314053969334,60618.64600901909,839861.9373397846,2075371.979374195,0.9046581657476978,2605956.741005273,1484049.6933616113,1250505.3887966715,1.9377211837768553
119061.18214246785,162874.24794499043,288078.9098021641,320123.61002116755,0.10547276754697954,404943.24029561185,220579.69878037646,199335.23030680366,1.9416871757507326
391036.6780535576,125665.37814835795,2743143.4382858374,5069655.55036912,0.6141683734388632,6432166.650180757,3641018.3392168637,3128413.983347321,1.9508675832748417
171708.00278959537,112476.93566412765,603434.3904798336,995295.9141618216,0.5004027745128798,1247094.1986107477,703087.0439505952,605866.4504742424,1.9571848134994507
237031.5547620159,176731.8434735775,7584665.093260692,16392905.97187185,0.7707202205534198,20392389.305009827,11564381.328732504,9830268.338103708,1.9600792169570922
104362.31914308202,98937.1592727332,757221.1618887637,1467496.916069674,0.6616580837144976,1849564.0933148703,1023218.6818963743,892285.9548318158,1.9612196025848387
305650.56559482834,169001.44221942773,1714463.2016122006,2965590.7604386443,0.547976227623268,3756805.647273711,2112836.1574716894,1828569.968476644,1.9553684005737306
204811.46718894207,119364.18832470337,728691.448530343,1357000.995534809,0.6217820040967741,1708186.6461314172,964519.9714488873,822051.9671170613,1.9543883790969847
725046.7178566018,229446.50875993585,4224903.776262136,7011165.393623741,0.5065074488355954,8830112.467563555,4972360.569373229,4324389.248372346,1.956365207672119
171668.89158926543,89987.9418841742,1452105.3706969426,3023296.5214769836,0.7333333163475118,3793429.4648497268,2141009.03859164,1829603.4468911542,1.9566652116775511
44798.67536949554,85980.04807187151,728223.5629942986,1335358.0519922096,0.6063466455349165,1683568.2308405216,942061.4751575732,814824.929222179,1.9559800090789796
73453.21521082867,59245.645576459276,1949297.658969079,5765698.894870021,1.0844572442436942,7071680.441994059,3971557.727260653,3365913.0607601083,1.9548519859313966
492374.80937248847,159797.30284968548,1654076.5568693392,2631802.535340484,0.46442610465715717,3274172.638015121,1827181.625200978,1603783.09773759,1.9542291793823243
403841.37027874996,296900.18963032257,3664436.496014838,6970795.756704889,0.6430548163551322,8643420.12950545,4856506.295540206,4200701.364438342,1.9573124074935913
22554.284373058348,122536.78754729655,1430010.598482986,3194719.1605416243,0.8038173285211947,3933701.0232068147,2206050.9114954835,1885883.8065520287,1.958985245704651
404663.2326079495,104403.67172646741,1977271.5907207932,4185110.447123884,0.7498151848534143,5182714.612572272,2944007.9904892663,2495569.624720064,1.9588108482360842
169897.69277472285,251872.63259967597,821895.0050310644,1736505.4506645016,0.7480173552667342,2141242.090731458,1211975.0371622718,1034126.3601077896,1.957994831085205
884383.6027774253,606448.5025399564,2446948.8741629785,4256910.845870415,0.5537018527086293,5289459.402389804,2966072.8662505643,2587593.1667698617,1.9573208189010618
328799.0122538923,130199.88065463642,908865.1619923535,1901925.608976385,0.7384253838082024,2358912.610702155,1334325.3759322134,1141138.7292583676,1.956598415374756
79317.92425974326,106449.6769281231,490117.83638008963,930937.9448670482,0.6415467761756588,1151382.6176811054,643532.004412831,552947.193757501,1.9557580032348632
335114.85609792883,112178.14561886516,1959973.3183578954,4316144.735729795,0.7894317214583477,5346825.124916231,3010496.7104111607,2578995.7271777606,1.9553803958892821
202092.13455866478,121523.26518460386,1250616.1339655123,2147801.8168914076,0.5408085713252095,2723679.6996319583,1530595.169057089,1329571.2207169568,1.9554955987930298
333668.5485183727,179005.67137914963,2012379.987942436,3834653.9082313497,0.6447610899629161,4747151.164131064,2649581.9932230716,2307106.055367981,1.9547127866744993
399670.08075838006,154770.079537061,3000236.208509538,6411598.811981719,0.7594176427391286,7934270.534758888,4446866.631887089,3834129.495906993,1.9540203771591185
593543.2486229985,189389.35493277587,4393530.3822250925,7928378.675529191,0.5903154690102923,9810693.880386248,5569439.970183151,4805265.770111711,1.952885968208313
604201.7149821729,178146.72901968006,3206979.0664241547,5202724.895881036,0.48385311355023575,6551305.698784473,3670692.1494900705,3197765.2905165344,1.9518935728073117
836699.4799280827,279873.18570239714,2816304.5122373863,4196509.001551954,0.3988274206552038,5424810.432933952,3017470.4558121124,2632393.545432125,1.9514655923843383
498197.1353167881,124342.5436854976,1258240.2600397032,2538683.2461256473,0.7019314138079782,3112857.2066906793,1742461.192323693,1510573.0818753205,1.9518343782424927
580192.0272872581,150115.40109139672,643646.0535966944,915101.2299516643,0.3518857241838198,1145301.5108708842,644545.0889972314,561602.3432186682,1.951445583343506
107972.20058282306,149213.64862466807,1744891.7533728692,4354516.3162975665,0.9145210188612136,5384636.5438749995,3031944.1033130363,2582310.135091434,1.9505927753448487
369845.79151176626,108673.81039734356,1013535.9245336357,1648651.5510588302,0.4865125797116505,2034455.5598881436,1136313.210585056,999021.2365996769,1.9482992086410527
300572.85706996836,268370.7098535982,1057191.045744273,2730457.1405235277,0.9488536119917192,3348357.339264186,1882639.1853300799,1606396.615683952,1.947310007095337
434606.7885797646,546598.0677536854,5904292.250258518,11591664.41594906,0.6746066685189014,14367194.338730037,8059743.775710607,6985851.727618635,1.9460464038848877
133976.0489421825,84599.7841094447,1412907.2594468337,3440273.5572311818,0.8899015229216758,4228236.140278553,2372880.0824010014,2033240.2711966883,1.9455220174789427
134854.5480669906,69279.35149184789,308557.481431333,550369.8515477494,0.5786823580516423,687897.2186575475,388459.1640673082,324298.9884264652,1.9472056121826173
284754.84498498915,208424.40069469993,1994822.6857989673,3086229.7347357906,0.43639502825587684,3826835.2384443693,2132200.6208955017,1886984.6578178986,1.9455115985870362
199409.4004325705,267170.2794408006,8835189.242109567,18366562.513994973,0.7317892315944299,22363432.503444824,12549841.346171934,10925055.732502745,1.9440727815628054
501120.80596882687,134384.37803717103,570882.9186025833,955364.6649329684,0.5149089732916341,1108362.0893457523,621451.2379469154,558614.3298773677,1.9434215803146362
141104.0495451427,140321.4664629957,369673.67846768134,431775.2185894298,0.1552844590834539,532342.3210812878,295512.2003466735,263978.1735665063,1.9432791805267335
367757.5445323856,253721.17906819299,6092383.277402186,12176367.3389671,0.6924576218385248,14902780.592871504,8322963.396272119,7297529.612843018,1.944113592147827
769195.5748846426,291041.0331950165,1237075.8614230147,1841835.932322897,0.3980124449974394,2240500.9590905104,1247784.3330036178,1121064.2559146008,1.9454139900207519
167669.4547122317,102120.69544324598,1230602.4189426193,2526725.6695176493,0.7194204417818728,3027828.488228103,1698599.2166292667,1495852.276560924,1.9436919813156126
892873.4110619501,260224.19700507174,2127212.240047809,2987721.1431040973,0.3396986223189593,3601379.1136903362,2004766.0955880443,1814582.3113573724,1.9434659881591796
796009.8537132179,195778.86961996168,767129.486628625,1522308.214851033,0.6853274150723951,1821169.8021783351,1022914.0841546169,903343.0307334856,1.9429271802902224
697109.9133666687,296652.75458501396,3079342.8216849435,7016949.29301391,0.8236123453023403,8374470.767171012,4725189.131448604,4127873.502857081,1.9404611787796022
422620.74285939854,139662.148808231,1941275.5812367622,3754668.285828385,0.6596546688796288,4518683.812886554,2536762.842481084,2227619.4000476054,1.939223557472229
188024.824245327,75268.96968143198,270002.547535786,398630.08849565464,0.38960249609638353,434201.17498005787,246702.33539507934,227481.82570413372,1.9382251787185667
139382.90733677035,190562.80639710586,867323.3947793114,1348872.055948808,0.44161209649324284,1585730.9667007022,890501.6566257414,784414.2624094592,1.9388179721832273
636296.2366140395,344787.297163476,4769712.000859205,6558583.793449935,0.3184887686055067,7860625.083690542,4378823.525225941,3983997.2229977343,1.9355628118515014
136890.1620577447,232365.41858475463,2232395.783680411,4047991.178050407,0.5951454014106545,4792803.312271707,2696128.4233476785,2397579.894688957,1.934695627212524
197311.1843613541,265819.95028810087,1393975.4831682267,3189026.8442379227,0.8275560809664722,3640782.5449874597,2060211.6773137385,1824220.840666359,1.9331640148162843
683904.5397388547,181545.99482548484,375248.60826141795,467593.27316921053,0.22001008195239535,549007.7019325541,305465.88548844284,283597.046166276,1.9345452089309696
119875.76560376864,150986.14288014517,543524.3360721043,636447.1286102732,0.15782686659426126,735447.434781712,407598.05910387624,369644.13289426116,1.9321080160140993
315773.01542061305,165180.61071930156,2295866.815111174,5249687.458218016,0.8270580736443787,5985060.723350969,3353747.558801238,2993906.4793097563,1.9306440162658691
104590.77562662926,127855.79201383483,1934334.9335846961,5850989.551213212,1.106847237164036,6610860.726344078,3745662.42113149,3287596.2919450314,1.9298080205917358
152255.70455413507,185073.5608293752,424330.0858872747,1218541.9831054192,1.054898670409905,1322460.6556470795,759080.7891598239,668010.7026405456,1.9341704015731813
470725.79874650243,209910.14221547177,3279831.1148491087,9775405.440124512,1.0920776505667025,10537602.70475406,5987240.118053041,5352375.121346497,1.9314596109390259
439757.0693389495,178317.6471190923,1374094.3340065395,3267996.4474076284,0.8663822419869849,3502739.4880949156,2000012.3804757947,1824330.7394895703,1.9273979959487915
482863.0439529269,350222.3449167689,6224824.394423579,14600379.279318253,0.8525022741906465,16555602.668475654,9900121.88818831,8816350.895459,1.9258895616531368
204240.8275859848,142209.09302519844,1131569.6143188435,3541512.4230057555,1.1409481659207614,4739547.1322812,3274199.2471020967,2136463.6770216175,1.9263003816604614
143234.88735910086,147021.73626702398,574206.817897962,841652.5685922293,0.3823776613633125,975061.2629181755,569915.0396865088,493629.29864700336,1.9246859998703
14513.17639208638,56426.772139122404,826733.7821701746,3093517.4334208635,1.319581315151252,3404380.977962221,1947142.9038873045,1715442.5893279815,1.9236216106414794
30223.74361083434,51092.90474978731,346227.60489814647,1099716.5987463244,1.1557114116736091,1138125.5372605838,653571.946179005,609992.7668445149,1.9228368072509767
529948.958992806,195118.75853732764,1548896.9069272703,3029482.188631322,0.6708487054543397,3301340.9811907373,1854983.4160517447,1725396.9838465091,1.9243003787994386
103259.36750777654,80509.37039813727,1132380.8887263965,2197443.042516196,0.6629720336960698,2481305.695796453,1326194.8978015045,1283115.9783788214,1.9215720300674441
652259.3879597198,255959.8770630166,4182037.4189895047,10556086.98800755,0.925904110632672,11793560.300729766,7002261.942971213,6237812.554035351,1.921382826805115
278696.0894959676,285512.9322847101,1156807.2071079023,2460557.8331780056,0.7547242830784491,2946216.9692529393,1613420.9451286448,1446934.8187188455,1.9202900228500366
698647.8333713319,262110.6230101446,2648666.721802025,5594570.9595978195,0.7477402664587025,6401459.616493726,3598340.1987119527,3224042.726422208,1.9210084104537963
392228.63001470803,114890.55177684559,694603.1990223847,772778.1829882164,0.10665130551693558,902680.9158924777,499857.3573769871,465752.6577965351,1.925116774559021
113715.70111434552,81729.40649905118,799018.9987217337,2091491.3004950443,0.9622479078078854,2414446.9172394066,1365205.6520028375,1198638.102549355,1.9221000204086303
466088.09337509563,180507.18302740014,905942.9993019095,1878623.6971190558,0.7293183223390347,2151916.053110136,1209004.9098769973,1071478.7993351617,1.9199596147537228
647338.2038393882,396968.83481533057,7135087.135159102,15413669.813018188,0.7702303026770156,17836553.913962696,10041682.865470331,8935446.811694335,1.919292806625366
380633.3503370744,371072.84613809886,1969355.9340569237,4977787.894021798,0.9272790420964245,5797477.508435778,3270822.054637961,2859928.1536658555,1.9179839811325075
398523.2159440755,122938.4752638788,1743155.1356774895,2855789.577776601,0.49365159695829064,3602221.121416836,1997212.210257126,1758126.7284442997,1.9192180128097536
119217.5955831936,97177.39569815042,1106016.7634567167,2297932.496778404,0.7312447444072987,2763540.4938632725,1516371.5865559364,1348426.3221472367,1.9170663833618165
453516.02657892805,192092.34800223156,1090601.672693375,3176742.632427941,1.0691268051375165,3219530.276772213,1833848.6256039646,1729835.0697991073,1.9159555711746215
421154.1067736465,194203.38826016037,3854375.595129774,11519523.477805959,1.0948342684710966,11801504.606659835,6769126.051880334,6314935.6662786715,1.9168611736297607
1842025.6661179212,473715.25647233555,1377231.2589057772,3112522.675736008,0.8153583974829033,3194880.6683718245,1844981.4144441297,1762345.292830481,1.9149739589691166
242450.66683110216,418694.44731854403,1750526.7286507508,5640444.597997373,1.170046161387134,5633973.843694091,3287393.0664376933,3097798.2050590655,1.9129451932907107
401675.9183756692,119750.72585706116,788142.257916544,1977421.0595681602,0.9198701756216892,2057566.5487900814,1206730.768640325,1113566.5803781997,1.9127615890502931
538203.3281317091,223066.65397757952,1174753.3766836235,3785629.0787099884,1.170153842791466,3953352.2363253515,2276914.6743539907,2089350.027171465,1.9186728019714354
438254.3966603789,270875.1657575529,1239381.9297009965,2227847.202667663,0.5864229276599815,2379915.658457063,1340911.3863755106,1267586.1470006853,1.9154787683486938
1206152.3070492344,336880.79679975274,1989799.6591905274,4213335.028965104,0.7502205425999158,4624992.462481495,2632688.096425689,2449618.568242491,1.9121751947402956
623082.9618714586,274753.47574809723,1237339.0535726275,1581851.4299490675,0.2456328028511532,1812344.9185817987,1016251.3064609537,963174.9605902439,1.9101528091430666
620936.0000196531,351095.8475472193,4070194.2951685474,7773077.285147125,0.6469753962824125,8569126.058250692,4864289.582477663,4547475.6814895235,1.9078383913040162
539184.1295066911,302742.36485280993,1709728.3733846333,4257184.543824872,0.9122735246584153,4600146.756436861,2640327.144147924,2441176.514796603,1.908681601524353
273551.212337038,258434.72093513326,2462746.1262155375,6655168.044370317,0.9941166635711376,7118146.4229622455,4082749.420578493,3752139.2144575864,1.9045791807174681
774499.510118191,257178.27411564416,731070.4571053685,1960574.3178200957,0.9864828889445967,2335771.3102271184,1329553.6299903619,1127066.2309072646,1.9029496002197264
183423.99971312264,181432.47005328984,1475719.7754214953,3788501.605250572,0.9428247320026166,4588468.17240542,2575000.2145184493,2220101.5073854704,1.9024460058212285
363608.84577188804,150081.9143848007,3473675.5259207515,6292987.217865186,0.5942226106324551,7720816.415945369,4323322.682049353,3798196.465950355,1.9025783882141112
580454.0372729194,456773.436381644,631236.0418769559,608811.3690069414,-0.036171387640971275,748156.4066667727,416067.4733626188,374991.46531546704,1.9016919937133785
112897.38770620362,97901.42956956582,242708.9060614247,1246671.596010371,1.6363697479304005,1474063.6305794972,835568.0294260534,686986.1335195558,1.900762794494629
568093.2765362842,260997.2398034823,2323811.2860375266,2971354.5132526937,0.24580928044557915,3676344.694686624,2035323.6091216323,1833097.8938662913,1.9040979928970336
200074.69026426866,178828.39077766292,1060196.240329186,3067318.5768483183,1.062349728827023,3609250.8204271514,2069822.986322462,1755747.2845087836,1.9042187891006468
62435.99328152246,35607.512195256255,259630.16150685758,333649.03477791324,0.2508314838053458,415631.3291975065,228895.34122072445,198670.21394384035,1.8998380222320557
23071.214793107465,16578.764425802936,189451.3464871058,562649.3343138116,1.0885243372811626,1005306.008085238,577840.8695352185,449752.2042018413,1.897558030128479
