timestamp,mi_score,behavioral_state,file
106.5,0.4012899188718609,Neutral,UnicornRecorder_12_05_2025_12_41_310
108.0,0.5466476002009819,Focused,UnicornRecorder_12_05_2025_12_41_310
109.5,0.6927441946118027,Focused,UnicornRecorder_12_05_2025_12_41_310
111.0,0.5245640200646629,Focused,UnicornRecorder_12_05_2025_12_41_310
112.5,0.5492828091022315,Focused,UnicornRecorder_12_05_2025_12_41_310
114.0,0.7187703943490411,Focused,UnicornRecorder_12_05_2025_12_41_310
115.5,0.520410025591866,Focused,UnicornRecorder_12_05_2025_12_41_310
117.0,0.4860921623097519,Neutral,UnicornRecorder_12_05_2025_12_41_310
118.5,0.5747604443912951,Focused,UnicornRecorder_12_05_2025_12_41_310
120.0,0.5335516301627169,Focused,UnicornRecorder_12_05_2025_12_41_310
121.5,0.6086679400292923,Focused,UnicornRecorder_12_05_2025_12_41_310
123.0,0.5312429389274779,Focused,UnicornRecorder_12_05_2025_12_41_310
124.5,0.4688878398108356,Neutral,UnicornRecorder_12_05_2025_12_41_310
126.0,0.5639213261851663,Focused,UnicornRecorder_12_05_2025_12_41_310
127.5,0.5492299504851416,Focused,UnicornRecorder_12_05_2025_12_41_310
129.0,0.4543923687809056,Neutral,UnicornRecorder_12_05_2025_12_41_310
130.5,0.9523817278765188,Focused,UnicornRecorder_12_05_2025_12_41_310
132.0,0.9473267942717774,Focused,UnicornRecorder_12_05_2025_12_41_310
133.5,0.9659885429520494,Focused,UnicornRecorder_12_05_2025_12_41_310
135.0,0.7980775081104737,Focused,UnicornRecorder_12_05_2025_12_41_310
136.5,0.4616246624841263,Neutral,UnicornRecorder_12_05_2025_12_41_310
138.0,0.9245317867805248,Focused,UnicornRecorder_12_05_2025_12_41_310
139.5,0.9916380905846084,Focused,UnicornRecorder_12_05_2025_12_41_310
141.0,0.9875857424021822,Focused,UnicornRecorder_12_05_2025_12_41_310
142.5,0.9550891876971286,Focused,UnicornRecorder_12_05_2025_12_41_310
144.0,0.9529607699977556,Focused,UnicornRecorder_12_05_2025_12_41_310
145.5,0.8799769483038075,Focused,UnicornRecorder_12_05_2025_12_41_310
147.0,0.8647908203290319,Focused,UnicornRecorder_12_05_2025_12_41_310
148.5,0.6453636713201975,Focused,UnicornRecorder_12_05_2025_12_41_310
150.0,0.4658836790722008,Neutral,UnicornRecorder_12_05_2025_12_41_310
151.5,0.3954677437812477,Neutral,UnicornRecorder_12_05_2025_12_41_310
153.0,0.4458289720985519,Neutral,UnicornRecorder_12_05_2025_12_41_310
154.5,0.5569412830655887,Focused,UnicornRecorder_12_05_2025_12_41_310
156.0,0.6079418531794766,Focused,UnicornRecorder_12_05_2025_12_41_310
157.5,0.7416290437477553,Focused,UnicornRecorder_12_05_2025_12_41_310
159.0,0.7517871243004343,Focused,UnicornRecorder_12_05_2025_12_41_310
160.5,0.5070355273012551,Focused,UnicornRecorder_12_05_2025_12_41_310
162.0,0.5453974116116828,Focused,UnicornRecorder_12_05_2025_12_41_310
163.5,0.4884820635797394,Neutral,UnicornRecorder_12_05_2025_12_41_310
165.0,0.5507259466857044,Focused,UnicornRecorder_12_05_2025_12_41_310
166.5,0.3650981210885416,Unfocused,UnicornRecorder_12_05_2025_12_41_310
168.0,0.3374783601136309,Unfocused,UnicornRecorder_12_05_2025_12_41_310
169.5,0.5995652062153315,Focused,UnicornRecorder_12_05_2025_12_41_310
171.0,0.6714451502322216,Focused,UnicornRecorder_12_05_2025_12_41_310
172.5,0.504374203088307,Focused,UnicornRecorder_12_05_2025_12_41_310
174.0,0.403542715374116,Neutral,UnicornRecorder_12_05_2025_12_41_310
175.5,0.4036133768757726,Neutral,UnicornRecorder_12_05_2025_12_41_310
177.0,0.4203412218094339,Neutral,UnicornRecorder_12_05_2025_12_41_310
178.5,0.3561240636681907,Unfocused,UnicornRecorder_12_05_2025_12_41_310
180.0,0.3826572100806431,Neutral,UnicornRecorder_12_05_2025_12_41_310
181.5,0.6516083747706104,Focused,UnicornRecorder_12_05_2025_12_41_310
183.0,0.6132140149969777,Focused,UnicornRecorder_12_05_2025_12_41_310
184.5,0.5608084499593949,Focused,UnicornRecorder_12_05_2025_12_41_310
186.0,0.4390454767655722,Neutral,UnicornRecorder_12_05_2025_12_41_310
187.5,0.5284878084974693,Focused,UnicornRecorder_12_05_2025_12_41_310
189.0,0.5792725329276404,Focused,UnicornRecorder_12_05_2025_12_41_310
190.5,0.5399463301989722,Focused,UnicornRecorder_12_05_2025_12_41_310
192.0,0.4181154409693351,Neutral,UnicornRecorder_12_05_2025_12_41_310
193.5,0.395000032854193,Neutral,UnicornRecorder_12_05_2025_12_41_310
195.0,0.3620049390374262,Unfocused,UnicornRecorder_12_05_2025_12_41_310
196.5,0.4709096215330934,Neutral,UnicornRecorder_12_05_2025_12_41_310
198.0,0.4401657238562061,Neutral,UnicornRecorder_12_05_2025_12_41_310
199.5,0.4699120508666251,Neutral,UnicornRecorder_12_05_2025_12_41_310
201.0,0.4385496346111286,Neutral,UnicornRecorder_12_05_2025_12_41_310
