theta_fz,alpha_po,faa,beta_frontal,eda_norm
8.81021601931108,19.194958108063336,-0.4462351297507405,57.684717590116485,8.261058408737183
25.163002299553767,3.881447871376511,0.8315619495917446,15.24558674360199,8.183375583648681
10.71066876527116,9.514526781276055,0.4391466337796532,21.768320025826878,8.216301195144654
9.476884879733936,3.202749541306788,0.1310231214829564,14.260936664546568,8.13136480140686
12.679366663254612,4.213353511392434,2.012264885172596,7.143250939465507,8.165915609359741
7.480118408998549,6.384573551112726,1.2878483273759933,18.65935614768982,8.090588415145874
18.53428044508713,15.153426138771795,1.0393622228420107,11.351362168409208,8.13069238090515
7.573518502447206,222.11391329021268,0.2353022469461425,14.453380144984216,8.053404413223266
19487.049858492486,2303.5563346618565,-1.5892124631848867,10594.886631642905,8.084618000030517
44925.91838228121,3561.873678334263,-1.7717364781187204,20154.475752533475,8.014273601531983
5.48014505634054,8.89899779873813,0.6567529321673926,22.82756155935293,8.05343438911438
22.583048457484303,133.4668205411278,-0.9116265914643922,50.03198336029965,7.994600399017334
63.225752880820686,184.33843209211028,-0.5896989595541333,21.88185998201393,8.025812412261963
16.62382136569216,121.40770159697722,-0.7187543666971328,18.777219669557407,7.96683198928833
11365.928090869887,399.9672014582664,-1.4976524023614202,5974.258980763314,7.967025232315064
49.52620159339523,23.643565371575043,0.5632640596888017,9.9988959755754,7.893428796768188
3.498993065157698,9.734101031501352,0.6871318610030794,35.25308560526771,7.8551967887878416
63.856303290356415,8.775985942210779,0.5133100375395871,11.114957866174402,7.750722799301148
310.59793131625656,16.974650446871458,-0.0886296591180757,38.39482385741822,7.763364776611328
25.75142477908216,8.13792196291696,0.2767413391697912,28.127698163424267,7.773632387161255
11.949489237833632,6.85819941025562,1.0698137905255154,12.699626933543312,7.880799592971802
5.92671094348656,3.792103438565555,0.9574695167913552,9.557664854618276,7.998296035766602
17.95420424925731,7.068990449302104,0.2526735533238429,19.01961699490729,8.17949040031433
165.93594629701713,16.822224377848595,0.3573162994045757,10.672158901381264,8.299758012771607
6.09044263286168,4.525372245019267,0.986233805797903,8.569010817051595,8.368021183013916
7107.835743730786,1686.0706424287805,-1.5941754646614958,3769.690082417672,8.41915518951416
13.27841160019766,9.41581728415468,0.6960330156103356,15.823713794078898,8.465061988830566
20.332112040472538,67.31008606948159,0.4076098067243823,34.373671970184425,8.516717599868775
28.13610162326533,36.39032548054971,-1.73481698310737,22.25293549370192,8.600071989059447
31459.43274314349,1357.7663745419914,-1.6019721272738885,7389.659343873073,8.705961999893189
38.77129038357464,144.01837456336216,-1.4776736594766842,27.236965508600083,8.787513589859008
11.210335258037796,56.79440702924287,-0.2988026329373392,22.941847254639857,8.853853988647462
4.676418679270664,270.0353948738991,-0.1711120016522809,13.54607666243061,8.853519609451293
83.26841214095425,74.89288810964588,-0.9191253441341374,22.579058589493386,8.875740785598754
26554.46172535456,1224.3702487418118,-1.7285831219009076,8960.823864367076,8.901595178604126
4.607978901961173,8.110654961906238,0.3465067704388094,14.249059525306071,9.128101215362548
167.9016880881819,29.910845839930005,0.2365951346919508,21.11260509549624,9.51464601135254
58.60602767660215,18.825878281730503,-0.8478848977074906,18.485289376459463,10.07468438720703
50.42544358896649,213.4151643296592,-1.0939262178484157,16.619002777977368,10.523401203155515
51.65003630654641,162.05282240568656,-0.5567668049228258,6.09343857419141,10.985060779571532
16.243408611420882,196.7384469218182,-0.2839208680285869,15.880380206782188,11.310055625915528
18.9126812506667,61.07322585285718,-1.9627894331097189,17.533525433666448,11.63941360092163
59.38653599951354,182.71668543597457,-0.5528186871775631,26.491689428143705,11.814246006011963
11.3454764666653,179.32402620503564,0.0003878686221252,36.75860258876418,11.998181186676025
10.253667321570994,81.61800336806098,-2.4204928480623646,22.32281835443548,12.007920391082765
16.608075573544955,4.854378229045474,0.3701610717480688,19.35697116704929,12.058313568115237
58.05345248094,6.535242885387191,0.7576368262297086,13.018762730121011,11.948844356536863
19.994292888325297,6.697748540178537,0.6308845364161257,11.455885330997305,11.928198413848875
127.17939061501424,9.23735789388151,0.5575111022340935,21.22667263786614,11.841045970916747
5.458162756125683,7.590427207022696,-0.3225667967414249,10.827993008093603,12.098803592681884
16.734863517868696,4.821719302563482,-0.7736692654377497,22.603692890042225,12.551389633178712
16.90735088439649,13.350072500053027,-0.1892637200507292,12.778112628924257,13.222845237731931
17.025286488750144,7.43013145321003,0.2978959857238175,9.162753385887283,13.656711204528808
21.163528747692432,23.7045957118921,-0.2304913284178331,24.94398341184424,14.038486408233643
25.372051979797508,3.488346310675883,0.3614263896924745,8.982858022392133,14.167107612609865
52.07034731003348,8.180449099454544,0.9629125366261948,18.911053857154894,14.31975201034546
32.288308992024355,4.740092593021876,-0.4038959352736695,6.454586650341702,14.269001613616943
36.83673632997808,6.34046985308586,-0.9300470943856636,5.996779063915271,14.258387226104736
46.66626262614641,6.194355766533858,0.1695710664550935,7.294895180968396,14.08275721359253
85.01265141531023,3.720462491036596,0.4969459855058906,22.75064615334758,14.01967958831787
48.8763294587755,19.50881853939623,-0.14674569638007684,33.273835769521945,6.3146475963592525
28.424945912148047,24.935066188601184,0.1648737032889902,23.55568984438475,6.303160390853882
17.27482765454546,19.252827704680683,-1.0552332443988732,15.903581120788411,6.294627199172973
13.159862357514212,3.3414606939087426,4.021442218387952,13.747482801678387,6.286890399932862
9.35003013520888,36.881532902332594,0.6315458592242047,16.251563992494578,6.280387594223022
121.56021534548765,9.570100372156954,0.6625777167878608,20.277206593618402,6.2733159980773925
287.2248977033065,21.130250745135623,2.447816222539518,14.162090662648419,6.26673239326477
372.2214952610158,23.84846716181521,-0.08650099597353123,423.06339283491496,6.263668392181397
63.16074035152093,27.736324457741496,0.7954765873926402,50.39216043477342,6.256091213226318
5707.414275974179,20.686194120070223,0.9082501788198138,2483.2269225118653,6.2460540084838865
7799.5798744464255,23.083560457941527,0.9529106672146641,810.4822129496021,6.236256010055542
34581.66148587088,75.33961223617928,0.36063176402599684,32711.629216226225,6.227469593048096
67.78301538639718,21.360434671087194,0.5958856052296446,84.91204140391932,6.2184764041900635
59.41932739314579,30.214649111686395,0.267841843995698,55.009968848133674,6.2091431827545165
244.54122890560066,47.294026973942266,0.814834122071515,80.4023859277859,6.19975520324707
4326.097389706066,27.703993912433198,1.0970293263073754,1351.399330199138,6.191344003677369
157.16300079472737,13.263827113460373,0.5463778210808077,22.551057588252714,6.182220806121826
11159.06511780939,6.2440374170726685,1.2356407579368982,984.6091651229942,6.1737143955230716
107695.23979571252,29.211223304194142,2.1670902336776434,27998.097822718075,6.1654548130035405
368073.8576546657,30.07740396042373,1.9187226985823687,58058.202991009406,6.158527179718018
125116.25567480516,43.98097465925838,1.2572117554574307,31546.23811450805,6.1510652084350586
273537.0900077346,23.242713001547017,0.8357092284477545,67697.63477368689,6.143970790863037
127750.65816246986,25.06472367054794,0.8627215599872811,30706.61408724569,6.143342792510986
20291.06375941889,24.274297540635533,0.11695445949969674,23017.590637044606,6.109803995132446
16678.3604125257,13.163190128416442,0.9181117677181088,15218.639244400758,6.116956005096435
35041.8274832316,18.51357353852736,0.5906705116419011,9043.39128407259,6.14788477897644
22265.510919249555,7.086097872905865,0.2593459352175098,3587.208357173519,6.10239040184021
89441.50946030104,26.714073307241208,1.0858884558467965,26317.313764733175,6.015522397994995
71727.56216671484,42.268159965523594,0.6719342685408805,7664.524915862767,5.943689599990845
979.6898610985005,122.0060033739864,-1.1498270663837573,70.7230436752563,6.006263603210449
106.71576652152812,162.91811662872925,-0.619867617869474,53.9497988890848,6.049738409042359
20.463154847684144,184.64620622647246,-0.39588915339164554,36.36128766008936,6.031653200149536
172.4123293170407,224.96453289452847,-0.8520522868126026,47.59862567339526,6.133877199172973
67.62268922120349,134.94307073352758,-1.230021053438917,97.30267111145068,6.277982006072998
312.6674291239019,203.71703864223556,-1.433624763646888,51.9161889999357,6.39420837020874
167.21468501772117,103.67031718986652,-0.7640048416355301,67.46843024441158,6.401273584365844
102.08488703566795,159.61020371014143,-0.1363030565790213,71.15938392027407,6.408642393112182
10629.6071208854,144.85085939259488,-1.2286972951482484,1868.8425581917415,6.370950801849365
123.72348906057184,350.7321124341821,-0.6775666843667523,139.1570475752454,6.331649196624756
1306.9511252932596,192.54781355901898,-1.3554296031651356,335.6782232066348,6.308545612335205
11166.213983087191,244.68612310762884,0.029432044722327078,1259.5300494020012,6.2860155849456785
365.1971745723524,35.811192550889025,-0.8706660705536486,77.19871535540875,6.2500267868042
123.28704521009341,19.96037661513016,0.6717678830978766,32.53334577639873,6.22597638130188
233.9795978630465,114.40832726980986,1.1815673066075432,223.48914516316339,6.203819196701049
2409.040549184263,30.065498001207047,2.51307475630479,181.7180980308716,6.177318012237548
136.88391995044398,58.02110143761837,0.0633378109735867,57.31467107479043,6.1568455924987795
149.74542471828659,16.367579673323025,2.1871304043103197,60.114591616195725,6.118706392288208
74.5272060432794,30.1190274802086,-0.20004081784168903,56.28342019230513,6.078613622665405
24.813851016265787,96.32506593881823,-0.03229042240496671,63.3764672422244,5.939587593078613
440.36616081165437,86.66430525974553,0.24720201434668976,152.48810971330946,5.898092403411865
490.4370722323987,50.05111369534112,0.07898305584094345,43.92604475757877,5.867371200561523
270.16363858700964,36.23306692071203,-0.28913344345994396,81.55736011374844,5.854616409301758
357.0732686217675,175.96677187747252,0.041503360435846126,309.8011007675198,5.83710479927063
11730.431319577452,29.692002647890384,0.5909016483254281,130.25473932691065,5.811035587310791
68.57449706875659,33.61050619762233,1.1148428213264503,82.64623498818555,5.809760408401489
171.57593370532877,25.132122161238442,1.0525812267951187,25.625971277975058,5.788134792327881
1393.3828033685534,34.59182124476419,2.9743191729095475,42.5480116449607,5.865177196502685
14.92761777089704,50.72536481706739,1.5021640195527084,31.63310169756108,5.936224397659302
876.852640607103,28.63436106232338,0.6496758270040952,104.55296319155461,6.008970403671265
357.5089948911909,6.6039516430002685,1.717418817567732,22.043138781838543,6.044092004776001
