theta_fz,alpha_po,faa,beta_frontal,eda_norm
11201.235595878303,533.5466403696787,0.002043078513656482,870.5029916809947,2.089126797795296
27.22313812228783,22.730913972351516,0.038623317998089934,18.39359562884634,2.187049597263336
25.71243276825623,9.76234098839862,0.012423426513227476,21.135623232404704,2.353321196079254
52.543943028653004,17.036056348047808,0.01564725318314597,8.23332131916137,2.4036999979019167
52.400280914188585,69.64436391638232,0.0006829082027950406,31.926641192510765,2.4210616044998168
47.58672706851604,6.143304137979131,0.02695896216971949,23.099221343014037,2.4353331971168517
56.56909082046211,20.621186080734812,-0.014107848453932537,16.111768390086564,2.471839201450348
2459.76926152144,198.90904995896693,-0.002627774008421291,128.69814878598757,1.9870036003999412
59348.84764700175,4410.704481067696,-0.0009826459484187922,526.1115736058139,1.4272680001081899
6416.133681412211,845.5712639125429,-0.0054453686727296,67.80525534905522,2.35300680570025
103.83464988447936,51.220598547518875,0.0038088307554069445,19.640866303171226,4.576827196121216
5220.9085717526195,6461.249264170681,-0.002406548013427212,12919.61698586823,3.1330111901247872
76756.24382331877,15885.551291569507,-0.0018021991159855588,11503.634298115088,4.340789591789245
5893.385108750177,255.8180916079354,0.0010575375042272128,206.1822119705934,2.5176744006406517
2558.7015480029136,91.38966123280818,-0.0070830055606725395,18.89093548429342,1.7861620049979539
195.05112020201418,22.45739916569473,0.008889006833253443,12.11382264103879,1.1354320023804902
212.4220601076895,83.40366376078265,0.0011326431596136999,37.670649079143665,1.1050431969312486
312.9422985358988,32.10057371943998,-0.0076275214032701655,7.091834534652559,1.2072811969136819
855.7844695104458,30.844375855262292,-0.0035422659903563414,18.0751985822306,1.1902887953184544
140678.20442024173,22061.113590728302,-0.0014095245452114824,1018.264082347432,1.2639079965483397
1075.5255060868465,50.75090449564374,0.008402579860510517,20.342283534251923,1.347298803385347
29.166383724265856,18.43497873108742,-0.016391985604106818,12.58951203618048,1.3836552019473165
96.23107040145116,19.731403594851315,0.0041117653408360155,9.14826769361697,1.3723944015586749
149.73107829751098,136.98003602044392,0.010666470575318776,94.40533091665229,1.4081591981062667
271.24408937629863,86.74083531972583,-0.004390482289060138,84.98309288755189,1.4542088035854976
53.755486563779954,16.810832424894784,0.007548228884350028,30.82441822075377,1.427781200699508
337.2910752678916,29.39764415142909,0.005302531358650331,20.964107130008816,1.3706476003592833
82.95217228605118,13.04463794974502,-0.023379558867981043,9.060833890979437,1.360645196181722
80.65958953227161,35.57621827805979,-0.01052741725548234,40.636142026708015,1.3806344053726642
141.89079465415062,29.991052901850793,0.0034369492151418157,13.435440336059097,1.3477904004454613
362.4043695104754,25.72927849099132,-0.009535563472306219,7.266186389572139,1.3591471983548253
13364.94317338047,1651.192869598795,-0.002866145257098829,595.4891610824442,1.3957392029669136
942.6220245238717,93.50779793962465,-0.009915369138716379,28.762363530140007,1.4060532014202327
5284.990972602481,449.6624274964404,-0.0004250659893116904,118.75595329340685,1.3349080014275387
1100.274771684402,796.9421772381663,-0.0036164176593009856,645.913679671585,1.3370536001790314
201.32343442477693,8.378918512132104,-0.004093742078190132,4.715249698011719,1.3679260025769473
123.78797310060098,22.871238513024956,-0.009201874623217865,1.6264336265875867,1.3613960047429428
156.96878229153276,10.30583352864069,-0.01772141929071358,3.729511054580186,1.4035587983317672
468.68455533771083,40.801233113197995,-0.001191844966439426,8.342837848397231,1.4454911961471661
104.5979822144036,12.489341864421979,-0.0063128570665909045,11.863918595665062,1.4885068034268916
67.14112398388576,5.9820592458024064,-0.027193061332386304,2.881089869265624,1.4314291991442443
1505.3873030749687,47.053143535741796,-0.0032687522216003906,5.070950583878273,1.3591200001519173
32836.47395619523,437.53614178852513,0.005042374577802988,218.85897396818467,1.361936397075653
3990.492936423056,23.425010630153885,0.004786264306742893,33.48452470716616,1.3702639955633786
416.60138541267236,26.884660562889756,0.0026412985953951917,10.132286451044584,1.354636399395531
317.5434069343778,61.220973378442416,0.005567276203635174,23.325750305385924,1.3609556034971029
28797.240502346605,1158.1684203757302,-0.0027738224321138816,210.82030706314333,1.427338001436554
4454.467277153566,323.5557099375583,-0.004472682931766947,49.78391796685156,1.427799596183002
1100.4836034727646,27.525855536161366,-0.006262209542417629,8.46976460485116,1.3842004010751843
67.5813684030288,13.944689101157566,0.005999839547469854,6.194975594964266,1.3942263962104917
45.48855321457695,12.636354417920682,0.011508039704710704,5.876152528927765,1.4198431966789067
45.251679440974364,4.127091693000934,0.004974439145044363,4.969599503447957,1.4176540003400295
60.22530624628645,5.962330693372724,0.005549804657133173,3.5619330057078464,1.410165598962456
52.90460022461329,4.051838847930988,0.008156613030895876,3.7445181127281595,1.4014976006001234
43.85611614824109,5.0134380812875525,0.017210427704238862,4.352588063155451,1.4246284026316134
223.4817366170334,21.469150988449485,-0.0026227399847966737,14.93860043296979,1.4053515996616335
84.15754855708242,30.369541502697054,0.0014779229432595464,9.902636899825243,1.3814851981578395
53.355770825382294,8.838481674973927,-0.02619216709412875,3.622089754464183,1.4423168004630134
65.19765167813814,5.2664589982682255,0.005371302519273646,7.088467382904711,1.5035207997132092
81.54889950577233,24.200118951192202,-0.01006001763983555,5.439413328582499,1.4947095972392708
