theta_fz,alpha_po,faa,beta_frontal,eda_norm
,,,,1233037.5063
,,,,1233038.0065000001
,,,,1233038.5063
,,,,1233039.0063
,,,,1233039.5063
,,,,1233040.0063
,,,,1233040.5060999999
,,,,1233041.0063
,,,,1233041.5063
,,,,1233042.0060999999
