Adaptive MI,mi,EMI,ATT
1,0.8999792174397676,1,1
1,0.8999994494624112,1,1
1,0.8999991254250052,1,1
1,0.8999983333223617,1,1
1,0.8999996166954984,0.9868718845924027,1
1,0.8999983859820335,0.4200808681831101,1
1,0.8999992853625223,1,1
1,0.8999998352896007,1,1
1,0.899996614,0,1
1,0.8999992728987343,1,1
1,0.8999962965159215,1,1
1,0.8998880311936517,0.9476790605892821,1
1,0.8999990596125272,1,1
1,0.8999973051752759,1,1
1,0.8999995069590798,1,1
1,0.8999995067878173,1,1
1,0.8999997793097128,1,1
1,0.8999995886547251,1,1
1,0.8999990109532585,1,1
1,0.8999994486077934,1,1
1,0.8999999614320607,1,1
1,0.8999979899221658,1,1
1,0.8999995355411621,1,1
1,0.8999997732801833,0.7508999173300781,1
1,0.8999951936363462,1,1
1,0.8999963038303987,1,1
1,0.8999988482179452,1,1
1,0.899996801,1,1
1,0.8999970012383244,1,1
1,0.8999987114210616,1,1
1,0.899999991,1,1
1,0.899999831,1,1
1,0.8999994781026984,1,1
1,0.8999959836108208,1,1
1,0.8999983578787357,1,1
1,0.8999995245989341,1,1
1,0.8999997964350109,1,1
1,0.8999999302851144,1,1
1,0.8999972969517795,0.9092746633337945,1
1,0.8999974210180509,0.9980953376298636,1
1,0.8999979769756711,1,1
1,0.899999757,0.9336678005245412,1
1,0.8999993068193917,1,1
1,0.8999996928262286,1,1
1,0.8999956327833062,1,1
1,0.8999951267999579,1,1
1,0.8999999479088615,1,1
1,0.8999999218344524,1,1
1,0.8999992588294154,1,1
1,0.8999992806541502,1,1
1,0.8999956716717562,1,1
1,0.8999999658269185,1,1
1,0.8999999431748521,1,1
1,0.8999951538108129,1,1
1,0.8999931084434183,1,1
1,0.8999995577385591,1,1
0.9907277389422028,0.8883802924387824,0.6483535625484564,1
0.9907277389422028,0.8999980168925449,1,1
0.9907277389422028,0.8999989336245641,1,1
1,0.899997456,0.8711973446058608,1
1,0.899999881,0,1
1,0.8999997372067895,1,1
1,0.899999811,1,1
1,0.8999997107244699,1,1
1,0.8999998975801127,1,1
1,0.8999999116405478,1,1
1,0.8999999275734926,1,1
1,0.8999985276090077,1,1
1,0.8999998319151136,1,1
1,0.8999976760073694,0.4325744089446667,1
1,0.8999996960826682,1,1
1,0.8999953846153002,1,1
1,0.8999992683419972,1,1
1,0.8999955911017192,1,1
1,0.8999975639316843,1,1
1,0.899997967,1,1
1,0.8999991570970024,1,1
1,0.8999975883093035,1,1
1,0.899998635,1,1
1,0.8999972920000484,1,1
1,0.8999999402155778,1,1
1,0.8999999162813975,0.15563235401585973,1
1,0.8999960643659837,1,1
1,0.8999978127772064,1,1
1,0.8998997348128823,1,1
1,0.8999956499305384,1,1
1,0.8999983930224922,1,1
1,0.8999978093886107,1,1
1,0.8999973167183207,1,1
1,0.8999655805315139,1,1
1,0.899992533,1,1
1,0.8999999655540223,1,1
1,0.899999842,1,1
1,0.8999964904002469,1,1
1,0.8999862558978599,1,1
1,0.8999976354136882,1,1
1,0.8999964491117544,1,1
1,0.8999984105926507,1,1
1,0.8984008328051741,0.5679864850597868,1
1,0.8999935649233697,1,1
1,0.8999999546145356,1,1
1,0.899987054,1,1
1,0.8999999305120783,1,1
1,0.899996909,1,1
1,0.8999987294135686,1,1
1,0.8999755572584243,1,1
1,0.8999995045942685,1,1
1,0.8999997303534701,1,1
1,0.899999829,1,1
1,0.8999992469539652,0.609233957,1
1,0.8999996928182569,1,1
1,0.899998492,1,1
1,0.899997276,1,1
1,0.8999999222292258,1,1
1,0.8999999693787986,1,1
1,0.8999976150968795,1,1
1,0.8999851193539284,1,1
1,0.8999999513439005,1,1
1,0.8999999392671857,1,1
1,0.8999999495692007,1,1
1,0.8999995452546108,1,1
1,0.8999999507097618,1,1
1,0.8999999327346865,1,1
1,0.8999991554717498,1,1
1,0.8999999170046474,1,1
1,0.899999951,1,1
1,0.899999642,1,1
1,0.8999999545589193,1,1
1,0.8999998439787146,1,1
1,0.8999639210571827,0.8324069564655341,1
1,0.8977945261233121,0.9335756909557783,1
1,0.8999890706331456,0.7460476707904911,1
1,0.8999995315399318,0.8305215803794699,1
1,0.8999981344714986,1,1
1,0.8999981479818836,1,1
1,0.8989672934260878,0.8037232692832872,1
1,0.8999872479299625,1,1
1,0.8999990126396699,1,1
1,0.8999994741129808,1,1
1,0.8999837535556492,1,1
1,0.8999999597601994,1,1
1,0.8999996121651778,1,1
1,0.8999955607933406,1,1
1,0.8999780215805997,1,1
1,0.8966944520407026,1,1
1,0.8998052942076111,1,1
0.8899677187449314,0.8609002869304357,1,1
0.556634385,0.7476062537001721,0.7379508589709918,1
0.22330105207826476,0.18261826558524047,0.290220892,0.553460017
0.3333333333333333,0.899998969,0,1
0.6666666666666666,0.8999897720099995,1,1
1,0.8999999460132349,0.6145263258593258,1
1,0.8999999432263557,1,1
1,0.8999946906334008,1,1
1,0.8999999151818826,1,1
1,0.8999999550382363,0,1
1,0.8999999571934009,0,1
1,0.8999999553949934,0,1
1,0.8999999437590595,0.6407603943995288,1
1,0.8999999530715914,1,1
1,0.8999954945614373,1,1
1,0.8999999564403672,1,1
1,0.8999999431448357,1,1
1,0.8999999557217614,1,1
1,0.8999995225520561,1,1
1,0.8999997328281938,1,1
1,0.8999997219684133,1,1
1,0.899999811,1,1
1,0.8999997527526228,1,1
1,0.8999999524929075,1,1
1,0.899999938,1,1
1,0.8999999462878078,1,1
1,0.8999999516668463,1,1
1,0.8999994529671661,1,1
1,0.8999992143860471,0.7713636269256406,1
1,0.8999999970126956,1,1
1,0.899999929,1,1
1,0.8997852085627611,0.5630741003613821,1
1,0.8991571112217537,0.45598803206182636,1
1,0.8999999472650925,1,1
1,0.8999999211416387,1,1
1,0.899945284,1,1
1,0.8999985339413349,1,1
1,0.8999999540289139,1,1
1,0.8999999448987647,0,1
1,0.899999955,1,1
1,0.8999974898575616,1,1
1,0.8999999614720822,0.611728271,1
1,0.8999999434921713,1,1
1,0.8999999429701537,1,1
1,0.8999977129027007,1,1
1,0.8999982238044484,1,1
1,0.8999990552455112,1,1
1,0.8999477614571342,0.25721000431429897,1
1,0.8999999591536726,1,1
1,0.8999999359956776,1,1
1,0.8999999539266073,1,1
1,0.8999975605520376,1,1
1,0.899976319,1,1
1,0.8999999544595022,1,1
1,0.899999732,0.5136029242187016,1
1,0.8999997622886391,1,1
1,0.8999999825206276,1,1
1,0.8999996164578782,1,1
1,0.8999998554926322,1,1
1,0.8999984382444253,1,1
1,0.8999997357213608,1,1
1,0.899641157,0.8729545334203144,1
1,0.8995776580632386,0.6765765319477532,1
1,0.8999844772922216,1,1
1,0.8999993331923427,1,1
1,0.8999997802287506,1,1
1,0.8999965909298097,1,1
1,0.89999976,1,1
1,0.8996394960587886,1,1
1,0.8999996394867636,1,1
1,0.8999999436670628,1,1
1,0.899999931,1,1
1,0.8999999250452997,1,1
1,0.8999946893463526,1,1
1,0.8999999606290218,1,1
1,0.8999999599222285,1,1
1,0.8999217694373515,0.8150446490102213,1
1,0.8999998274484601,1,1
1,0.8999985922218849,1,1
1,0.8999921141200563,1,1
1,0.8999960857634755,1,1
1,0.8999999294824866,1,1
1,0.8999999478405337,0,1
1,0.8999999491523957,0.7574202970210697,1
1,0.8999999469972545,1,1
1,0.8999999531504188,0,1
1,0.8999999577829886,1,1
1,0.8999999560709113,1,1
1,0.8999999611351087,1,1
1,0.8999999551425549,1,1
1,0.899998969,1,1
1,0.8999972120719769,1,1
1,0.8999999613332146,1,1
1,0.8999999434345518,0.42803259687285955,1
1,0.8999999478794903,0,1
1,0.8998680094642758,0.5965805066543998,1
1,0.89995153,0.7468321885607909,1
1,0.899999787,1,1
1,0.8999999518496397,0.7576001029944386,1
1,0.899999156,1,1
1,0.8999997375285294,1,1
1,0.8999997567697716,0.4256929856408725,1
1,0.8999994942866828,1,1
1,0.8999990032905084,1,1
1,0.8999992792016441,1,1
1,0.8999994565475347,1,1
1,0.8999994457190512,1,1
1,0.8999998400027266,0.49583432288556706,1
1,0.8999999481839405,0.359544434,1
1,0.8999999557955656,1,1
1,0.8999980216777055,1,1
1,0.8999983756838393,0.8141631655692169,1
1,0.8999999525797956,0,1
1,0.8999999556690961,1,1
1,0.899999961,0,1
1,0.899999936,1,1
1,0.89999993,1,1
1,0.8999999115865028,1,1
1,0.8999999501376592,1,1
1,0.8999999456924844,1,1
1,0.899999948,1,1
1,0.8999990967310699,1,1
1,0.8999995556700268,0.6197519122298499,1
1,0.8997996844132542,0.7332030006085408,1
1,0.8999978047384218,0.8070940023866611,1
1,0.8999899999057003,0.9875578010205774,1
1,0.8999892048870411,0.8944507290998682,1
1,0.8999987067526497,1,1
1,0.8999999552748056,1,1
1,0.8999999650697839,1,1
1,0.8999998771811928,1,1
1,0.8999999334028749,1,1
1,0.8999986889603111,1,1
1,0.8999862138764795,1,1
1,0.8999914916326726,1,1
1,0.8999988461269155,1,1
1,0.8999976308410005,0.9694577851246555,1
1,0.8999999293013786,1,1
1,0.8999998648730574,1,1
1,0.8999915647595865,0.7458722541609536,1
1,0.8998835383734118,0.8396570074824459,1
1,0.8999993614209564,1,1
1,0.8999992691809745,1,1
1,0.8999999544951103,1,1
1,0.8999999842401738,1,1
1,0.8999828076620516,0.655827166,1
1,0.8999965143025387,1,1
1,0.8999892649645558,1,1
1,0.8999999600323874,1,1
1,0.8999999114661961,1,1
1,0.8999999478093317,0,1
1,0.8999999343749377,0,1
1,0.8999999510855252,0,1
1,0.8997936482751576,0.9411894305319062,1
1,0.8999996026824443,1,1
1,0.8999993398017105,1,1
1,0.8999999549194491,1,1
1,0.8999999445571217,1,1
1,0.8999999439167466,1,1
1,0.899999924,1,1
1,0.89999993,1,1
1,0.8999990611619961,1,1
1,0.8999998289444484,1,1
1,0.8999969426284647,1,1
1,0.8999930909246137,1,1
1,0.8999962688630897,1,1
1,0.8999997069071664,1,1
1,0.899999951,0.5007724347836136,1
1,0.89999765,1,1
1,0.8999999459734688,1,1
1,0.8999998565644584,1,1
1,0.8999980372817644,1,1
1,0.8999997869325813,1,1
1,0.8999999424254136,1,1
1,0.8999999298717885,1,1
1,0.8999999435756754,1,1
1,0.8999999441817365,0.3290045120082942,1
1,0.8999999311688364,1,1
1,0.8999999392412079,0,1
1,0.899999923,0,1
1,0.899999939,1,1
1,0.8999999368064415,0.19159204891953957,1
1,0.8999999444133443,1,1
1,0.8999999305845178,0,1
1,0.8999999441676313,0,1
1,0.899999941,0,1
1,0.8999999312455788,0.4522135101257671,1
1,0.8999999361397906,1,1
1,0.8999999349132262,1,1
1,0.8999999677924747,0.5120048332674534,1
1,0.8999999548079661,0.7704561768416143,1
1,0.8999999152325157,0.790764024,1
1,0.8999878494014023,0,1
1,0.8999999404124204,1,1
1,0.8999189162794098,1,1
1,0.8999918240768003,1,1
1,0.8999520808851388,1,1
1,0.8952140841414774,0.7153256284233533,1
1,0.8992173544907749,0.7731624276409145,1
1,0.8998719857548483,1,1
1,0.8999463144402214,1,1
1,0.899979936,1,1
1,0.8999455375875192,1,1
0.9998698711945179,0.8908736012348683,0.963433936,1
0.9998698711945179,0.8999778368281323,1,1
0.9998698711945179,0.8999974481170625,1,1
1,0.8999973161722651,1,1
1,0.8999999091509165,1,1
1,0.8999625563270667,1,1
1,0.8999987157822227,1,1
1,0.8999861469694731,1,1
1,0.8999834657309471,1,1
1,0.8999999969516541,1,1
1,0.8999986312759075,1,1
1,0.899996302,1,1
1,0.8999992932661074,1,1
1,0.8999987513238307,1,1
1,0.8999998552526468,1,1
1,0.8999999347534686,1,1
1,0.8999912999867941,1,1
1,0.8999995302499392,1,1
1,0.8999975565951509,0.8604655284753002,1
1,0.899997512,1,1
1,0.8998793079190198,0.8160007603931312,1
1,0.8999999382850421,1,1
1,0.8999999086285414,1,1
1,0.8999998791539383,1,1
1,0.8999998756149038,1,1
1,0.8996760135105387,0.4582088970389404,1
1,0.899995737,1,1
1,0.898129494,0.635129672,1
1,0.8999998128561834,1,1
1,0.8999999452607668,1,1
1,0.8999851030256567,1,1
1,0.8999999219790612,1,1
1,0.8999963772498224,1,1
1,0.8999999363570171,1,1
1,0.8999968603807131,1,1
1,0.8982237138320631,0.49123655305627223,0.8818449305597138
1,0.8999939964597163,1,1
1,0.8999996797920378,1,1
1,0.8999999474384219,1,1
1,0.8999999418827989,0.31335986392777104,1
1,0.8998279833894344,0,1
1,0.8999944467842195,1,1
1,0.8999999127994298,1,1
1,0.8999999144073372,1,1
1,0.8999995741446022,1,1
1,0.8999968922519657,1,1
1,0.8999919565442743,1,1
1,0.899997465,1,1
1,0.8999889340807798,1,1
1,0.8999874041738672,1,1
1,0.8999948906095607,1,1
1,0.8999910519380454,1,1
1,0.8999973495968981,1,1
1,0.8999978447046986,1,1
1,0.899999862,1,1
1,0.8999996886393582,1,1
1,0.8999999396406104,1,1
1,0.8999996747394442,1,1
1,0.8999992292333473,1,1
1,0.8999959061710666,1,1
1,0.8999999223474879,1,1
1,0.8999974370200359,1,1
1,0.8999920127344455,1,1
1,0.8999813251892373,1,1
1,0.8999998808901648,1,1
1,0.8999962392910547,1,1
1,0.899990593,1,1
1,0.8999972910917781,1,1
1,0.8994979128599451,0.8229570817722229,1
1,0.8999691252476935,0.5706403784298463,1
1,0.8999993876170909,1,1
1,0.8999985416265944,1,1
1,0.899970841,1,1
1,0.899872724,0.7729273176638424,1
1,0.8996214944147078,0.6916795542600243,1
1,0.8999961276771774,1,1
1,0.8999955190134383,1,1
1,0.8999933103297081,1,1
1,0.8981437256462095,0.9225996919867518,1
1,0.8999863106230163,1,1
1,0.8999688288050248,1,1
1,0.8999992964924375,1,1
1,0.8999975697598639,1,1
1,0.8999999271195066,1,1
1,0.8999984727099615,1,1
1,0.8999691898555993,1,1
1,0.8999998941818014,0.9945115349079052,1
1,0.8999994018859666,1,1
1,0.8999990030427674,1,1
1,0.8999997565886154,1,1
1,0.8999932483948742,1,1
1,0.8999477674861245,0.9603100282636372,1
1,0.899888363,0.26555389267154267,1
1,0.8999984685870794,1,1
1,0.8999983836154969,1,1
1,0.8999917156762918,1,1
1,0.8999961164218293,1,1
1,0.8999907178236941,1,1
1,0.8999997273306487,1,1
1,0.8999997863869783,1,1
1,0.8999999228568764,1,1
1,0.899998705,1,1
1,0.8999206257899716,0.9043289789836637,1
1,0.8996589745909885,0.9218036181303512,1
1,0.8999107932855738,1,1
1,0.8999916663860174,1,1
1,0.8917946080065745,0.6247855393208135,0.32063607235775227
1,0.8999945530358441,0.9522379632998779,1
1,0.8999964368574566,1,1
1,0.8999999392099131,1,1
1,0.8988739482263336,0.8799169156114446,1
1,0.8999655488006497,1,1
1,0.8999999563045605,1,1
1,0.8999987387615902,1,1
1,0.8999795897439352,1,1
1,0.8999981018380456,1,1
1,0.8999999383106854,1,1
1,0.8999286472561701,0.7925882136716167,1
1,0.8999999356569207,1,1
1,0.8999999384583809,1,1
1,0.8999999563122285,1,1
1,0.899999655,1,1
1,0.8999999338897485,1,1
1,0.8999975454416993,1,1
1,0.8999999527394497,1,1
1,0.8999999281579973,1,1
1,0.8999999430130622,0,1
1,0.8999993831622182,0.991322023,1
1,0.8999475588483786,0.46614736925735556,1
1,0.8999999411612636,1,1
1,0.8999999520721262,1,1
1,0.8999984157755817,1,1
1,0.8999886716132243,1,1
1,0.8999958816538228,1,1
1,0.8999987686525869,1,1
1,0.8999999158653786,1,1
1,0.89999994,1,1
1,0.899994225,0.7618946322625229,1
1,0.899999925,1,1
1,0.8999686094048832,0.5890164072130377,1
1,0.8999998077980405,1,1
1,0.8999999287446717,1,1
1,0.8999937424006099,0.42141128811257217,1
1,0.899996057,1,1
1,0.8999846456534221,1,1
1,0.8999999410749637,1,1
1,0.8999999187448616,1,1
1,0.8999998796438761,1,1
1,0.8999999266625862,1,1
1,0.8999724104786647,0.45584486738597285,1
1,0.8999999201139239,1,1
1,0.8999992930622932,1,1
1,0.8998270149216595,0.4517458936218419,1
1,0.8999970197287247,1,1
1,0.8999999461039923,1,1
1,0.8999998527197728,1,1
1,0.8999997415836941,1,1
1,0.8999992293656615,1,1
1,0.8999997132089893,1,1
1,0.8999992347049178,1,1
1,0.8999995419300514,1,1
1,0.8999997647022684,1,1
1,0.8999999236269753,1,1
1,0.8999969751651664,1,1
1,0.899865296,0.9611121473304669,1
1,0.8999997710304299,1,1
1,0.8999999119459303,1,1
1,0.8999998031664329,1,1
1,0.8999981728540462,1,1
1,0.8999974815577078,1,1
1,0.8999985474099302,1,1
1,0.8999999366796694,1,1
1,0.8999995539282628,1,1
1,0.899998852,1,1
1,0.8999993422279109,1,1
1,0.8999993723246307,1,1
1,0.8997120639142548,0.9875327333883432,1
1,0.8997719814959076,0.7966389370646159,1
1,0.8999995362536252,1,1
1,0.8999999236148684,1,1
1,0.8999965989194546,1,1
1,0.8999997345228391,1,1
1,0.8999999979317377,1,1
1,0.8999994484391388,0.5490213893899933,1
1,0.8999977340309646,1,1
1,0.8999007184426052,0.22690674559303226,1
1,0.8999296214755218,1,1
1,0.8999999620358182,1,1
1,0.8999987948939038,1,1
1,0.8999999178048111,1,1
1,0.899999929,0,1
1,0.8999999227911973,1,1
1,0.8999999017009959,0.9233547534883761,1
1,0.8999996527150699,0.09595158,1
1,0.8999998138701996,1,1
1,0.8999837522635384,0.6316128364305023,1
1,0.8999999327338456,1,1
1,0.899999942,1,1
1,0.8999999299795213,1,1
1,0.8999996959918616,1,1
1,0.8999999206008685,1,1
1,0.8999999186063087,1,1
1,0.8999999111216977,1,1
1,0.8999999326277871,1,1
1,0.89999988,1,1
1,0.8999998910109555,1,1
