mi,raw_mi,emi,timestamp,state,theta_fz,alpha_po,faa,beta_frontal,eda_norm
0.7588439176945252,0.12048066875653082,0.60848807437707,1751292415.537902,unknown,1423.449920273103,36871.37087971294,3.6934539451086774,374.0728562333101,2.9941255950927737
0.34819226750261234,0.12048066875653082,0.60848807437707,1751292416.5834327,unknown,618.4738914778846,67713.90907666308,3.4181293367409964,765.4945755946873,2.979101596832275
0.7588439176945252,0.12048066875653082,0.60848807437707,1751292417.44725,unknown,460.42267900762164,16307.986977449535,5.685232451024872,129.5977337972959,2.9650079803466793
0.34819226750261234,0.12048066875653082,0.60848807437707,1751292418.5855799,unknown,537.5208519643757,27142.52581145421,4.5553272637301205,302.21139482884854,2.952870790481567
0.7453700962655256,0.12048066875653082,0.60848807437707,1751292419.5514324,unknown,547.2873047738857,18376.76747319731,2.4740427736082538,460.72503794294863,2.943645603179932
0.7536647634098638,0.12048066875653082,0.60848807437707,1751292420.584924,unknown,1059.2023978639054,21818.160486189896,3.9943646230437224,308.43010603566955,2.9357351989746094
0.7570375782900971,0.12048066875653082,0.60848807437707,1751292421.443565,unknown,850.9950267634247,33638.72963264645,2.677871106479369,339.3565756919008,2.92987838935852
0.7604245770101964,0.12048066875653082,0.60848807437707,1751292422.4399872,unknown,222.29295174507536,19781.417233065724,3.278387035914962,184.47652619468693,2.9247212123870847
0.7167710737776107,0.12048066875653082,0.60848807437707,1751292423.407264,unknown,189.20114116160522,2507.7570541080563,6.005751320172274,97.52369813003162,2.9182784061431883
0.7329548871080338,0.12048066875653082,0.60848807437707,1751292424.436414,unknown,733.782351454256,25674.744909121444,3.875461154583558,156.2101042155723,2.9111060028076174
0.7744707574596766,0.12048066875653082,0.60848807437707,1751292425.5490513,unknown,178.60754574199962,13234.393077751298,4.492206177618387,438.3890202288039,2.9028015975952153
0.7114558965604779,0.12048066875653082,0.60848807437707,1751292426.624191,unknown,652.365423647786,57352.20325077424,3.185440618706414,310.30944656521905,2.893385992050171
0.7397151586263769,0.12048066875653082,0.60848807437707,1751292427.5693731,unknown,353.5424019239238,13908.718045652962,3.823609416571367,180.45189470325954,2.882957206726074
0.7639040365831323,0.12048066875653082,0.60848807437707,1751292428.4561818,unknown,445.54192200469913,12223.62212694115,2.9825957678129686,268.1454557307498,2.8730488052368166
0.7681982406708578,0.12048066875653082,0.60848807437707,1751292429.5060716,unknown,145.73839623213803,6628.194270313498,2.956411604338422,262.84999914774977,2.862715593338013
0.7456502982796357,0.12048066875653082,0.60848807437707,1751292430.5396042,unknown,506.7142519818385,14903.334380651824,3.3234641649066248,257.7725317392518,2.8528219833374022
0.7619345310317283,0.12048066875653082,0.60848807437707,1751292431.4635258,unknown,786.8752544974802,31829.01587427423,2.6206640615270818,839.1796295720767,2.8465251827239992
0.7433785991128529,0.12048066875653082,0.60848807437707,1751292432.4128017,unknown,864.6847106037361,40552.08278321599,2.9408128452568274,627.1633995829129,2.846352788925171
0.797709868838965,0.12048066875653082,0.60848807437707,1751292433.4647453,unknown,401.8829417454403,8723.105425305308,5.7636362913705,349.7028157098253,2.8526807899475095
0.7236575965436957,0.12048066875653082,0.60848807437707,1751292434.42021,unknown,433.32516837241167,10529.142283869634,2.831984395476214,346.291367787853,2.8826287994384767
0.7833504839939907,0.12048066875653082,0.60848807437707,1751292435.402945,unknown,394.7728568590525,34723.81609694463,3.4336145374644147,436.324650161889,2.9215512046813963
0.7824375128428003,0.12048066875653082,0.60848807437707,1751292436.481193,unknown,595.1185754884652,9076.357250905521,3.4099789235934086,176.9821749591131,2.9429764099121094
0.7548457353153035,0.12048066875653082,0.60848807437707,1751292437.501767,unknown,621.3016635340242,15308.59031414385,4.723728919763442,138.28617406248452,2.9559199905395506
0.811611971470979,0.12048066875653082,0.60848807437707,1751292438.4742072,unknown,451.5892301828607,47160.8770235838,4.705125547755355,321.5826991365024,2.9631611919403076
0.7875613337571665,0.12048066875653082,0.60848807437707,1751292439.5215483,unknown,117.87027908124497,17326.856273354966,6.243081299331646,110.9248246302571,2.967360382080078
0.7307552092517058,0.12048066875653082,0.60848807437707,1751292440.4461553,unknown,264.90740529849757,5684.275034505352,3.370402781983662,94.80521212740699,2.9675455684661864
0.7689937021389358,0.12048066875653082,0.60848807437707,1751292441.5259511,unknown,584.8448186181714,15958.871736012325,3.2711250445592697,294.96979098950766,2.9629471836090087
0.7840491129714786,0.12048066875653082,0.60848807437707,1751292442.40055,unknown,114.4448836652875,21866.792347367424,1.9326248935699013,262.86822133602516,2.9545995941162113
0.7410392575111467,0.12048066875653082,0.60848807437707,1751292443.4977424,unknown,414.97894280114394,31928.842264342544,2.6425117390758075,270.35488552402944,2.9466956253051757
0.7434551955422543,0.12048066875653082,0.60848807437707,1751292444.5051112,unknown,556.5366638395536,23624.08464193336,2.630581603321785,232.79689088640234,2.936911600112915
0.780695740394412,0.12048066875653082,0.60848807437707,1751292445.4717,unknown,257.7094405721331,36638.49276535939,2.7346259992605972,229.24630287768497,2.9238511943817143
0.7686283733844049,0.12048066875653082,0.60848807437707,1751292446.433526,unknown,415.6600444859066,27800.65172376039,3.505523872376841,362.8828772479441,2.9108512058258054
0.789340367161238,0.12048066875653082,0.60848807437707,1751292447.45436,unknown,865.9878729878561,7292.097753224064,2.65244158811079,184.25317941345318,2.898779996871948
0.7936291684273711,0.12048066875653082,0.60848807437707,1751292448.3926077,unknown,447.9653041855272,41859.52169076788,4.0198172187014976,334.54879301292044,2.8867884101867674
0.8007796396474542,0.12048066875653082,0.60848807437707,1751292449.4200623,unknown,1018.736292255085,23499.624780214614,3.4482995550388846,281.7438966905296,2.8759675998687744
0.750641508938867,0.12048066875653082,0.60848807437707,1751292450.559543,unknown,262.12240236268406,62394.471549124864,2.9474215887772033,502.84771259358365,2.863493995666504
0.7674730085214024,0.12048066875653082,0.60848807437707,1751292451.40201,unknown,366.95439029464615,33844.309248493766,2.4479378121741497,241.82544593276836,2.852801168441773
0.7767338536426789,0.12048066875653082,0.60848807437707,1751292452.4849937,unknown,647.0267807004767,14476.407193140198,3.3183548934289444,759.8784615996383,2.84207080078125
0.7539719790243007,0.12048066875653082,0.60848807437707,1751292453.4818282,unknown,473.1208927019178,9957.210623173143,4.9307900663309985,371.78374817592527,2.832315196990967
0.7621648140971886,0.12048066875653082,0.60848807437707,1751292454.4640698,unknown,397.7640071356818,12096.308936049161,3.923429576887939,150.44231046770793,2.821892004013062
0.7299715581618108,0.12048066875653082,0.60848807437707,1751292455.4474149,unknown,155.5556654758929,6403.578196663703,3.461909865806394,88.33573592421952,2.812623607635498
0.7956429103607772,0.12048066875653082,0.60848807437707,1751292456.5552208,unknown,592.1786092137379,45943.510334136045,2.661984147697538,274.38655381805216,2.8027543869018556
0.734047766713418,0.12048066875653082,0.60848807437707,1751292457.477795,unknown,1215.0907988546496,21099.73900461544,3.3789880209299614,568.5912916174811,2.7937251873016358
0.7870270388309389,0.12048066875653082,0.60848807437707,1751292458.3733196,unknown,741.6227723361844,33712.87542162172,3.463481428867105,452.0150506293144,2.7878216114044188
0.7337167512422492,0.12048066875653082,0.60848807437707,1751292459.4833837,unknown,145.96304064497625,6992.849664513059,4.307135343079746,77.36823004303619,2.7812663898468015
0.752366083868469,0.12048066875653082,0.60848807437707,1751292460.4942126,unknown,397.6200785571366,14792.26174219352,3.8215864767040735,200.97756525768136,2.7748508052825924
0.7892859249946566,0.07694529869608928,0.5875607196274615,1751292461.542022,unknown,35.591169186112424,8279.431525463697,0.20048213780446567,124.82771446782948,2.768609214782715
0.7656630165450242,0.12048066875653082,0.60848807437707,1751292462.5440974,unknown,567.6305316061568,9729.502957072806,3.70635574940955,238.71702762671217,2.7610724029541016
0.7876082823739078,0.12048066875653082,0.60848807437707,1751292463.430271,unknown,330.8753528041017,4724.747315755543,3.080799252935085,195.15893838788384,2.7541248035430907
