timestamp,mi_score,behavioral_state,theta_fz,alpha_po,faa,beta_frontal,eda_norm
0.0,0.4227374273012292,Neutral,2.7413687528243096,0.40287975994880554,0.5331353108015652,0.2286413809107072,1.1329264298850874
1.5,0.3493270421437503,Unfocused,2.3458212619347147,0.5388474494221195,-0.5867552666113074,0.3755001416501121,1.129931222958927
3.0,0.3347771867595798,Unfocused,2.230234837855499,0.2966197522641964,-0.46522976906717617,0.37647558264971775,1.125688013146866
4.5,0.4674302414170118,Neutral,4.105958143873345,0.6022816044591042,-0.5002138228568213,0.27548950957338814,1.1077167715899028
6.0,0.494234748196708,Neutral,4.015801811894805,0.46519287272579973,0.32768357349572697,0.3388874549820235,1.0534286460532427
7.5,0.38858476982841755,Neutral,2.204221047532462,0.3007369071387409,0.6165762717170938,0.34450451798117765,1.0076269401407043
9.0,0.3274493512519271,Unfocused,1.790558965702346,0.19152022569043373,-0.14303398913669024,0.3560623513175906,0.8883178642486423
10.5,0.2997522273513938,Unfocused,1.1237354175049024,0.37760517304894387,-0.23545320860719154,0.34399555887081706,0.8341545390005723
12.0,0.3475235917413672,Unfocused,2.24191052993512,0.5923827627367813,-0.7479493346210981,0.48650351079420134,0.7730023975914612
13.5,0.7381488567974795,Focused,9.06694753811571,0.4343283561696862,-0.8795949306265896,0.3313407547522193,0.7555303571888579
15.0,0.5436181342867077,Focused,5.093024782692747,0.4115063215417886,-0.2309723120595359,0.29541605781964025,0.7380583167862547
16.5,0.4202790954683521,Neutral,2.3949831688118532,0.36650628677677183,0.7607843356234791,0.3470865689196334,0.7472935381419163
18.0,0.37172738791792675,Neutral,1.7185942969248367,0.5278497773129688,0.35476049933228015,0.3248465744801487,0.7243302850413521
19.5,0.39776365993484286,Neutral,1.6733983664864276,0.5317138899536544,0.9853231729391416,0.26289460818826754,0.8246697170677306
21.0,0.5559824443375646,Focused,3.2710962700553377,0.9518242533391129,1.6466112961727082,0.25118265269747586,0.8166824985979692
22.5,0.5369127830657103,Focused,3.4329911546531937,0.7782105863683442,1.2974890580897314,0.2629467342669623,0.8329065361146721
24.0,0.41943369844908424,Neutral,1.696335499588971,0.4848923606983239,1.4477295465299465,0.25190670076089333,0.8144360934033488
25.5,0.5153596731975808,Focused,4.088679670220228,0.3230546898438153,0.5399718621541968,0.15519806179874196,0.8412681554502037
27.0,0.4779264201825954,Neutral,2.689627139983947,0.39621902476461046,1.4743316807757803,0.17532770962311925,0.8558697892152364
28.5,0.4747427964555177,Neutral,2.1516139551312587,0.445260382895669,2.1037843595696204,0.26476439343442776,0.87583783538964
30.0,0.5533258274997649,Focused,2.4423686403113107,1.1226365879197546,2.3650914356881207,0.16186661348941692,0.8391465505441733
31.5,0.4890041658812656,Neutral,0.8007876415618014,1.6278328731932534,2.532105080840926,0.2633389964293638,0.7871048302021337
33.0,0.2996876151627923,Unfocused,0.7490309231261809,0.288169500419618,0.14199116990493033,0.1254105762839968,0.7844840241417432
34.5,0.48618742490034206,Neutral,1.725345152575112,0.6606414834545633,2.374760811270428,0.1156818562250137,0.729072696007773
36.0,0.49730040398348185,Neutral,1.673980552723175,0.9888392614758945,2.309267214722724,0.2092809775391267,0.7130982590682501
37.5,0.6974140961763867,Focused,1.639942252667113,3.0018514892821333,3.9847660758949166,0.1392602311854184,0.6766565747999633
39.0,0.7774605050333787,Focused,1.557838735817974,4.0607378466201896,4.827188141582651,0.1286826497270159,0.6656741494040413
40.5,0.5510488295320312,Focused,2.2054408879940324,0.583811837970572,3.104371746407944,0.11946615847504244,0.6357220801424358
42.0,0.6211406044673561,Focused,3.274360312093617,1.0293523395026596,2.676659759247258,0.12966849105013936,0.6494501118873384
43.5,0.5088421323528672,Focused,2.004543615944457,0.6761945589976203,2.461400854288806,0.1987692070670367,0.6485141097229132
45.0,0.508644842109636,Focused,0.912986160039349,0.7020539299689929,3.7506103175853136,0.14862396994342889,0.6467045055383579
46.5,0.5248796674602693,Focused,1.7787505798249863,0.6592365516306822,3.0744981011943295,0.2062317778405647,0.625738057055234
48.0,0.4072510812108763,Neutral,1.1398536321742194,0.4511000751031289,1.777773688907352,0.2328214325880794,0.6247396547465138
49.5,0.39038652415018676,Neutral,2.0141912037783705,0.4077462731212133,0.4176185715099787,0.3001895930728238,0.5977827924110689
51.0,0.3885857418129968,Neutral,1.8806397701496258,0.7371961358535585,0.1314531494447969,0.31234371975711955,0.5810595537400057
52.5,0.40992832152654485,Neutral,2.091010428489692,0.40458856877338695,0.6103093681254951,0.1900794804392656,0.544742669760309
54.0,0.38777622419013824,Neutral,2.680970064027287,0.876895784049106,-0.884007809963224,0.2344624615349352,0.8944330783895534
55.5,0.2776020000608137,Unfocused,0.8433516621006557,0.4135415954155905,0.13045947484637435,0.1611880511555944,1.8168320113584133
57.0,0.35399690658435207,Unfocused,1.0042495586446885,0.5646810661324022,1.3207940302995687,0.16288525704788084,1.5564986093596254
58.5,0.4605031479129037,Neutral,2.3000990604439364,0.9152991682760895,1.5196765180288807,0.2522099979704912,1.521804129131599
60.0,0.7011233321196028,Focused,6.222372509535093,0.6496498037745312,1.953841212113597,0.14797963757279167,1.5594938162857859
61.5,0.5146654244731707,Focused,3.443989984298552,0.4842434898575082,1.6761965703989075,0.2652229086068636,1.4589047836822273
63.0,0.5922809668882454,Focused,2.5290143481376792,1.1227515520887494,3.5767811162918606,0.2488807201855352,1.4504183640581059
64.5,0.8090662450748551,Focused,4.869606060275596,2.305154507608223,4.516603489995459,0.28829279649635153,1.3987510445818363
