timestamp,mi_score,behavioral_state
0.0,0.44557918368431637,Neutral
1.5,0.37061554694430293,Neutral
3.0,0.35562378842035525,Unfocused
4.5,0.4897944503033374,Neutral
6.0,0.5140837036425115,Focused
7.5,0.4053696160289415,Neutral
9.0,0.33894020039128286,Unfocused
10.5,0.30913541365333236,Unfocused
12.0,0.3557072908867315,Unfocused
13.5,0.744705458495138,Focused
15.0,0.551712147572227,Focused
16.5,0.42893895828407885,Neutral
18.0,0.3793700130141773,Neutral
19.5,0.4093414990406673,Neutral
21.0,0.56744686072389,Focused
22.5,0.5476980183930428,Focused
24.0,0.4269322525464666,Neutral
25.5,0.521960880566146,Focused
27.0,0.48356790514411496,Neutral
28.5,0.4803209241198004,Neutral
30.0,0.5567822791958383,Focused
31.5,0.49014111174722513,Neutral
33.0,0.30054304124493986,Unfocused
34.5,0.485002509198612,Neutral
36.0,0.49517927294122605,Neutral
37.5,0.693921980525593,Focused
39.0,0.7737838282427189,Focused
40.5,0.5447183857159962,Focused
42.0,0.6152771857626114,Focused
43.5,0.5021979288966979,Focused
45.0,0.501323163301698,Focused
46.5,0.5160082576790207,Focused
48.0,0.39896593107979805,Neutral
49.5,0.3813978239363088,Neutral
51.0,0.37868574381878384,Neutral
52.5,0.39697275898647366,Neutral
54.0,0.38555482725781554,Neutral
55.5,0.30288977874105966,Unfocused
57.0,0.37233583451632907,Neutral
58.5,0.47793605200280215,Neutral
60.0,0.7155145465713022,Focused
61.5,0.5268276492454922,Focused
63.0,0.6028954049852875,Focused
64.5,0.8146056914524608,Focused
66.0,0.5181909481809674,Focused
67.5,0.40993560135878965,Neutral
69.0,0.3622835026302307,Unfocused
70.5,0.50555874059538,Focused
72.0,0.6158090266929582,Focused
73.5,0.5556683259018345,Focused
75.0,0.6318043937635489,Focused
76.5,0.5598699343712414,Focused
78.0,0.5229362210511446,Focused
79.5,0.621719669598338,Focused
81.0,0.520525564525246,Focused
82.5,0.5309400146655167,Focused
84.0,0.5241656180443754,Focused
85.5,0.4723326638068762,Neutral
87.0,0.45834102365531554,Neutral
88.5,0.4128786890906023,Neutral
90.0,0.3645066266828084,Unfocused
91.5,0.36908312240699465,Unfocused
93.0,0.39280347363358187,Neutral
94.5,0.5974545605419604,Focused
96.0,0.4088946753902041,Neutral
97.5,0.45626660686560416,Neutral
99.0,0.4601635594164389,Neutral
100.5,0.43324341085194373,Neutral
102.0,0.356935407681078,Unfocused
103.5,0.46039358521989526,Neutral
105.0,0.4151099449386182,Neutral
106.5,0.40608841036278204,Neutral
108.0,0.5588874360680304,Focused
109.5,0.7020202162375417,Focused
111.0,0.5313399108260084,Focused
112.5,0.552856631265749,Focused
114.0,0.7202591837381991,Focused
115.5,0.5221780135055852,Focused
117.0,0.48876369417340637,Neutral
118.5,0.5789406424212994,Focused
120.0,0.5397333040808593,Focused
121.5,0.6148072369648244,Focused
123.0,0.5372183840966523,Focused
124.5,0.4779152041784928,Neutral
126.0,0.5737668354017812,Focused
127.5,0.5582910723298623,Focused
129.0,0.46204870016010724,Neutral
130.5,0.9542971533792327,Focused
132.0,0.9496251347666761,Focused
133.5,0.9673797003091863,Focused
135.0,0.8032545807457705,Focused
136.5,0.468573519806165,Neutral
138.0,0.9261455796839616,Focused
139.5,0.9918320665871021,Focused
141.0,0.9878637276896712,Focused
142.5,0.9562783127804638,Focused
144.0,0.9544734643109266,Focused
145.5,0.8851102393788776,Focused
147.0,0.8704793478935116,Focused
148.5,0.6598196861856988,Focused
150.0,0.4853827435219071,Neutral
151.5,0.41646720312096486,Neutral
153.0,0.46844521497127567,Neutral
154.5,0.5794376573463479,Focused
156.0,0.6291833811870535,Focused
157.5,0.7579574069164023,Focused
159.0,0.7708111206408628,Focused
160.5,0.5333262789930627,Focused
162.0,0.5698607751142165,Focused
163.5,0.5115379813015399,Focused
165.0,0.573961410778894,Focused
166.5,0.3864118920707317,Neutral
168.0,0.35642400848374794,Unfocused
169.5,0.618994182013945,Focused
171.0,0.6898997599797418,Focused
172.5,0.5250112246865957,Focused
174.0,0.4207410304610201,Neutral
175.5,0.41714589819363596,Neutral
177.0,0.4308664552873663,Neutral
178.5,0.3642467605708548,Unfocused
180.0,0.38991278389553696,Neutral
181.5,0.6570646118465008,Focused
183.0,0.617823186998374,Focused
184.5,0.5658442265980901,Focused
186.0,0.4449835833786394,Neutral
187.5,0.5338740393867453,Focused
189.0,0.5866335389389881,Focused
190.5,0.5479774409133206,Focused
192.0,0.4303136206438851,Neutral
193.5,0.40768849970300114,Neutral
195.0,0.376654751813448,Neutral
196.5,0.4920694352385409,Neutral
198.0,0.4646755727636322,Neutral
199.5,0.4947979454201839,Neutral
201.0,0.46602063457559484,Neutral
