timestamp,mi_score,behavioral_state,theta_fz,alpha_po,faa,beta_frontal,eda_norm
0.0,0.44557918368431637,Neutral,2.7413687528243096,0.40287975994880554,0.5331353108015652,0.2286413809107072,0.5129467038900402
1.5,0.37061554694430293,Neutral,2.3458212619347147,0.5388474494221195,-0.5867552666113074,0.3755001416501121,0.513787484458735
3.0,0.35562378842035525,Unfocused,2.230234837855499,0.2966197522641964,-0.46522976906717617,0.37647558264971775,0.5107046223735205
4.5,0.4897944503033374,Neutral,4.105958143873345,0.6022816044591042,-0.5002138228568213,0.27548950957338814,0.5101441019943906
6.0,0.5140837036425115,Focused,4.015801811894805,0.46519287272579973,0.32768357349572697,0.3388874549820235,0.5240169813778558
7.5,0.4053696160289415,Neutral,2.204221047532462,0.3007369071387409,0.6165762717170938,0.34450451798117765,0.5401319422778407
9.0,0.33894020039128286,Unfocused,1.790558965702346,0.19152022569043373,-0.14303398913669024,0.3560623513175906,0.5434950645526201
10.5,0.30913541365333236,Unfocused,1.1237354175049024,0.37760517304894387,-0.23545320860719154,0.34399555887081706,0.5387306413300159
12.0,0.3557072908867315,Unfocused,2.24191052993512,0.5923827627367813,-0.7479493346210981,0.48650351079420134,0.5336859579178467
13.5,0.744705458495138,Focused,9.06694753811571,0.4343283561696862,-0.8795949306265896,0.3313407547522193,0.5275202337474177
15.0,0.551712147572227,Focused,5.093024782692747,0.4115063215417886,-0.2309723120595359,0.29541605781964025,0.5202334688187289
16.5,0.42893895828407885,Neutral,2.3949831688118532,0.36650628677677183,0.7607843356234791,0.3470865689196334,0.5109848825630855
18.0,0.3793700130141773,Neutral,1.7185942969248367,0.5278497773129688,0.35476049933228015,0.3248465744801487,0.5070612399091761
19.5,0.4093414990406673,Neutral,1.6733983664864276,0.5317138899536544,0.9853231729391416,0.26289460818826754,0.5039783778239616
21.0,0.56744686072389,Focused,3.2710962700553377,0.9518242533391129,1.6466112961727082,0.25118265269747586,0.5062204593404812
22.5,0.5476980183930428,Focused,3.4329911546531937,0.7782105863683442,1.2974890580897314,0.2629467342669623,0.5432148043630551
24.0,0.4269322525464666,Neutral,1.696335499588971,0.4848923606983239,1.4477295465299465,0.25190670076089333,0.6096364692899492
25.5,0.521960880566146,Focused,4.088679670220228,0.3230546898438153,0.5399718621541968,0.15519806179874196,0.6649878567290276
27.0,0.48356790514411496,Neutral,2.689627139983947,0.39621902476461046,1.4743316807757803,0.17532770962311925,0.7052051939315984
28.5,0.4803209241198004,Neutral,2.1516139551312587,0.445260382895669,2.1037843595696204,0.26476439343442776,0.7267852285280999
30.0,0.5567822791958383,Focused,2.4423686403113107,1.1226365879197546,2.3650914356881207,0.16186661348941692,0.7458429214185167
31.5,0.49014111174722513,Neutral,0.8007876415618014,1.6278328731932534,2.532105080840926,0.2633389964293638,0.7567730688115499
33.0,0.30054304124493986,Unfocused,0.7490309231261809,0.288169500419618,0.14199116990493033,0.1254105762839968,0.7573335891906798
34.5,0.485002509198612,Neutral,1.725345152575112,0.6606414834545633,2.374760811270428,0.1156818562250137,0.7606967114654593
36.0,0.49517927294122605,Neutral,1.673980552723175,0.9888392614758945,2.309267214722724,0.2092809775391267,0.7696650375315378
37.5,0.693921980525593,Focused,1.639942252667113,3.0018514892821333,3.9847660758949166,0.1392602311854184,0.7866207790002174
39.0,0.7737838282427189,Focused,1.557838735817974,4.0607378466201896,4.827188141582651,0.1286826497270159,0.8065192524593292
40.5,0.5447183857159962,Focused,2.2054408879940324,0.583811837970572,3.104371746407944,0.11946615847504244,0.8060988621749817
42.0,0.6152771857626114,Focused,3.274360312093617,1.0293523395026596,2.676659759247258,0.12966849105013936,0.8150671882410603
43.5,0.5021979288966979,Focused,2.004543615944457,0.6761945589976203,2.461400854288806,0.1987692070670367,0.8257170754445285
45.0,0.501323163301698,Focused,0.912986160039349,0.7020539299689929,3.7506103175853136,0.14862396994342889,0.8419721664392958
46.5,0.5160082576790207,Focused,1.7787505798249863,0.6592365516306822,3.0744981011943295,0.2062317778405647,0.8627114204671024
48.0,0.39896593107979805,Neutral,1.1398536321742194,0.4511000751031289,1.777773688907352,0.2328214325880794,0.8543036147801538
49.5,0.3813978239363088,Neutral,2.0141912037783705,0.4077462731212133,0.4176185715099787,0.3001895930728238,0.8506602323158095
51.0,0.37868574381878384,Neutral,1.8806397701496258,0.7371961358535585,0.1314531494447969,0.31234371975711955,0.8601890787610178
52.5,0.39697275898647366,Neutral,2.091010428489692,0.40458856877338695,0.6103093681254951,0.1900794804392656,0.9036294081435856
54.0,0.38555482725781554,Neutral,2.680970064027287,0.876895784049106,-0.884007809963224,0.2344624615349352,0.9568788441609268
55.5,0.30288977874105966,Unfocused,0.8433516621006557,0.4135415954155905,0.13045947484637435,0.1611880511555944,0.998077092026975
57.0,0.37233583451632907,Neutral,1.0042495586446885,0.5646810661324022,1.3207940302995687,0.16288525704788084,1.02778467212086
58.5,0.47793605200280215,Neutral,2.3000990604439364,0.9152991682760895,1.5196765180288807,0.2522099979704912,1.0551100406034433
60.0,0.7155145465713022,Focused,6.222372509535093,0.6496498037745312,1.953841212113597,0.14797963757279167,1.0950471176164491
61.5,0.5268276492454922,Focused,3.443989984298552,0.4842434898575082,1.6761965703989075,0.2652229086068636,1.1340032839659777
63.0,0.6028954049852875,Focused,2.5290143481376792,1.1227515520887494,3.5767811162918606,0.2488807201855352,1.1561438389416092
64.5,0.8146056914524608,Focused,4.869606060275596,2.305154507608223,4.516603489995459,0.28829279649635153,1.156984619510304
66.0,0.5181909481809674,Focused,2.2922650366684,0.8559301322289071,2.527759842259762,0.30585862557088256,1.1595069612163886
67.5,0.40993560135878965,Neutral,1.1571050188495884,0.5513691978006623,2.13919744066592,0.30484020735826783,1.156424099131174
69.0,0.3622835026302307,Unfocused,1.4241372658259532,0.3309890985091775,0.9273570523888719,0.11734264628987366,1.1474557730650954
70.5,0.50555874059538,Focused,3.3039347748815846,0.9595250798552324,0.7708613472649808,0.16127068766692843,1.1574050097946513
72.0,0.6158090266929582,Focused,2.0891372864506326,2.6206585758262317,2.558837969589562,0.2630508666185836,1.1864119394146242
73.5,0.5556683259018345,Focused,1.8321324250583526,1.6154397089326995,3.0254124989343563,0.4150702161763868,1.2074314536319957
75.0,0.6318043937635489,Focused,3.1637449228450025,1.2501110272099152,3.37464790613133,0.3778850546993489,1.21163535647547
76.5,0.5598699343712414,Focused,2.805596216283703,0.9224409707525997,2.723286294168023,0.38069104838036455,1.192857923774618
78.0,0.5229362210511446,Focused,1.9785191245958051,1.3787797387444851,2.3983751254609853,0.3503314356539225,1.1642713844389927
79.5,0.621719669598338,Focused,2.454848514464795,1.3550327878844477,3.894327221284797,0.4362165957047511,1.1269967792268538
81.0,0.520525564525246,Focused,2.573101922987589,0.7138097429614064,2.340926180481599,0.29257341309341683,1.0925247759103645
82.5,0.5309400146655167,Focused,1.6010875320830582,1.3525464809366845,2.9619499242768645,0.3175045166009198,1.0616961550582196
84.0,0.5241656180443754,Focused,1.6052022315535446,1.4945635987081507,2.6819381220506457,0.38684875868458973,1.0437595029260625
85.5,0.4723326638068762,Neutral,1.5138211257192724,1.4093058536217733,1.796955985892441,0.30855519583807706,1.0311477943956395
87.0,0.45834102365531554,Neutral,1.4568910475429493,1.4951249435031813,1.369812067058337,0.17388659672951634,1.0193768664339116
88.5,0.4128786890906023,Neutral,1.3676282965066817,0.7752693691280989,1.4335455580340173,0.15173809031913044,1.0116697112208752
90.0,0.3645066266828084,Unfocused,1.2157483437463585,0.17899147168424653,1.3333478501685814,0.13044064240627362,1.010969060746963
91.5,0.36908312240699465,Unfocused,1.6249352819428733,0.20530920403275013,0.9145557570201834,0.13541881076107468,1.0420779417886727
93.0,0.39280347363358187,Neutral,1.3884834327621103,0.4813572591634539,1.3942298554156298,0.1189626414226976,1.0933655564790594
94.5,0.5974545605419604,Focused,4.904736327218282,0.5680815786867954,1.1166858900943732,0.1925537360178239,1.1185889735399053
96.0,0.4088946753902041,Neutral,2.343196731391328,0.5630426713808215,0.525280225247917,0.211697293738603,1.1226527462885971
97.5,0.45626660686560416,Neutral,2.182248961068416,0.6261058573809217,1.6051803062415777,0.21109357133387166,1.1122831192746938
99.0,0.4601635594164389,Neutral,1.4093168326290035,0.6565464147216847,2.586440186626707,0.20126622559508703,1.0883208730668903
100.5,0.43324341085194373,Neutral,1.6704084432087503,0.45827139993748084,1.9243789231881423,0.17390137085060753,1.0639382365747392
102.0,0.356935407681078,Unfocused,0.8535811877783959,1.0046456804328592,0.6552445273489699,0.1815171200521508,1.047122625200842
103.5,0.46039358521989526,Neutral,2.5485923930407854,0.6123408308925276,1.1705262927102509,0.1858543773030578,1.034791176859984
105.0,0.4151099449386182,Neutral,1.664726689360145,0.4373755467106421,1.554750366990528,0.173808186607828,1.0218992081399962
106.5,0.40608841036278204,Neutral,1.4809484446942878,0.3986238992742085,1.6336710159928596,0.16831067686910658,1.0102684102730506
108.0,0.5588874360680304,Focused,3.7314872135473376,0.6329942469769871,1.6537331410515532,0.225786073620027,1.0090072394200083
109.5,0.7020202162375417,Focused,4.07606125294723,1.955618625866689,2.8476738703113584,0.43504980679253097,1.035071437049549
111.0,0.5313399108260084,Focused,2.008589170064034,1.238396431187456,2.6401875976061593,0.34119829524107564,1.0871998323086303
112.5,0.552856631265749,Focused,2.963977570964556,0.7470989778254828,2.51357071842654,0.33285996323695305,1.1222323560042495
114.0,0.7202591837381991,Focused,5.384888842547925,0.8145426841885667,3.0884376827072444,0.3477316571509356,1.1309204218807631
115.5,0.5221780135055852,Focused,2.1763649787557404,0.6111968980556584,3.057841754231496,0.34095646435992366,1.1236336569520744
117.0,0.48876369417340637,Neutral,1.3413961462218507,0.9230593410409278,3.0526893754510334,0.3705455448134267,1.106818045578177
118.5,0.5789406424212994,Focused,1.2352579453869743,1.6868332792703444,3.9873280371809816,0.3149266798184806,1.0821551488964611
120.0,0.5397333040808593,Focused,1.770251875954627,1.1792201939301523,3.1029510992326084,0.26205770642133247,1.0625369356269145
121.5,0.6148072369648244,Focused,1.63728264254071,2.1220826102798847,3.640097571334437,0.28734283971289826,1.0479634057695368
123.0,0.5372183840966523,Focused,2.0874785320258358,0.6591683378423644,3.3364476651814403,0.33111491197008197,1.034230656480854
124.5,0.4779152041784928,Neutral,1.0782193761747914,0.9948637031689839,3.008620086789934,0.37172140045063706,1.0175551752017393
126.0,0.5737668354017812,Focused,2.1111051675205603,1.2910315378130863,3.2295068989487454,0.3173044241402208,1.010688800557398
127.5,0.5582910723298623,Focused,2.00677309415204,1.5427151148672635,2.7410306213422784,0.33205722714031544,1.0102684102730506
129.0,0.46204870016010724,Neutral,1.1574495871451578,0.8619347756531114,2.7122872023414626,0.31641091366215135,1.0129308820739176
130.5,0.9542971533792327,Focused,5.941712176157585,6.95126156250564,5.2890870507044205,0.6031656625780778,1.0118098413156578
132.0,0.9496251347666761,Focused,4.901036541279002,8.134470164254797,4.597004709606724,0.6020635107904658,1.0092874996095733
133.5,0.9673797003091863,Focused,4.31540894257364,10.138519448519224,4.871247926806358,0.30560990467387744,1.0148927034008723
135.0,0.8032545807457705,Focused,1.7071675071558006,5.614317419867627,3.878690503675969,0.29251550674081045,1.0364727379973737
136.5,0.468573519806165,Neutral,1.4348614540968212,0.9465137913922607,2.5024096177649353,0.4269376167878319,1.0510462678547514
138.0,0.9261455796839616,Focused,4.5565374327295185,7.255610269358335,3.972302841330576,0.40575294216943103,1.0513265280443163
139.5,0.9918320665871021,Focused,9.651256998699468,11.112734898603255,4.0385269304036004,0.28506346224653023,1.0440397631156275
141.0,0.9878637276896712,Focused,8.331794223915285,11.040852380234352,3.7811677480470274,0.30111170381250596,1.0325490953434644
142.5,0.9562783127804638,Focused,8.995656855165047,4.48060638157379,4.70769268854474,0.48679043993028026,1.0158736140643496
144.0,0.9544734643109266,Focused,6.997744426190629,7.025181573778221,3.760120673012091,0.432568755651533,1.0000389133539298
145.5,0.8851102393788776,Focused,3.21018838233062,7.372887047681597,3.080079323048902,0.47477894466827125,0.992191628046111
147.0,0.8704793478935116,Focused,2.5204493870300837,7.497155074144231,3.0919909340377676,0.46601280869547157,0.9846246029278573
148.5,0.6598196861856988,Focused,2.3136884578511703,3.0547982788157473,2.6479212641958685,0.4149075125708949,0.9798601797052531
150.0,0.4853827435219071,Neutral,1.0237064071174315,1.4568969246880472,2.5634767113484056,0.30073028145860087,0.974815496293084
151.5,0.41646720312096486,Neutral,0.6598949609134821,1.1386760326145995,2.1322770231272106,0.44947337029354245,0.9731339351556942
153.0,0.46844521497127567,Neutral,1.6727222291722859,0.5882885418298336,2.548654855670586,0.3679365963080221,0.974535236103519
154.5,0.5794376573463479,Focused,1.9060991047470406,1.868758302911425,2.880674660626749,0.3544107299603481,0.974815496293084
156.0,0.6291833811870535,Focused,2.1682972130892617,2.3338994274649605,3.0222391941193276,0.3684650861721723,0.9734141953452592
157.5,0.7579574069164023,Focused,4.309807495094951,2.295597525976924,3.43486168764775,0.33697167874733336,0.9750957564826489
159.0,0.7708111206408628,Focused,3.9224913278827405,2.3924371806468767,4.159855272165524,0.35033903484116463,0.96836951193309
160.5,0.5333262789930627,Focused,2.267436787735381,0.8925797269510332,2.6591642569893383,0.2981201737907208,0.9574393645400567
162.0,0.5698607751142165,Focused,2.0587417686060054,1.2477751338770402,3.23777467852263,0.3406186209705631,0.9453881763887638
163.5,0.5115379813015399,Focused,1.9424143345199927,0.8395065874360896,2.760830668822904,0.4054204784736086,0.93782115127051
165.0,0.573961410778894,Focused,3.395472450030713,0.7292102460908152,2.382412644241235,0.4674992315044461,0.9299738659626913
166.5,0.3864118920707317,Neutral,0.9451838746621096,0.464322310788926,1.8348440873846115,0.2848780257242567,0.9268910038774768
168.0,0.35642400848374794,Unfocused,0.6798968109063257,0.4563109206246537,1.5789804246462256,0.3444690832460123,0.9273113941618243
169.5,0.618994182013945,Focused,2.5860913842316213,1.2061627360857712,3.6673284079819353,0.38086836479801994,0.9274515242566067
171.0,0.6898997599797418,Focused,2.4384874760788167,2.6076629834911444,3.6943665437118938,0.41494359747172876,0.9234578165553061
172.5,0.5250112246865957,Focused,2.4241001170024896,0.665358947011376,2.532411783491487,0.296656473291403,0.8948012121722896
174.0,0.4207410304610201,Neutral,1.3990853217326786,0.7447358453702291,1.5243744948927873,0.14744813095195852,0.9229673612235675
175.5,0.41714589819363596,Neutral,1.1089411746835087,0.7913789864794029,1.8572007534284083,0.22610607603236751,0.9807009602739479
177.0,0.4308664552873663,Neutral,2.8553805321727475,0.3229070535284867,0.5837294942850341,0.2358862010089844,1.02834519249999
178.5,0.3642467605708548,Unfocused,1.9354363983986629,0.30598764136269313,0.3676399538511742,0.23370483936298084,1.0387148195138933
180.0,0.38991278389553696,Neutral,2.2891293212348662,0.3380778260270501,0.4374150833279602,0.23880072944380207,1.040956901030413
181.5,0.6570646118465008,Focused,4.27129173537849,0.9101929937057984,2.6875048649887425,0.17000268155947237,1.0475430154851895
183.0,0.617823186998374,Focused,3.594938800037714,0.9646746244564101,2.5991754556256326,0.1568546513578603,1.0392753398930232
184.5,0.5658442265980901,Focused,1.9401938130347225,1.131325714760375,3.374196146621293,0.16794284532854767,1.0174150451069568
186.0,0.4449835833786394,Neutral,1.0689842103071305,0.5012283504703703,2.797392438843361,0.16389051097074278,0.9893890261504615
187.5,0.5338740393867453,Focused,2.162638092445474,0.8528276881642731,2.742743437423142,0.15312720252699516,0.9582801451087516
